【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=554 | 北京时间=2026-07-13 18:01:08 | UTC=2026-07-13 10:17:33

MAX 偏空 | rolling_score=-0.6 杠杆项=+0.0 | 最强窗口=15d -$21.20B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$21.20B，资金分-0.6；15d-$21.20B 质量=0.30 覆盖=76% 钱包=358 持续=28轮/9天；含断跑gap=1；现货主导100%且无合约低杠杆确认
NEKO 偏空 | rolling_score=-0.2 杠杆项=+0.0 | 最强窗口=24h -$12.28B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取24h：-$12.28B，资金分-0.2；24h-$12.28B 质量=0.14 覆盖=91% 钱包=48 持续=2轮/2天；持续性不足：2/4轮 2/1天；含断跑gap=1；现货主导100%且无合约低杠杆确认
BUDDY 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=72h -$363.43M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：-$363.43M，资金分-0.1；72h-$363.43M 质量=0.05 覆盖=0% 钱包=2 持续=1轮/1天；窗口未成熟：覆盖0%/50% span=0.0h；持续性不足：1/6轮 1/2天；含断跑gap=1；现货主导100%且无合约低杠杆确认
SWAP 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=72h -$160.86M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：-$160.86M，资金分-0.1；72h-$160.86M 质量=0.05 覆盖=0% 钱包=6 持续=1轮/1天；窗口未成熟：覆盖0%/50% span=0.0h；持续性不足：1/6轮 1/2天；含断跑gap=1；现货主导100%且无合约低杠杆确认
HYPE 偏空 | rolling_score=-1.2 杠杆项=+0.1 | 最强窗口=15d -$57.57M | 均杠杆=6.719532883089079 高风险占比=45% | 主滚动窗口取15d：-$57.57M，资金分-1.6；15d-$57.57M 质量=0.75 覆盖=92% 钱包=45 持续=279轮/15天；含断跑gap=2；存在反向滚动窗口1组，冲突扣分+0.2
SOL 偏空 | rolling_score=-1.1 杠杆项=+0.5 | 最强窗口=15d -$50.96M | 均杠杆=16.731538726202324 高风险占比=85% | 主滚动窗口取15d：-$50.96M，资金分-1.6；杠杆健康：低/中杠杆15% 均16.7x；15d-$50.96M 质量=0.75 覆盖=92% 钱包=27 持续=262轮/15天；含断跑gap=2
BASED 偏多 | rolling_score=+0.2 杠杆项=+0.0 | 最强窗口=15d $40.41M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$40.41M，资金分+0.5；15d$40.41M 质量=0.23 覆盖=92% 钱包=3 持续=168轮/14天；含断跑gap=2；Top3占比100%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
ETH 偏空 | rolling_score=-1.1 杠杆项=+0.5 | 最强窗口=15d -$37.54M | 均杠杆=15.740244453207351 高风险占比=74% | 主滚动窗口取15d：-$37.54M，资金分-1.6；杠杆健康：低/中杠杆26% 均15.7x；15d-$37.54M 质量=0.75 覆盖=92% 钱包=31 持续=283轮/15天；含断跑gap=2
LIT 偏多 | rolling_score=+2.5 杠杆项=+0.4 | 最强窗口=15d $19.90M | 均杠杆=4.8667299333588865 高风险占比=0% | 主滚动窗口取15d：$19.90M，资金分+1.6；杠杆健康：低/中杠杆100% 均4.9x；15d$19.90M 质量=0.75 覆盖=92% 钱包=8 持续=268轮/15天；含断跑gap=2；其他成熟窗口同向确认2组，确认分+0.5
UANSEM 偏多 | rolling_score=+0.2 杠杆项=+0.0 | 最强窗口=72h $22.14M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$22.14M，资金分+0.5；72h$22.14M 质量=0.30 覆盖=83% 钱包=10 持续=25轮/4天；含断跑gap=1；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
HWAVE 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=72h -$18.09M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：-$18.09M，资金分-0.1；72h-$18.09M 质量=0.05 覆盖=0% 钱包=1 持续=1轮/1天；窗口未成熟：覆盖0%/50% span=0.0h；持续性不足：1/6轮 1/2天；参与钱包少：1/2个；Top1占比100%
UPUMP 偏空 | rolling_score=-0.2 杠杆项=+0.0 | 最强窗口=15d -$17.37M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$17.37M，资金分-0.5；15d-$17.37M 质量=0.23 覆盖=92% 钱包=4 持续=260轮/15天；含断跑gap=2；Top3占比94%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
KNTQ 偏空 | rolling_score=-0.3 杠杆项=+0.0 | 最强窗口=15d -$15.19M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$15.19M，资金分-0.3；15d-$15.19M 质量=0.14 覆盖=72% 钱包=6 持续=11轮/7天；持续性不足：11/12轮 7/6天；含断跑gap=1；现货主导100%且无合约低杠杆确认
GRAM 偏空 | rolling_score=-0.6 杠杆项=-0.1 | 最强窗口=15d -$10.72M | 均杠杆=5.088348524906999 高风险占比=1% | 主滚动窗口取15d：-$10.72M，资金分-0.4；杠杆风险：高风险1% 均5.1x；15d-$10.72M 质量=0.20 覆盖=74% 钱包=1 持续=223轮/12天；含断跑gap=2；参与钱包少：1/3个；Top1占比100%
BTC 偏多 | rolling_score=-0.4 杠杆项=-0.6 | 最强窗口=2h $10.66M | 均杠杆=23.258382609467226 高风险占比=85% | 主滚动窗口取2h：$10.66M，资金分+0.2；杠杆风险：高风险85% 均23.3x；2h$10.66M 质量=0.45 覆盖=100% 钱包=2 持续=3轮/1天；Top1占比73%
ZEC 偏空 | rolling_score=-0.8 杠杆项=+0.3 | 最强窗口=15d -$7.98M | 均杠杆=7.994521455711308 高风险占比=69% | 主滚动窗口取15d：-$7.98M，资金分-1.6；杠杆健康：低/中杠杆31% 均8.0x；15d-$7.98M 质量=0.75 覆盖=92% 钱包=31 持续=265轮/15天；含断跑gap=2；存在反向滚动窗口2组，冲突扣分+0.5
UBONK 偏多 | rolling_score=+0.1 杠杆项=+0.0 | 最强窗口=6h $4.02M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取6h：$4.02M，资金分+0.1；6h$4.02M 质量=0.18 覆盖=100% 钱包=1 持续=3轮/1天；Top1占比100%；现货主导100%且无合约低杠杆确认
