【资金费率 / 流动性风险】
run_id=588 | 更新时间北京时间=2026-07-15 04:00:53 | UTC=2026-07-14 20:23:06

GRASS | funding=+0.00% 风险=低 | 24h成交额=$1.44M 流动性风险=高 | OI=$8.55M
XMR | funding=+0.00% 风险=低 | 24h成交额=$3.23M 流动性风险=高 | OI=$51.40M
GRAM | funding=+0.00% 风险=低 | 24h成交额=$2.04M 流动性风险=高 | OI=$23.06M
VVV | funding=+0.00% 风险=低 | 24h成交额=$2.42M 流动性风险=高 | OI=$21.47M
ZRO | funding=+0.00% 风险=低 | 24h成交额=$1.59M 流动性风险=高 | OI=$25.84M
ASTER | funding=+0.00% 风险=低 | 24h成交额=$1.42M 流动性风险=高 | OI=$22.59M
MINA | funding=+0.00% 风险=低 | 24h成交额=$163.35K 流动性风险=高 | OI=$916.36K
MON | funding=+0.00% 风险=低 | 24h成交额=$2.91M 流动性风险=高 | OI=$29.17M
ETHFI | funding=+0.00% 风险=低 | 24h成交额=$1.79M 流动性风险=高 | OI=$7.58M
HYPE | funding=+0.00% 风险=低 | 24h成交额=$300.24M 流动性风险=低 | OI=$1.42B
BTC | funding=+0.00% 风险=低 | 24h成交额=$2.58B 流动性风险=低 | OI=$2.31B
SOL | funding=+0.00% 风险=低 | 24h成交额=$198.31M 流动性风险=低 | OI=$360.74M
ETH | funding=+0.00% 风险=低 | 24h成交额=$989.87M 流动性风险=低 | OI=$1.70B
ZEC | funding=+0.00% 风险=低 | 24h成交额=$155.85M 流动性风险=低 | OI=$275.68M
SUI | funding=+0.00% 风险=低 | 24h成交额=$11.25M 流动性风险=中 | OI=$34.40M
XPL | funding=+0.00% 风险=低 | 24h成交额=$11.44M 流动性风险=中 | OI=$37.17M
WLD | funding=+0.00% 风险=低 | 24h成交额=$20.55M 流动性风险=低 | OI=$42.11M
FARTCOIN | funding=+0.00% 风险=低 | 24h成交额=$10.70M 流动性风险=中 | OI=$22.33M
PUMP | funding=+0.00% 风险=低 | 24h成交额=$22.81M 流动性风险=低 | OI=$41.79M
XRP | funding=+0.00% 风险=低 | 24h成交额=$23.99M 流动性风险=低 | OI=$101.51M
ENA | funding=+0.00% 风险=低 | 24h成交额=$8.23M 流动性风险=中 | OI=$21.60M
NEAR | funding=+0.00% 风险=低 | 24h成交额=$19.07M 流动性风险=中 | OI=$83.85M
LIT | funding=-0.00% 风险=低 | 24h成交额=$36.62M 流动性风险=低 | OI=$120.30M
