id,run_id,coin,direction,score,confidence,signal_type,signal_state,watchlist,perp_active,spot_active,weighted_flow,price_position,pct_1h,pct_4h,pct_24h,final_score,threshold_score,avg_leverage,avg_liq_distance,longterm_leverage_ratio,highrisk_leverage_ratio,leverage_note,conclusion,risk,reason,created_at,created_at_cn
347,84,SOL,bearish,-0.6924999999999999,低,普通趋势,滚动建仓/减仓,observe,319539.71864999994,0.0,-224354.3879757681,0.4528112449799195,-0.035728731292973756,-0.08826422671104599,2.0122177735584343,-0.825,8.0,17.465222407269238,296.1953181879218,0.10764054800966309,0.8923594519903368,同向仓位$133.07M，均杠杆=17.5x，均强平距离=296.2%，长期型占比=11%，高风险占比=89%,只观察 / 等待确认,历史样本/胜率不足；长窗口未成熟，不能按15d/30d成熟信号处理；长期资格未通过：滚动窗口未成熟、高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比89%；同方向平均杠杆17.5x，偏短线,主滚动窗口取24h：-$16.50M，资金分-1.2；杠杆健康：低/中杠杆13% 均17.1x；24h-$16.50M 质量=1.00 覆盖=61% 钱包=11 持续=19轮/2天；长期资格未通过：滚动窗口未成熟、高杠杆占比过高；历史样本不足；该币24h强于BTC，空头谨慎；同方向平均强平距离296.2%较安全；资金费率中性：+0.0013%；流动性可接受：24h成交额$460.28M,2026-06-30 07:22:22,2026-06-30 15:22:22
348,84,BASED,bullish,0.76,低,普通趋势,滚动建仓/减仓,observe,0.0,-5979352.68732267,7004484.930606356,,,,,0.48999999999999994,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长窗口未成熟，不能按15d/30d成熟信号处理；长期资格未通过：滚动窗口未成熟、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认,本轮现货主动变化-$5.98M；本轮钱包质量加权资金流$7.00M；主滚动窗口取24h：$29.07M，资金分+0.4；24h$29.07M 质量=0.30 覆盖=61% 钱包=3 持续=18轮/2天；Top3占比100%；现货主导100%且无合约低杠杆确认；长期资格未通过：滚动窗口未成熟、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-06-30 07:22:22,2026-06-30 15:22:22
349,84,HYPE,bullish,0.012500000000000011,低,普通趋势,滚动建仓/减仓,observe,-515826.0037499986,152.37375958584636,-633158.5980219599,0.5805540368142876,-0.0038190678419176703,-0.39183760423640085,4.608070315621251,-0.39999999999999997,7.0,7.880218486908903,34.92481218540422,0.37546311098143487,0.6245368890185654,同向仓位$393.70M，均杠杆=7.9x，均强平距离=34.9%，长期型占比=38%，高风险占比=62%,只观察 / 等待确认,历史样本/胜率不足；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比62%,主滚动窗口取2h：$2.36M，资金分+0.5；杠杆风险：高风险62% 均7.9x；2h$2.36M 质量=1.00 覆盖=90% 钱包=0 持续=3轮/1天；长期资格未通过：高杠杆占比过高；历史样本不足；该币24h强于BTC；资金费率中性：+0.0013%；流动性可接受：24h成交额$571.75M,2026-06-30 07:22:22,2026-06-30 15:22:22
350,84,ENA,bullish,0.435,低,低位吸筹,滚动建仓/减仓,observe,382311.963041,0.0,220808.76984588773,0.024516019950967857,0.0,-1.60874322634431,-4.048526422764222,-0.22499999999999998,8.0,9.467867691873321,60.950820042758636,0.1329465043921511,0.8670534956078491,同向仓位$2.92M，均杠杆=9.5x，均强平距离=61.0%，长期型占比=13%，高风险占比=87%,只观察 / 等待确认,历史样本/胜率不足；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比87%,主滚动窗口取6h：$1.61M，资金分+0.8；杠杆风险：高风险89% 均9.6x；6h$1.61M 质量=1.00 覆盖=97% 钱包=0 持续=12轮/1天；长期资格未通过：高杠杆占比过高；历史样本不足；该币24h弱于BTC；价格靠近24h低位，多头加分；同方向平均强平距离61.0%较安全；资金费率中性：-0.0026%；流动性可接受：24h成交额$36.16M,2026-06-30 07:22:22,2026-06-30 15:22:22
351,84,UPUMP,bullish,0.21600000000000003,低,普通趋势,滚动建仓/减仓,observe,0.0,55490.14063,49941.126567,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认,主滚动窗口取24h：$2.79M，资金分+0.2；24h$2.79M 质量=0.18 覆盖=61% 钱包=2 持续=23轮/2天；Top1占比84%；现货主导100%且无合约低杠杆确认；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-06-30 07:22:22,2026-06-30 15:22:22
352,84,QONE,bearish,-0.11499999999999999,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长窗口未成熟，不能按15d/30d成熟信号处理；长期资格未通过：滚动窗口未成熟、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认,主滚动窗口取6h：$15.70M，资金分+0.1；6h$15.70M 质量=0.18 覆盖=75% 钱包=1 持续=4轮/1天；Top1占比100%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2；长期资格未通过：滚动窗口未成熟、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-06-30 07:22:22,2026-06-30 15:22:22
353,84,MAX,bearish,-0.1008,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号持续性不足，不能按长期建仓处理；长窗口未成熟，不能按15d/30d成熟信号处理；长期资格未通过：滚动窗口未成熟、持续性不足、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认,主滚动窗口取72h：-$912.68M，资金分-0.1；72h-$912.68M 质量=0.06 覆盖=0% 钱包=2 持续=1轮/1天；窗口未成熟：覆盖0%/50% span=0.0h；持续性不足：1/6轮 1/2天；现货主导100%且无合约低杠杆确认；长期资格未通过：滚动窗口未成熟、持续性不足、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-06-30 07:22:22,2026-06-30 15:22:22
