【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=722 | 北京时间=2026-07-20 20:01:19 | UTC=2026-07-20 12:17:46

MAX 偏空 | rolling_score=-0.6 杠杆项=+0.0 | 最强窗口=15d -$20.09B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$20.09B，资金分-0.6；15d-$20.09B 质量=0.30 覆盖=100% 钱包=358 持续=24轮/12天；含断跑gap=2；现货主导100%且无合约低杠杆确认
BRIDGE 偏多 | rolling_score=+0.1 杠杆项=+0.0 | 最强窗口=72h $403.85M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$403.85M，资金分+0.1；72h$403.85M 质量=0.06 覆盖=35% 钱包=9 持续=2轮/2天；窗口未成熟：覆盖35%/50% span=25.0h；持续性不足：2/6轮 2/2天；现货主导100%且无合约低杠杆确认
NEKO 偏多 | rolling_score=+0.1 杠杆项=+0.0 | 最强窗口=72h $265.07M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$265.07M，资金分+0.1；72h$265.07M 质量=0.06 覆盖=22% 钱包=2 持续=3轮/2天；窗口未成熟：覆盖22%/50% span=16.0h；持续性不足：3/6轮 2/2天；现货主导100%且无合约低杠杆确认
ETH 偏空 | rolling_score=-1.6 杠杆项=+0.5 | 最强窗口=15d -$90.34M | 均杠杆=14.858661522868672 高风险占比=73% | 主滚动窗口取15d：-$90.34M，资金分-1.6；杠杆健康：低/中杠杆27% 均14.9x；15d-$90.34M 质量=0.75 覆盖=100% 钱包=30 持续=225轮/16天；含断跑gap=3；其他成熟窗口同向确认2组，确认分-0.5
UANSEM 偏多 | rolling_score=+0.1 杠杆项=+0.0 | 最强窗口=72h $60.71M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$60.71M，资金分+0.4；72h$60.71M 质量=0.23 覆盖=71% 钱包=3 持续=8轮/3天；含断跑gap=1；Top3占比100%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
HYPE 偏空 | rolling_score=-1.5 杠杆项=+0.1 | 最强窗口=15d -$51.94M | 均杠杆=6.619526962768442 高风险占比=43% | 主滚动窗口取15d：-$51.94M，资金分-1.6；15d-$51.94M 质量=0.75 覆盖=100% 钱包=41 持续=226轮/16天；含断跑gap=3
KNTQ 偏空 | rolling_score=-0.6 杠杆项=+0.0 | 最强窗口=15d -$47.62M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$47.62M，资金分-0.6；15d-$47.62M 质量=0.30 覆盖=88% 钱包=7 持续=13轮/7天；含断跑gap=1；现货主导100%且无合约低杠杆确认
BUDDY 偏多 | rolling_score=+0.2 杠杆项=+0.0 | 最强窗口=72h $43.33M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$43.33M，资金分+0.2；72h$43.33M 质量=0.10 覆盖=74% 钱包=3 持续=5轮/2天；持续性不足：5/6轮 2/2天；含断跑gap=1；Top3占比100%；现货主导100%且无合约低杠杆确认
LIT 偏多 | rolling_score=+2.5 杠杆项=+0.4 | 最强窗口=15d $31.89M | 均杠杆=4.85763440064211 高风险占比=1% | 主滚动窗口取15d：$31.89M，资金分+1.6；杠杆健康：低/中杠杆99% 均4.9x；15d$31.89M 质量=0.75 覆盖=100% 钱包=7 持续=212轮/16天；含断跑gap=3；其他成熟窗口同向确认2组，确认分+0.5
ZEC 偏多 | rolling_score=+1.2 杠杆项=-0.1 | 最强窗口=15d $22.70M | 均杠杆=6.679551494268616 高风险占比=49% | 主滚动窗口取15d：$22.70M，资金分+1.6；杠杆风险：高风险49% 均6.7x；15d$22.70M 质量=0.75 覆盖=100% 钱包=35 持续=209轮/16天；含断跑gap=3；存在反向滚动窗口1组，冲突扣分-0.2
BASED 偏多 | rolling_score=+0.6 杠杆项=+0.0 | 最强窗口=15d $20.08M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$20.08M，资金分+0.6；15d$20.08M 质量=0.30 覆盖=97% 钱包=4 持续=48轮/15天；含断跑gap=3；现货主导100%且无合约低杠杆确认
BTC 偏空 | rolling_score=+0.4 杠杆项=+0.6 | 最强窗口=2h -$18.46M | 均杠杆=21.30527157446475 高风险占比=82% | 主滚动窗口取2h：-$18.46M，资金分-0.2；杠杆健康：低/中杠杆18% 均21.3x；2h-$18.46M 质量=0.45 覆盖=100% 钱包=1 持续=2轮/1天；Top1占比100%
HWAVE 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=72h -$18.02M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：-$18.02M，资金分-0.1；72h-$18.02M 质量=0.05 覆盖=92% 钱包=1 持续=2轮/2天；持续性不足：2/6轮 2/2天；参与钱包少：1/2个；Top1占比100%；现货主导100%且无合约低杠杆确认
UPUMP 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=15d $11.90M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$11.90M，资金分+0.6；15d$11.90M 质量=0.30 覆盖=100% 钱包=14 持续=212轮/16天；含断跑gap=3；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
