run_id,time_cn,coin,direction,direction_cn,alert_score,long_score_raw,long_candidate_score,short_candidate_score,candidate_side,candidate_state,candidate_gate,category,watchlist,avg_leverage,avg_liq_distance,longterm_leverage_ratio,highrisk_leverage_ratio,pct_24h,spot_active,perp_active,block_reasons,conclusion,risk
719,2026-07-20 17:01:21,ZEC,bullish,偏多,4.0982,3.4676,3.4676,0.0,long,WATCH,PASS,只观察,observe,4.726859565217456,31.376665096243144,0.6862864731466675,0.31371352685333237,-5.827952769949694,0.0,1257792.2662499994,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap
719,2026-07-20 17:01:21,MAX,bullish,偏多,2.34,0.0845,0.0845,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,4994610.716263695,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；本轮异动与滚动方向冲突；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认、本轮异动与滚动方向冲突；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
719,2026-07-20 17:01:21,LIT,bullish,偏多,0.225,3.0759,3.0759,0.0,long,WATCH,PASS,只观察,observe,4.874950195395903,68.12751394491535,0.973142561778535,0.026857438221465288,-3.8892860334197157,0.0,18310.588800000027,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；流动性偏低：24h成交额$16.58M
719,2026-07-20 17:01:21,HYPE,bearish,偏空,0.0,-1.29,0.0,1.29,short,WATCH,PASS,只观察,observe,6.734906148747767,120.58710659162053,0.5599301110687629,0.4400698889312363,-1.2328856541392728,491.037956051764,-496776.28276500123,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；同方向高杠杆仓位偏多44%
719,2026-07-20 17:01:21,KNTQ,bearish,偏空,0.0,-0.63,0.0,0.63,short,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
719,2026-07-20 17:01:21,UPUMP,bullish,偏多,0.0,0.63,0.63,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,205708.24048456206,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
719,2026-07-20 17:01:21,BASED,bullish,偏多,0.0,0.63,0.63,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
719,2026-07-20 17:01:21,ETH,bearish,偏空,0.0,-0.3075,0.0,0.3075,short,WATCH,BLOCK,只观察,observe,13.78348960024618,75.25361866165338,0.30497109788056603,0.6950289021194342,-0.3455850835833715,0.0,786755.9512600192,高杠杆占比过高(70%)、平均杠杆过高(13.8x),只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比70%；同方向平均杠杆13.8x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(70%)、平均杠杆过高(13.8x)
719,2026-07-20 17:01:21,UANSEM,bullish,偏多,0.0,0.11,0.11,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、钱包集中度过高、含断跑gap且覆盖不足(71%)、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；窗口内含断跑gap；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、含断跑gap且覆盖不足(71%)、缺少合约/低杠杆确认
719,2026-07-20 17:01:21,NEKO,bullish,偏多,0.0,0.1008,0.1008,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、持续性不足、长窗口未成熟、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号持续性不足，不能按长期建仓处理；长窗口未成熟，不能按15d/30d成熟信号处理；长期资格未通过：滚动窗口未成熟、持续性不足、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、持续性不足、长窗口未成熟、缺少合约/低杠杆确认
