run_id,coin,long_value,short_value,long_avg_leverage,short_avg_leverage,long_avg_liq_distance,short_avg_liq_distance,long_longterm_ratio,short_longterm_ratio,long_highrisk_ratio,short_highrisk_ratio,dominant_leverage_style,style_mix
10,BTC,293709496.7915998,611790333.9064597,19.583434590362067,21.594341758533417,36.86400532331719,68.87822472569805,0.12355877702085227,0.15665352698943333,0.8764412229791482,0.8433464730105668,极高杠杆短线型,"极高杠杆短线型:$562.57M,高杠杆短线型:$134.48M,低杠杆长期型:$79.49M,中杠杆趋势型:$52.64M,爆仓边缘型:$52.62M"
10,HYPE,376482887.84968984,397255507.6895297,7.806042697049748,7.047352936801423,32.23080614641893,112.19087529239985,0.3906802794042349,0.5190768631600646,0.6093197205957658,0.4809231368399364,高杠杆短线型,"高杠杆短线型:$399.51M,中杠杆趋势型:$278.13M,低杠杆长期型:$75.16M,中高杠杆型:$16.84M,爆仓边缘型:$4.01M"
10,ETH,101054669.67451999,437016147.34693956,18.784027629733142,16.027174165636858,39.696261418083466,87.20325514070221,0.07396603960514113,0.2761452060236902,0.9260339603948593,0.7238547939763099,极高杠杆短线型,"极高杠杆短线型:$272.98M,低杠杆长期型:$103.22M,爆仓边缘型:$81.31M,高杠杆短线型:$40.46M,中杠杆趋势型:$24.94M"
10,SOL,48502373.12125999,86076604.33197,16.479505429781664,17.370100122294065,42.150998605623855,358.1415470048404,0.19799293943249707,0.11599437477369984,0.8020070605675031,0.8840056252263,极高杠杆短线型,"极高杠杆短线型:$102.93M,中杠杆趋势型:$11.21M,低杠杆长期型:$8.37M,爆仓边缘型:$5.84M,高杠杆短线型:$5.58M"
10,ZEC,23579341.764700003,49947860.60049999,6.9084840173897275,8.234752947063814,47.81965701558098,439.0011883755684,0.6013623456668367,0.27218823903868883,0.39863765433316334,0.7278117609613113,高杠杆短线型,"高杠杆短线型:$45.16M,中杠杆趋势型:$18.21M,低杠杆长期型:$9.57M,中高杠杆型:$463.05K,极高杠杆短线型:$94.69K"
10,LIT,21930488.4671,29307906.748400003,4.937729118986626,3.762196265047811,47.0347955936811,607.2013736985482,0.9979014420189937,0.997942706904399,0.002098557981006331,0.0020572930956009564,中杠杆趋势型,"中杠杆趋势型:$32.19M,低杠杆长期型:$18.95M,极高杠杆短线型:$106.32K"
10,AAVE,19442964.69015,31649736.065959983,9.98242558190865,9.603284366019281,68.34786520812115,470.9950422578909,0.004728644939965208,0.054852936247616765,0.9952713550600347,0.9451470637523833,高杠杆短线型,"高杠杆短线型:$48.58M,低杠杆长期型:$1.63M,爆仓边缘型:$304.62K,中高杠杆型:$303.61K,中杠杆趋势型:$197.75K"
10,XRP,13127732.462799998,25014195.56229999,19.377585019267123,16.381672328495316,49.38506530845937,809.4838978983989,0.030034276750937394,0.016797134633154152,0.9699657232490628,0.983202865366846,极高杠杆短线型,"极高杠杆短线型:$28.88M,高杠杆短线型:$8.27M,低杠杆长期型:$648.21K,中高杠杆型:$179.86K,中杠杆趋势型:$166.24K"
10,NEAR,7073226.58936,27337800.40827,9.268597901342208,9.850568886037582,11.424100800610075,848.9610227490458,0.1262356805539282,0.01948645032132311,0.873764319446072,0.9805135496786768,高杠杆短线型,"高杠杆短线型:$32.24M,低杠杆长期型:$724.85K,中杠杆趋势型:$700.76K,爆仓边缘型:$418.03K,中高杠杆型:$277.99K"
10,WLD,5755592.890419001,17509407.451141,9.69694949540828,9.952233968060495,6.702083831578196,1184.9625113572063,0.04512748683534696,0.00733051840315909,0.9548725131646532,0.9926694815968411,高杠杆短线型,"高杠杆短线型:$17.44M,爆仓边缘型:$5.17M,中杠杆趋势型:$258.68K,中高杠杆型:$175.79K,低杠杆长期型:$129.41K"
10,XMR,1726505.63154,17542011.505899996,5.020520980848696,4.831616162848455,,505.68746166856357,0.9986319346100869,0.9994468047323573,0.0013680653899131388,0.0005531952676428328,中杠杆趋势型,"中杠杆趋势型:$18.09M,低杠杆长期型:$1.17M,极高杠杆短线型:$12.07K"
10,PUMP,5806933.950515002,11448852.207635002,7.342319653835338,6.644505612725194,24.761523852334694,1212.0105998598563,0.4626167648088629,0.5516244056900608,0.5373832351911365,0.44837559430993873,高杠杆短线型,"高杠杆短线型:$7.69M,中杠杆趋势型:$5.40M,低杠杆长期型:$3.60M,中高杠杆型:$551.40K,极高杠杆短线型:$17.42K"
10,XPL,5621800.61558,11298946.51201,8.54077169606563,7.681034497604779,54.20530393983891,1597.8500984277528,0.2800351851179232,0.4648263725310528,0.7199648148820769,0.5351736274689474,高杠杆短线型,"高杠杆短线型:$9.91M,中杠杆趋势型:$6.27M,低杠杆长期型:$558.31K,极高杠杆短线型:$117.23K,爆仓边缘型:$70.54K"
10,BNB,6099699.496959998,8905700.411449999,9.602968960330427,8.939734895016235,,1534.4399639301653,0.06972300860754829,0.20241573273252492,0.9302769913924518,0.7975842672674752,高杠杆短线型,"高杠杆短线型:$12.62M,中杠杆趋势型:$1.91M,低杠杆长期型:$316.42K,中高杠杆型:$84.95K,极高杠杆短线型:$68.51K"
10,LINK,394040.53390999994,12987586.604480004,10.368160216464267,9.884138130709289,59.44312095349156,1236.01257568139,0.016172222732434682,0.020628337340024745,0.9838277772675652,0.9793716626599752,高杠杆短线型,"高杠杆短线型:$13.04M,中杠杆趋势型:$160.48K,低杠杆长期型:$113.80K,极高杠杆短线型:$35.74K,中高杠杆型:$34.53K"
10,ZRO,7966906.36502,5244232.386203999,4.9865696251672045,5.023525385744836,61.6351768079164,2465.5177682600984,1.0,0.996233316817545,0.0,0.003766683182454913,中杠杆趋势型,"中杠杆趋势型:$13.11M,低杠杆长期型:$77.31K,极高杠杆短线型:$19.75K"
10,ASTER,2405600.252259999,8906523.11788,2.7031928893592294,4.4687820066843145,99.57923562899083,1945.165251003595,0.9945348449902895,0.9982507615919479,0.005465155009710676,0.0017492384080521409,中杠杆趋势型,"中杠杆趋势型:$6.73M,低杠杆长期型:$4.55M,极高杠杆短线型:$28.73K"
10,PAXG,4532523.3149,6296160.168299999,7.144621414421663,5.541251100020878,71.28011468798425,1619.4490463651648,0.5769849904142629,0.7304609520665649,0.42301500958573707,0.2695390479334354,中杠杆趋势型,"中杠杆趋势型:$4.71M,高杠杆短线型:$3.59M,低杠杆长期型:$2.51M,极高杠杆短线型:$26.16K,中高杠杆型:$12.23"
10,VVV,3764326.96652,6853199.618340003,3.024848350271356,3.008063625540996,46.95552976424463,1679.5827118463135,0.9985383323369791,0.9995256690858236,0.001461667663020942,0.0004743309141763169,低杠杆长期型,"低杠杆长期型:$10.61M,极高杠杆短线型:$8.75K"
10,ADA,5840415.315770003,4443415.007370002,10.02606096107737,9.608652903488467,15.483272154224885,2071.2777051399958,0.0028448113330463527,0.05430565699124822,0.9971551886669534,0.945694343008751,高杠杆短线型,"高杠杆短线型:$9.92M,低杠杆长期型:$198.75K,中高杠杆型:$65.40K,中杠杆趋势型:$59.17K,极高杠杆短线型:$43.48K"
10,SUI,1879973.7380390004,8391454.766789,9.119182262962731,9.758266390436944,41.802498953285806,2118.714202260721,0.17110323558484036,0.027600401162815882,0.8288967644151595,0.9723995988371843,高杠杆短线型,"高杠杆短线型:$9.64M,中杠杆趋势型:$276.64K,低杠杆长期型:$276.63K,中高杠杆型:$61.28K,极高杠杆短线型:$13.82K"
10,MON,199976.998094,9322252.260496998,5.34196441320644,4.702556261782692,8.625769149498145,1423.5047296471262,0.5204199576447313,0.9977556161657777,0.47958004235526863,0.0022443838342221115,中杠杆趋势型,"中杠杆趋势型:$7.92M,低杠杆长期型:$1.49M,爆仓边缘型:$79.70K,极高杠杆短线型:$37.13K"
10,DOGE,2811278.381106,6637309.668532,8.688109697691681,9.992926466836618,29.773087119076134,2112.95895983109,0.1540247040097995,0.007431287321103571,0.8459752959902003,0.9925687126788965,高杠杆短线型,"高杠杆短线型:$8.68M,低杠杆长期型:$380.13K,爆仓边缘型:$183.92K,中杠杆趋势型:$102.20K,极高杠杆短线型:$66.32K"
10,AVAX,2727555.9218609994,6346352.0706360005,10.115058495238435,9.874004514452366,,2390.108296101605,0.006912046475342909,0.029128998037840328,0.9930879535246572,0.9708710019621597,高杠杆短线型,"高杠杆短线型:$8.75M,中杠杆趋势型:$132.92K,极高杠杆短线型:$90.34K,低杠杆长期型:$70.80K,中高杠杆型:$26.26K"
10,FARTCOIN,2247091.6544840005,6816959.909931998,9.773890213970963,8.022992753006168,22.34167896948294,2633.5685170058605,0.03675522832421613,0.3357318285952528,0.9632447716757836,0.6642681714047477,高杠杆短线型,"高杠杆短线型:$6.23M,中杠杆趋势型:$1.77M,低杠杆长期型:$597.23K,中高杠杆型:$312.81K,爆仓边缘型:$141.67K"
10,TAO,1166919.4398900003,7835860.657210003,5.0330924205733,4.870732153680148,,2007.6423486331219,0.9977107066446235,0.9997514320678728,0.002289293355376633,0.00024856793212725455,中杠杆趋势型,"中杠杆趋势型:$8.64M,低杠杆长期型:$357.78K,极高杠杆短线型:$4.62K"
10,ENA,2113717.896873,6361323.901475,9.812373807239032,8.269479875994133,75.3026250048792,2193.6975321078594,0.024363263468215848,0.33854225769004626,0.9756367365317842,0.6614577423099537,高杠杆短线型,"高杠杆短线型:$6.06M,中杠杆趋势型:$2.04M,低杠杆长期型:$169.52K,中高杠杆型:$140.25K,极高杠杆短线型:$66.25K"
10,TRUMP,4096967.441340001,3174998.8707099985,9.956218169883396,7.552731715188789,87.25875550183454,1902.975820322715,0.02186137634052218,0.38892030153190804,0.9781386236594778,0.6110796984680923,高杠杆短线型,"高杠杆短线型:$4.93M,中杠杆趋势型:$1.26M,中高杠杆型:$942.88K,极高杠杆短线型:$71.32K,低杠杆长期型:$64.18K"
10,BCH,3583103.0901700007,3072060.428800001,10.145452403152952,9.775656448324089,,3185.426406990372,0.00011730102635145191,0.04372496111102539,0.9998826989736486,0.9562750388889746,高杠杆短线型,"高杠杆短线型:$6.35M,低杠杆长期型:$105.75K,极高杠杆短线型:$99.76K,中高杠杆型:$67.42K,中杠杆趋势型:$29.00K"
10,AERO,2883685.52766,3492312.444859999,3.1685998988851343,3.1716825444649,70.11960766932212,1825.9341411764021,0.9900823588891097,0.9899010267961824,0.009917641110890229,0.01009897320381764,低杠杆长期型,"低杠杆长期型:$6.31M,极高杠杆短线型:$63.87K"
10,GRASS,2479634.500068,3882481.003583,2.992599163281727,3.034389489104205,67.72950777372242,3194.386974460172,1.0,0.9979770888762232,0.0,0.0020229111237767576,低杠杆长期型,"低杠杆长期型:$6.35M,极高杠杆短线型:$7.85K"
10,WLFI,1906847.1692489996,4216573.164949998,4.910235334141953,4.867265556909971,8.809706713050668,1322.6631985597264,0.9357477713034268,0.9985906720804949,0.06425222869657322,0.0014093279195050963,中杠杆趋势型,"中杠杆趋势型:$5.62M,低杠杆长期型:$374.73K,爆仓边缘型:$113.00K,极高杠杆短线型:$15.46K"
10,TRX,3133957.85268,2643145.10236,9.9565591783171,9.911572800898705,,1410.9049634815294,0.011238660689032684,0.01308857601843764,0.9887613393109673,0.9869114239815624,高杠杆短线型,"高杠杆短线型:$5.69M,中杠杆趋势型:$35.69K,低杠杆长期型:$34.13K,中高杠杆型:$9.26K,极高杠杆短线型:$7.76K"
10,JTO,2726737.49311,2854639.8200199995,4.466841264707929,5.138987335339986,56.05536652794995,2094.252822623211,0.9932659030484607,0.9894190202041712,0.006734096951539313,0.010580979795828808,中杠杆趋势型,"中杠杆趋势型:$4.68M,低杠杆长期型:$848.02K,极高杠杆短线型:$48.57K"
10,kPEPE,2027179.7834849998,3252067.542053,9.693479441274432,8.880076971523847,,2598.8924302295845,0.07460745343118658,0.007789614180340154,0.9253925465688134,0.9922103858196597,高杠杆短线型,"高杠杆短线型:$4.06M,中高杠杆型:$958.77K,低杠杆长期型:$168.17K,极高杠杆短线型:$79.40K,中杠杆趋势型:$8.40K"
10,UNI,1801681.7044799994,3386331.30291,9.883614803769948,9.253252819342581,48.15382384847541,3886.177928332245,0.021479625443146418,0.07408967457035259,0.9785203745568537,0.9259103254296474,高杠杆短线型,"高杠杆短线型:$4.71M,低杠杆长期型:$215.63K,中高杠杆型:$188.13K,中杠杆趋势型:$73.96K,极高杠杆短线型:$5.20K"
10,LTC,1042501.2403300001,4140868.0236299983,10.19863487534504,9.181511805259401,75.26660559944911,2673.454193056694,0.0005761443504948468,0.13159603789118268,0.9994238556495051,0.8684039621088173,高杠杆短线型,"高杠杆短线型:$4.51M,中杠杆趋势型:$343.98K,低杠杆长期型:$201.54K,中高杠杆型:$83.53K,极高杠杆短线型:$42.06K"
10,DYDX,1501148.310913,3005437.6181259993,3.4488269101233713,5.1807278088738675,39.97400994002622,1650.6191699338835,1.0,0.9799576491371133,0.0,0.020042350862886776,中杠杆趋势型,"中杠杆趋势型:$3.28M,低杠杆长期型:$1.16M,极高杠杆短线型:$60.24K"
10,JUP,1456057.2675400001,3003544.58098,9.281831218632838,9.947762026815395,,2209.095497055253,0.14724276362578595,0.020321545572027064,0.8527572363742141,0.9796784544279731,高杠杆短线型,"高杠杆短线型:$4.06M,中杠杆趋势型:$275.43K,中高杠杆型:$79.56K,极高杠杆短线型:$46.09K"
10,IP,2099893.331078,1540089.092532,3.030416772752553,3.5490042907380905,,4263.670931261301,0.9982069783963422,0.9677056275652011,0.0017930216036578977,0.03229437243479898,低杠杆长期型,"低杠杆长期型:$3.59M,极高杠杆短线型:$53.50K"
10,EIGEN,400401.212017,3038945.42989,5.877527874089157,5.1886006223309336,41.111856432216655,2497.9237049303842,0.9383864397219843,0.9848662468908944,0.06161356027801576,0.015133753109105587,中杠杆趋势型,"中杠杆趋势型:$3.36M,极高杠杆短线型:$70.66K,低杠杆长期型:$8.49K"
10,XLM,1259452.2914199997,1925960.9167900009,5.251767063143369,5.066173306503234,,1845.5462576024624,0.9820548895468538,0.9918097721285587,0.017945110453146226,0.008190227871441245,中杠杆趋势型,"中杠杆趋势型:$3.09M,低杠杆长期型:$60.23K,极高杠杆短线型:$38.38K"
10,ONDO,657575.9498600002,2455795.94208,7.6942430811333535,9.669491194943282,46.58525680820857,5097.549994685013,0.309244088189804,0.04463592721272976,0.6907559118101957,0.9553640727872702,高杠杆短线型,"高杠杆短线型:$2.71M,低杠杆长期型:$255.34K,中高杠杆型:$68.45K,中杠杆趋势型:$57.62K,极高杠杆短线型:$21.57K"
