run_id,address,groups,coin,side,position_value,mark_px,entry_px,leverage,margin_mode,margin_used,liquidation_px,liq_distance_pct,account_leverage,leverage_style,leverage_weight,leverage_risk_score,leverage_note
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,ARB,short,7345.0,0.07336,0.1028,10.0,cross,734.5,2.9008531866,3854.2709741003273,5.809612221666158,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离3854.3%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,BANANA,short,264.0,2.6414,14.29598,3.0,cross,88.0,2547.3028679057,96337.603842875,5.809612221666158,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离96337.6%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,BIGTIME,short,223.14,0.007433,0.061611,3.0,cross,74.38,9.0037208663,121031.72159693259,5.809612221666158,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离121031.7%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,CRV,short,5806.086,0.19156,0.42052,10.0,cross,580.6086,9.522983652,4871.27983503863,5.809612221666158,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离4871.3%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,DOGE,short,11921.6,0.07447,0.160484,10.0,cross,1192.16,1.8416369916,2372.99179750235,5.809612221666158,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离2373.0%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,DOT,short,8149.1,0.8166,1.55495,10.0,cross,814.91,29.0889418656,3462.202040852314,5.809612221666158,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离3462.2%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,ENA,short,7158.117,0.076864,0.105888,10.0,cross,715.8117,3.1171874802,3955.4583162468775,5.809612221666158,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离3955.5%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,ETH,short,23608.5,1571.65,3925.51,5.0,cross,4721.7,20977.6473587582,1234.7531167090763,5.809612221666158,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离1234.8%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,ETHFI,short,13886.0,0.34679,0.51088,5.0,cross,2777.2,7.0943621498,1945.7228149023904,5.809612221666158,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离1945.7%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,LINK,short,17513.28,7.28795,8.88875,10.0,cross,1751.328,125.1056661067,1616.6098300166714,5.809612221666158,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1616.6%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,MORPHO,short,10494.6,1.7448,1.69591,5.0,cross,2098.92,46.7305143317,2578.2734027796882,5.809612221666158,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离2578.3%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,RSR,short,1419.6,0.001176,0.015138,3.0,cross,473.2,0.213238239,18032.50331632653,5.809612221666158,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离18032.5%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,SKY,short,22677.08,0.049311,0.066528,3.0,cross,7559.026666,0.60248558,1121.8076696883047,5.809612221666158,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离1121.8%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,SNX,short,7816.0,0.23527,0.44599,3.0,cross,2605.333333,8.1963214622,3383.7937102903047,5.809612221666158,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离3383.8%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,STRK,short,14220.0,0.0284,0.04207,5.0,cross,2844.0,0.568216972,1900.7639859154929,5.809612221666158,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离1900.8%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,SYRUP,short,11391.2,0.14303,0.288151,3.0,cross,3797.066666,3.3232185849,2223.4416450395024,5.809612221666158,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离2223.4%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,TAO,short,75517.2,209.4,256.064,5.0,cross,15103.44,959.4602388611,358.19495647617003,5.809612221666158,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离358.2%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,TRB,short,5343.2,13.361,29.2547,3.0,cross,1781.066666,649.5237169757,4761.340595581917,5.809612221666158,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离4761.3%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,VIRTUAL,short,10654.172883,0.5316,0.59646,5.0,cross,2130.834576,14.0266420112,2538.5707319789317,5.809612221666158,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离2538.6%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,W,short,1116.65,0.00966,0.07462,5.0,cross,223.33,2.3565663999,24295.09730745342,5.809612221666158,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离24295.1%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,WLD,short,27042.6,0.4514,0.38925,10.0,cross,2704.26,5.1630486443,1043.7856987815685,5.809612221666158,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1043.8%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,WLFI,short,11535.0,0.057646,0.230461,5.0,cross,2307.0,1.4071174299,2340.962824653922,5.809612221666158,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离2341.0%较安全；cross 共享保证金
9,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,kFLOKI,short,8647.2,0.021576,0.066806,3.0,cross,2882.4,0.696339215,3127.3786383018164,5.809612221666158,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离3127.4%较安全；cross 共享保证金
9,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,BTC,short,576890.743,59941.5,69390.3,10.0,cross,57689.0743,120359.5388583685,100.79500656201212,6.757136466593876,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离100.8%较安全；cross 共享保证金
9,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,DOGE,short,75534.345,0.07447,0.093386,10.0,cross,7553.4345,0.6261053456,740.7484162750101,6.757136466593876,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离740.7%较安全；cross 共享保证金
9,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,ETH,short,1585731.015,1571.65,2022.19,10.0,cross,158573.1015,2145.1607406609,36.490996128966366,6.757136466593876,高杠杆短线型,0.42,32.0,杠杆10.0x，偏短线；强平距离36.5%正常；cross 共享保证金
9,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,HYPE,short,123508.876,61.9155,25.1262,5.0,cross,24701.7752,342.4107840499,453.029183403025,6.757136466593876,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离453.0%较安全；cross 共享保证金
9,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,SOL,short,264843.75,70.4225,189.9103,10.0,cross,26484.375,223.2483206239,217.01277379232496,6.757136466593876,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离217.0%较安全；cross 共享保证金
9,0x001ac3f0972b620cd6be82ba54d111614d7d48fb,smart_money,HYPE,long,162777.12,61.9155,62.9802,10.0,cross,16277.712,60.047553317,3.0169290129289106,13.366648139374604,爆仓边缘型,0.08,0.0,杠杆10.0x，偏短线；强平距离仅3.0%；cross 共享保证金
9,0x003a85c562730b196f7cba202a2515f2ff855736,smart_money,BTC,short,212355.21304,59941.5,64603.8,40.0,cross,5308.880326,65804.3935070775,9.781025678499043,10.173657121279502,爆仓边缘型,0.08,0.0,杠杆40.0x，强降权；强平距离仅9.8%；cross 共享保证金
9,0x004593cdface692ccbc2733b775f624ed0ad703b,smart_money,BTC,short,652351.83571,59941.5,80672.0,3.0,isolated,520742.805803,106628.9451995639,77.88834980700166,1.2527326820070095,低杠杆长期型,1.2744,89.0,杠杆3.0x，偏长期；强平距离77.9%较安全；isolated 风险隔离
9,0x0048d42f232164a85a41f15ccf26cf859e58b108,smart_money,ALGO,long,173159.9406,0.085728,0.124694,5.0,cross,34631.98812,,,0.0336310573380042,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
9,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,ADA,short,290620.0,0.14511,0.208521,10.0,cross,29062.0,2.954932324,1936.3395520639517,7.687482454471275,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1936.3%较安全；cross 共享保证金
9,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,HYPE,short,6821430.0,61.9155,63.0723,10.0,cross,682143.0,113.097042254,82.66353700446575,7.687482454471275,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离82.7%较安全；cross 共享保证金
9,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,SUI,short,343385.0,0.68446,1.02463,10.0,cross,34338.5,11.9252592959,1642.287247742746,7.687482454471275,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1642.3%较安全；cross 共享保证金
9,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,TRUMP,short,393179.68494,1.6507,3.47186,10.0,cross,39317.968494,25.2956923066,1432.4221425213543,7.687482454471275,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1432.4%较安全；cross 共享保证金
9,0x00b43bdee2d3fa676ab06739bf1d52f4bad6591e,money_printer,HYPE,long,2108476.0,61.9155,37.8762,10.0,cross,210847.6,,,9.893746011486918,高杠杆短线型,0.42,28.0,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金
9,0x00f8da96829820da934fc4a4cb7d39031ce7454b,money_printer,ETH,long,398964.4609,1571.65,1578.31,20.0,cross,19948.223045,420.6575866856,73.23465232808832,14.10715678381522,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离73.2%较安全；cross 共享保证金
9,0x00f8da96829820da934fc4a4cb7d39031ce7454b,money_printer,HYPE,long,4054755.631,61.9155,61.384,10.0,cross,405475.5631,57.3765186099,7.330929072849283,14.10715678381522,爆仓边缘型,0.08,0.0,杠杆10.0x，偏短线；强平距离仅7.3%；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,0G,short,2298.63502,0.241325,0.24236,20.0,cross,114.931751,312.4170381916,129359.04410715839,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离129359.0%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,2Z,long,4047.502041,0.063812,0.064696,20.0,cross,202.375102,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AAVE,long,33457.11075,94.303,94.274,20.0,cross,1672.855537,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ACE,long,8746.848483,0.0729,0.0751,20.0,cross,437.342424,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ADA,long,22098.619,0.14511,0.147091,20.0,cross,1104.93095,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AERO,long,29602.94701,0.461835,0.472555,20.0,cross,1480.14735,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AIXBT,short,3264.597346,0.018028,0.018101,20.0,cross,163.229867,16.429502065,91033.2486410029,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离91033.2%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ALGO,short,50424.18355,0.085728,0.085618,20.0,cross,2521.209177,5.1394036664,5895.011742254573,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离5895.0%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ALT,long,15965.991132,0.00563,0.005725,20.0,cross,798.299556,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ANIME,long,2085.718568,0.002609,0.002644,20.0,cross,104.285928,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,APE,long,6048.982434,0.13698,0.13965,20.0,cross,302.449121,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,APEX,long,20914.27488,0.27215,0.279189,20.0,cross,1045.713744,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,APT,short,53230.003554,0.5794,0.5944,20.0,cross,2661.500177,32.9327056342,5583.9326258543315,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离5583.9%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AR,short,39973.342143,1.8245,1.853,20.0,cross,1998.667107,137.2214531726,7421.044295565909,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离7421.0%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ARB,short,26074.516564,0.07336,0.07446,20.0,cross,1303.725828,8.4259314874,11385.72994465649,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离11385.7%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ASTER,long,12874.7663,0.62173,0.62676,20.0,cross,643.738315,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ATOM,long,8083.66059,1.5636,1.5827,20.0,cross,404.183029,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AVAX,short,45495.392945,6.4303,6.473,20.0,cross,2274.769647,426.2392007022,6528.605208189353,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离6528.6%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AVNT,short,1546.468428,0.093577,0.094006,20.0,cross,77.323421,179.6765711405,191909.33043429474,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离191909.3%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AXS,short,17568.729519,0.96883,0.99426,20.0,cross,878.436475,164.4342542129,16872.45690295511,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离16872.5%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AZTEC,short,36782.92314,0.012935,0.01371,20.0,cross,1839.146157,1.0597952764,8093.23754464631,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离8093.2%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BABY,long,28043.85344,0.01283,0.013135,20.0,cross,1402.192672,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BANANA,short,2022.79176,2.6414,2.67094,20.0,cross,101.139588,3873.4314267138,146543.12208350876,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离146543.1%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BCH,short,51170.79828,195.465,196.762,20.0,cross,2558.539914,11530.5360005656,5799.02847085954,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离5799.0%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BERA,long,643.828644,0.21056,0.21113,20.0,cross,32.191432,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BIGTIME,short,19629.319824,0.007433,0.007624,20.0,cross,981.465991,1.1289994718,15089.014823086236,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离15089.0%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BIO,long,64602.682144,0.028573,0.029165,20.0,cross,3230.134107,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BLUR,long,10972.48131,0.014482,0.01484,20.0,cross,548.624065,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BNB,long,37642.4307,556.94,562.472,20.0,cross,1882.121535,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BOME,long,8152.189647,0.000398,0.000404,20.0,cross,407.609482,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BRETT,short,4065.235075,0.005201,0.005289,20.0,cross,203.261753,3.8010074528,72982.24289175158,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离72982.2%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BSV,short,4406.67525,12.389,12.4586,20.0,cross,220.333762,8342.6085278487,67238.8370962039,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离67238.8%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BTC,short,33463.6358,59941.5,60177.8,20.0,cross,1673.18179,5377606.216279693,8871.424165694374,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离8871.4%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,CAKE,short,12122.42765,1.3163,1.34388,20.0,cross,606.121382,323.592924385,24483.52384600775,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离24483.5%较安全；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,CC,long,23641.22943,0.15311,0.151375,20.0,cross,1182.061471,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,CELO,long,10992.079105,0.062271,0.064455,20.0,cross,549.603955,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,CFX,long,5786.333892,0.042014,0.042749,20.0,cross,289.316694,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,CHIP,long,38221.868593,0.030224,0.030192,20.0,cross,1911.093429,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,COMP,long,44258.69657,15.7125,16.3319,20.0,cross,2212.934828,,,1.1428507851724625,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
9,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,CRV,short,18265.53969,0.19156,0.19231,20.0,cross,913.276984,31.3183833213,16249.124724002922,1.1428507851724625,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离16249.1%较安全；cross 共享保证金
