address,groups,usdc_delta,spot_delta,flow_type,spot_increases,spot_decreases,spot_net_changes,spot_operations,perp_operations,current_perp_positions,current_spot_holdings
0x6ba889db7f923622d3548f621ecc2054b80c1817,smart_money,0.0,4829149.448267937,现货变化,-,-,-,-,-,BNB多 10x $56.13K cross 高杠杆短线型；ETH空 20x $51.70K cross 强平距=+279.60% 极高杠杆短线型；LINK空 10x $29.91K cross 强平距=+468.91% 高杠杆短线型,MAX $6.50B 数量=1006.07M；LATINA $33.53K 数量=33.53K；PURR $814.80 数量=9.46K
0x3dc908374e11623d8eb9f07dfc7a2e5e803a54b0,money_printer,-28614.812739001587,4786844.699894905,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE空 10x $4.37M cross 强平距=+147.42% 高杠杆短线型；LINK空 10x $2.93M cross 强平距=+217.84% 高杠杆短线型；AAVE空 10x $2.81M cross 强平距=+228.06% 高杠杆短线型,MAX $6.44B 数量=997.26M；HYPE $8.92K 数量=97.66K
0x484bc1608211d0604bf70bae72792a56884562f8,smart_money,8.106796000007307,4807684.228918076,USDC增加，疑似资金回流,-,-,-,-,-,FET多 5x $1.84K cross 中杠杆趋势型,MAX $6.47B 数量=1001.60M；HYPE $0.18 数量=2
0xd282232463d50d54ccbccf0edc5c7562ae47c1e7,money_printer,0.0,4800034.257354736,现货变化,-,-,-,-,-,-,MAX $6.46B 数量=1000.01M；HYPE $0.06 数量=0.640828；UENA $0.00 数量=188.387
0x4583f9b7a06ab8b5b7b4a7dd27e774356015d406,money_printer,0.0,4580268.368970394,现货变化,-,-,-,-,-,-,NEKO $3.40B 数量=56.55K；WOW $21.59K 数量=347.556；HYPE $194.63 数量=2.13K
0x77746ff04a7014752ab12d81d531aa5e50775343,smart_money,-712.0,4329505.510369301,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE空 10x $249.42K cross 强平距=+99.00% 高杠杆短线型,MAX $5.83B 数量=901.98M；LATINA $39.58K 数量=39.58K；LICKO $224.02 数量=2.00K
0x9475e4bfdfadb5cf4ce7cf805044c0db5a8a6f8e,smart_money,766.8106150000021,4252290.48196125,USDC增加，疑似资金回流,-,-,-,-,-,BTC多 40x $814.01K isolated 强平距=+3.93% 爆仓边缘型,MAX $5.72B 数量=885.89M；HYPE $7.94K 数量=86.98K
0x47a127f496d001f187ac65fc24852274dc51d080,money_printer,0.0,3728993.2705812454,现货变化,-,-,-,-,-,-,MAX $5.02B 数量=776.90M；WOW $21.76K 数量=350.341；HYPE $2.32K 数量=25.42K
0xfb941d2344b72ea9101400392b818173772d0ddf,money_printer,29283.524149000645,3681326.1656188965,USDC增加，疑似资金回流,-,-,-,-,-,SOL多 20x $2.71M cross 极高杠杆短线型；XPL多 10x $2.29M cross 高杠杆短线型；NEAR多 10x $1.49M cross 高杠杆短线型,MAX $5.37B 数量=831.01M；SWAP $77.88M 数量=830.64K；LATINA $73.70K 数量=73.70K
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,money_printer,18198.875243999064,3573084.407980919,USDC增加，疑似资金回流,-,-,-,-,-,ZEC多 5x $6.41M cross 中杠杆趋势型；ETH多 25x $4.80M cross 极高杠杆短线型；BTC多 40x $2.48M cross 极高杠杆短线型,MAX $4.81B 数量=744.51M；PURR $61.54K 数量=714.59K；LATINA $41.47K 数量=41.47K
0x7be1cba648ebe1ab8084244d23f28d68a86480d8,money_printer,0.0,3458827.2462615967,现货变化,-,-,-,-,-,-,MAX $4.65B 数量=720.59M；HYPE $10.59K 数量=115.94K；LICKO $270.56 数量=2.42K
0xc69ae428f6049e78d445f053d2c1df879c59b34c,smart_money,1175.2826050000149,3076009.519897461,USDC增加，疑似资金回流,-,-,-,-,-,HYPE多 10x $499.26K cross 强平距=+44.55% 高杠杆短线型；LTC多 10x $426.22K cross 强平距=+52.47% 高杠杆短线型；PURR多 3x $71.27K cross 低杠杆长期型,MAX $1.72B 数量=266.58M；NEKO $1.21B 数量=20.17K；BUDDY $268.06M 数量=3.77M
0xc926ddba8b7617dbc65712f20cf8e1b58b8598d3,money_printer,-4791.924710000167,3013008.364337921,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE多 10x $6.26K cross 高杠杆短线型,MAX $4.05B 数量=626.79M；PURR $37.87K 数量=439.74K；LATINA $34.71K 数量=34.71K
0x57febe9bf4cc255b4ac72c6fdb52a19a059a9ef0,smart_money,0.0,2914377.278084755,现货变化,-,-,-,-,-,-,MAX $3.92B 数量=607.16M；HYPE $2.74K 数量=30.00K；NEIRO $17.56 数量=675.63
0xac04753928961a06af540078410802cc443f5176,money_printer,-4918.368274000008,2718129.728793144,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE多 3x $3.66M isolated 强平距=+69.42% 低杠杆长期型,MAX $3.66B 数量=566.28M；UPUMP $11.15M 数量=102.13M；HYPE $0.00 数量=2.6e-07
0x627b21c82c46b349e053048659eb52c52e4bc007,smart_money,0.0,2718225.6284189224,现货变化,-,-,-,-,-,-,MAX $3.66B 数量=566.30M；HYPE $0.00 数量=0.00058717
0x0320e2787d5c62a4a81f219dfb3c5abdf6265362,money_printer,0.0,2465843.5181832314,现货变化,-,-,-,-,-,-,MAX $3.32B 数量=513.72M；HFUN $24.17K 数量=2.45K；LICKO $418.08 数量=3.73K
0xc846e513f1fb448e744d5c8e911e87bccc0dfb20,smart_money,0.01681352000014158,2451962.843817711,USDC增加，疑似资金回流,-,-,-,-,-,-,MAX $3.30B 数量=510.83M；HYPE $1.41K 数量=15.48K
0x4a95b86a8bd451534117d07672fa51fa89b9615b,smart_money,0.0,2423725.9789426327,现货变化,-,-,-,-,-,-,NEKO $1.80B 数量=29.92K；MAX $49.56K 数量=7.67K；LATINA $23.36K 数量=23.36K
0x162cc7c861ebd0c06b3d72319201150482518185,money_printer,0.0,2329381.9893493652,现货变化,-,-,-,-,-,-,MAX $3.13B 数量=485.29M；LATINA $460.35K 数量=460.35K；MON $1.15K 数量=38.65K
0xf8f3160d4d85c92cdf5fd59846923465cc1f2671,smart_money,0.0,2175299.402233124,现货变化,-,-,-,-,-,-,NEKO $1.62B 数量=26.97K；BRIDGE $4.94M 数量=1.22K；WOW $1.74M 数量=27.95K
0xa237f4cc7bbc930fd531b1a36f31e54f778fc431,smart_money,0.0,2049922.4493145943,现货变化,-,-,-,-,-,-,MAX $2.38B 数量=367.96M；NEKO $210.93M 数量=3.50K；BRIDGE $4.97M 数量=1.23K
0x4b66f4048a0a90fd5ff44abbe5d68332656b78b8,money_printer,0.0,2024805.159965992,现货变化,-,-,-,-,-,-,NEKO $1.50B 数量=24.93K；BRIDGE $840.20M 数量=207.80K；MAX $7.11M 数量=1.10M
0x6891ed9ee6a9d0649ffac2bcee814e6899a0e075,smart_money,0.0,2017589.5545134544,现货变化,-,-,-,-,-,-,MAX $2.72B 数量=420.52M；KNTQ $9.52M 数量=264.77K；WOW $110.32K 数量=1.78K
0x0131f07e8d7fc4bceed532120e08fa591a9af04f,smart_money,0.0,1990326.0469198227,现货变化,-,-,-,-,-,-,MAX $2.68B 数量=414.65M；HYPE $1.89K 数量=20.73K
0xdbbdee771e62ab57894e8b8bdefbe094d3135ddd,smart_money,-227.10090613999637,1892212.1688184738,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,-,MAX $2.55B 数量=394.21M；HYPE $577.94 数量=6.33K；LICKO $0.01 数量=0.0676156
0x54fe014a1fb506ff3a00d863e6522f24e6edba47,smart_money,0.0,1834206.5717673302,现货变化,-,-,-,-,-,-,NEKO $1.36B 数量=22.64K；BRIDGE $805.30K 数量=199.17；LATINA $71.81K 数量=71.81K
0xf191539a2c4ba0af951438bb6abfa0625c7df2ef,smart_money,-46.237991000001784,1779580.1106686592,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE多 10x $78.00K cross 高杠杆短线型；ETH空 25x $7.90K cross 强平距=+3417.77% 极高杠杆短线型,MAX $2.01B 数量=311.65M；NEKO $210.93M 数量=3.50K；KNTQ $131.49K 数量=3.66K
0xe0cc85525563dadd56fdcd96581f7b587a2b2411,money_printer,0.0,1650676.0172884464,现货变化,-,-,-,-,-,-,NEKO $1.23B 数量=20.38K
0x413c7a0a3489563350219bc96965a7da02f0fffc,smart_money,2038.7560620000004,1618734.8609480858,USDC增加，疑似资金回流,-,-,-,-,-,FARTCOIN多 10x $142.54K isolated 强平距=+6.20% 爆仓边缘型；HYPE多 5x $90.52K isolated 强平距=+19.74% 中杠杆趋势型；SOL多 5x $70.39K isolated 强平距=+18.85% 中杠杆趋势型,MAX $2.18B 数量=337.24M；BRIDGE $154.37K 数量=38.18；LICKO $6.83 数量=61.0074
0xfcb01354e18ca1cc0eee89ca3459ef84daa2e0b6,smart_money,0.0,1585801.7121214867,现货变化,-,-,-,-,-,-,NEKO $1.18B 数量=19.59K；KNTQ $202.82K 数量=5.64K；WOW $117.85K 数量=1.90K
0x3e781befd071c59d820725f70ce109298f750706,smart_money,195.44972201999917,1538563.427668687,USDC增加，疑似资金回流,BASED $1.54M 数量Δ=2.16K @ 714.15,-,BASED $1.54M 数量Δ=2.16K @ 714.15,现货买入BASED $1.54M 数量Δ=2.16K @ 714.15,-,MEGA多 2x $17.54K isolated 强平距=+31.06% 低杠杆长期型；ETH多 25x $15.59K cross 极高杠杆短线型；PYTH多 5x $11.88K cross 中杠杆趋势型,BASED $24.98M 数量=34.98K；PURR $10.73K 数量=124.60K；HPL $1.31K 数量=202.29K
0x51f3a19c1dfd8d7fe670e43ce0f66648789c8b34,smart_money,-6390.0,1443633.811047554,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE空 8x $1.87M cross 强平距=+104.94% 中高杠杆型,MAX $1.94B 数量=300.76M；HYPE $6.91 数量=75.7044
0xb632c6580173a16154f17cdafc6eb27e95cf73b7,money_printer,8858.640066999942,1440000.3200156689,USDC增加，疑似资金回流,-,-,-,-,-,BTC多 4x $4.82M cross 强平距=+29.21% 中杠杆趋势型,MAX $1.94B 数量=300.00M；HYPE $4.11K 数量=45.00K
0xae78adaba70f18c15418001263504af373884520,smart_money,-2306.910849739914,1299327.8014454842,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE空 10x $888.87K cross 强平距=+169.01% 高杠杆短线型；BTC多 40x $514.56K isolated 强平距=+0.98% 爆仓边缘型,MAX $1.75B 数量=270.71M；WOW $11.14K 数量=179.401；HYPE $1.64K 数量=18.00K
0x64b2627e0c33b44d5a78ca2b5289abd0c306a5de,smart_money,0.0,1293704.1181428432,现货变化,-,-,-,-,-,-,MAX $1.74B 数量=269.52M；HYPE $0.00 数量=1.2e-07
0x053ab16a247321e312f3a8a2a0a8abda48707241,smart_money,-683.734346000012,1274329.7414021492,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,-,MAX $1.71B 数量=265.49M；LATINA $31.40K 数量=31.40K；HYPE $986.94 数量=10.80K
0x1e771e1b95c86491299d6e2a5c3b3842d03b552e,money_printer,-3802.7180049996823,1262005.982382536,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE空 4x $1.47M cross 强平距=+134.81% 中杠杆趋势型；XPL多 10x $162.67K cross 高杠杆短线型；DOGE空 10x $57.25K cross 强平距=+3427.58% 高杠杆短线型,MAX $1.70B 数量=262.92M；KNTQ $40.42M 数量=1.12M；LATINA $151.21K 数量=151.21K
0x615d54d75193c93f28166adcf7b615d5d47b4dbe,smart_money,-593.2453930000775,1264836.1445116997,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE多 10x $378.03K cross 高杠杆短线型,MAX $1.70B 数量=263.51M；LATINA $48.10K 数量=48.10K；HYPE $2.41K 数量=26.35K
0x0ce048fe42c170e41740ee392e187f19515f339d,smart_money,-1510.6162659999682,1232120.0797190666,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE空 5x $62.36K cross 强平距=+367.15% 中杠杆趋势型；PUMP空 3x $42.09K cross 强平距=+546.80% 低杠杆长期型；BNB空 10x $27.77K cross 强平距=+820.15% 高杠杆短线型,MAX $949.40M 数量=147.01M；NEKO $391.51M 数量=6.50K；BRIDGE $529.91K 数量=131.06
0x3a94ec43996178f7013988358f58baf18a4cc707,smart_money,-2901.3964679999917,1229947.6009032726,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,LIT多 5x $172.53K cross 强平距=+48.31% 中杠杆趋势型；PURR多 3x $59.25K cross 低杠杆长期型,NEKO $914.58M 数量=15.19K；BRIDGE $29.58M 数量=7.32K；PERP $3.70M 数量=3.70M
0xc7f94fb3b3ba614b9b2bf80697ab5a31917005a2,money_printer,0.0,1218625.0928637981,现货变化,-,-,-,-,-,HYPE空 10x $717.17K cross 强平距=+185.44% 高杠杆短线型；ZEC空 5x $380.61K cross 强平距=+346.90% 中杠杆趋势型；XMR空 5x $315.98K cross 强平距=+398.75% 中杠杆趋势型,MAX $1.64B 数量=253.88M；HYPE $2.20K 数量=24.07K；USDE $0.00 数量=0.682341
0x0ec6b3ae9a6cb7074542dffe9c8af7cdbcc4a016,smart_money,0.0,1214996.5307283401,现货变化,-,-,-,-,-,-,NEKO $902.87M 数量=15.00K；WOW $675.50 数量=10.8755；MEOW $0.29 数量=22.0951
0x7eb9026d0183942458bd4660371c3cc0a2df3beb,money_printer,3240.0,1200000.0153574944,USDC增加，疑似资金回流,-,-,-,-,-,BTC多 4x $5.42M isolated 强平距=+31.25% 中杠杆趋势型,MAX $1.61B 数量=250.00M；HYPE $3.20K 数量=35.00K
0x5cfd4e2c982a66b32120e43b016f29c21cbe9b7b,smart_money,0.0,1186832.9646492004,现货变化,-,-,-,-,-,BTC空 15x $304.09K isolated 强平距=+4.28% 爆仓边缘型,MAX $616.03M 数量=95.39M；NEKO $541.72M 数量=9.00K；LATINA $30.29K 数量=30.29K
0x4101ce19ee81f24da894976e585f1e79119dbd93,smart_money,774.8222590000369,1042901.948813796,USDC增加，疑似资金回流,-,-,-,-,-,HYPE多 6x $111.99K cross 中高杠杆型；BTC多 20x $72.32K cross 极高杠杆短线型；ETH空 10x $36.40K cross 强平距=+633.89% 高杠杆短线型,NEKO $551.73M 数量=9.17K；MAX $404.22M 数量=62.59M；BRIDGE $241.99K 数量=59.85
0x6859da14835424957a1e6b397d8026b1d9ff7e1e,money_printer,-5024.406795000192,1036414.0435152054,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,BTC空 35x $4.80M cross 强平距=+46.64% 极高杠杆短线型；HYPE空 10x $1.11M cross 强平距=+195.30% 高杠杆短线型；ETH空 25x $1.11M cross 强平距=+199.94% 极高杠杆短线型,MAX $1.40B 数量=217.38M；UPUMP $6.90M 数量=63.21M；UXPL $3.26M 数量=1.90M
0x2a29762f188eacd2217313a62642b1fb24d14d9c,smart_money,4645.421080000233,1029006.4249722958,USDC增加，疑似资金回流,-,-,-,-,-,HYPE多 2x $0.62 isolated 强平距=+67.29% 低杠杆长期型,NEKO $764.70M 数量=12.70K；MAX $64.58K 数量=10.00K；BASED $56.05K 数量=78.4841
0x13a0833e8201b37c161feb2df764159707f71409,smart_money,-1161.5040000000154,1028545.4609663486,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE空 10x $329.21K cross 强平距=+67.37% 高杠杆短线型,MAX $1.38B 数量=214.28M；HYPE $268.13 数量=2.94K；TIME $0.00 数量=0.466667
0x34c6d41c5f78f7ccdf1b05ef7cb7c868ac5a6b0c,smart_money,128.82018100004643,1010201.6318817139,USDC增加，疑似资金回流,-,-,-,-,-,-,MAX $1.36B 数量=210.46M；UXPL $256.28K 数量=149.44K；HYPE $730.79 数量=8.00K
0x0423b4b2acb4f219ae4a270abd5dde2360e455bb,smart_money,-160.26956500008237,1003441.6620924473,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE多 5x $561.36K cross 中杠杆趋势型,MAX $1.35B 数量=209.05M；HYPE $1.92K 数量=21.00K；USOL $418.45 数量=454.76
0x1d207624c9466376e345310580c300611f3e0b20,smart_money,0.0,995954.1498932838,现货变化,-,-,-,-,-,IP空 3x $1.53K cross 强平距=+142.73% 低杠杆长期型；AIXBT多 3x $263.77 cross 低杠杆长期型；kNEIRO多 3x $27.55 cross 低杠杆长期型,MAX $1.34B 数量=207.55M；WOW $45.76K 数量=736.696；LATINA $36.56K 数量=36.56K
0x4916efbf56bcaea1130b2a631f6f093095f614a2,smart_money,2325.3941620000405,993626.1041984558,USDC增加，疑似资金回流,-,-,-,-,-,HYPE多 10x $659.50K cross 高杠杆短线型；AZTEC多 3x $47.60K cross 低杠杆长期型,MAX $1.34B 数量=207.01M；HYPE $1.89K 数量=20.70K
0x90dbb196cacf24bd212b377a0dd62eaad5e8151b,money_printer,25650.0,960000.5449857712,USDC增加，疑似资金回流,-,-,-,-,-,HYPE多 10x $8.42M cross 强平距=+81.44% 高杠杆短线型,MAX $1.29B 数量=200.00M
0xf55f10b83bdb21d5f6b7449d4ea3589a8ae30d3a,smart_money,-7.529390669893473,972602.9517315626,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,BTC空 20x $6.02K cross 强平距=+5416.99% 极高杠杆短线型；ETH空 10x $1.58K cross 强平距=+20495.57% 高杠杆短线型,NEKO $722.29M 数量=12.00K；MAX $828.39K 数量=128.27K；WOW $2.48K 数量=39.9336
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,smart_money,336.7859460000036,954574.2426166534,USDC增加，疑似资金回流,-,-,-,-,-,-,NEKO $709.33M 数量=11.78K；LATINA $67.58K 数量=67.58K；MAX $18.67K 数量=2.89K
0x0748e296e5a350ec36c8487a1cea406e1b57d4b2,money_printer,2156.7386100003496,911008.2492654324,USDC增加，疑似资金回流,-,-,-,-,-,AAVE多 10x $1.91M cross 高杠杆短线型；HYPE多 10x $1.87M cross 高杠杆短线型；JUP多 10x $1.12M cross 高杠杆短线型,MAX $1.23B 数量=189.80M；UPUMP $87.34M 数量=799.90M；WOW $6.61K 数量=106.461
0x47807d3f6ae34ff6aa1fc8fe4e7b742197c1e125,smart_money,-949.7686170000234,900593.6328527927,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,HYPE多 10x $133.54K cross 强平距=+54.75% 高杠杆短线型；LIT多 5x $37.95K cross 中杠杆趋势型；PENDLE多 5x $25.60K cross 中杠杆趋势型,MAX $1.21B 数量=187.62M；VAULT $0.01 数量=0.215066；USOL $0.00 数量=0.00126271
0x2ed8e7d874453b1136d54d84022200ec48172116,money_printer,0.0,897963.9981731176,现货变化,-,-,-,-,-,-,MAX $827.73M 数量=128.17M；NEKO $210.93M 数量=3.50K；WOW $213.14K 数量=3.43K
0x999510ad3dd8c94a6659d6401d983137565283e3,smart_money,0.0,870147.5165736675,现货变化,-,-,-,-,-,-,MAX $1.01B 数量=155.82M；BUDDY $112.92M 数量=1.59M；HYPE $1.42K 数量=15.58K
0x2306ce07ddca3829cdb1a2a14653dbefc211a9f1,smart_money,-74.99990653999703,825838.9220308065,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,AAVE多 10x $93.75K cross 强平距=+95.29% 高杠杆短线型,MAX $784.40M 数量=121.46M；NEKO $180.57M 数量=3.00K；LATINA $134.97K 数量=134.97K
0xeb432905497d9ed2f0a8a9aac9053a0108746c1a,money_printer,0.0,818540.0349440575,现货变化,-,-,-,-,-,-,NEKO $572.08M 数量=9.50K；MAX $65.50M 数量=10.14M；BRIDGE $254.53K 数量=62.95
0xf2500dbc34617daf22b5186a1bfb9f5f3a33ae13,smart_money,0.0,817089.9139637947,现货变化,-,-,-,-,-,-,MAX $1.10B 数量=170.23M；HYPE $0.00 数量=0.00652091
0x35f13dc71426d4a429cf8bad69c4b39abbbf9896,smart_money,0.0,813190.9292092323,现货变化,-,-,-,-,-,-,MAX $712.24M 数量=110.28M；NEKO $210.93M 数量=3.50K；WOW $6.14K 数量=98.8143
