【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=1036 | 北京时间=2026-08-06 22:01:00 | UTC=2026-08-06 14:17:22

MAX 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$19.80B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$19.80B，资金分-0.8；30d-$19.80B 质量=0.30 覆盖=98% 钱包=357 持续=41轮/20天；含断跑gap=3；现货主导100%且无合约低杠杆确认
NEKO 偏空 | rolling_score=-0.5 杠杆项=+0.0 | 最强窗口=30d -$8.72B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$8.72B，资金分-0.8；30d-$8.72B 质量=0.30 覆盖=84% 钱包=49 持续=40轮/17天；含断跑gap=2；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
BUDDY 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=30d -$346.05M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$346.05M，资金分-0.4；30d-$346.05M 质量=0.14 覆盖=82% 钱包=6 持续=17轮/9天；持续性不足：17/20轮 9/10天；含断跑gap=3；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
UANSEM 偏多 | rolling_score=+0.8 杠杆项=+0.0 | 最强窗口=30d $336.11M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$336.11M，资金分+0.8；30d$336.11M 质量=0.30 覆盖=87% 钱包=14 持续=57轮/12天；含断跑gap=3；现货主导100%且无合约低杠杆确认
KNTQ 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$113.28M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$113.28M，资金分-0.8；30d-$113.28M 质量=0.30 覆盖=96% 钱包=9 持续=26轮/13天；含断跑gap=2；现货主导100%且无合约低杠杆确认
ETH 偏空 | rolling_score=-1.5 杠杆项=+0.4 | 最强窗口=30d -$64.75M | 均杠杆=13.794767183428235 高风险占比=66% | 主滚动窗口取30d：-$64.75M，资金分-2.0；杠杆健康：低/中杠杆34% 均13.8x；30d-$64.75M 质量=0.75 覆盖=100% 钱包=47 持续=318轮/27天；含断跑gap=4
BTC 偏多 | rolling_score=+1.0 杠杆项=-0.6 | 最强窗口=72h $56.55M | 均杠杆=24.16544761386717 高风险占比=90% | 主滚动窗口取72h：$56.55M，资金分+1.6；杠杆风险：高风险90% 均24.2x；72h$56.55M 质量=1.00 覆盖=99% 钱包=18 持续=42轮/4天
UPUMP 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$53.04M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$53.04M，资金分-0.8；30d-$53.04M 质量=0.30 覆盖=100% 钱包=16 持续=273轮/28天；含断跑gap=4；现货主导100%且无合约低杠杆确认
BASED 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=30d $52.56M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$52.56M，资金分+0.4；30d$52.56M 质量=0.14 覆盖=86% 钱包=3 持续=34轮/16天；含断跑gap=4；Top1占比79%；现货主导100%且无合约低杠杆确认
ZEC 偏多 | rolling_score=+2.3 杠杆项=+0.1 | 最强窗口=30d $50.35M | 均杠杆=5.80475377812872 高风险占比=42% | 主滚动窗口取30d：$50.35M，资金分+2.0；30d$50.35M 质量=0.75 覆盖=100% 钱包=37 持续=341轮/28天；含断跑gap=4；其他成熟窗口同向确认1组，确认分+0.2
LIT 偏多 | rolling_score=+2.4 杠杆项=+0.4 | 最强窗口=30d $32.05M | 均杠杆=4.869630716408257 高风险占比=1% | 主滚动窗口取30d：$32.05M，资金分+2.0；杠杆健康：低/中杠杆99% 均4.9x；30d$32.05M 质量=0.75 覆盖=100% 钱包=9 持续=324轮/28天；含断跑gap=4
