【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=625 | 北京时间=2026-07-16 17:00:34 | UTC=2026-07-16 09:17:02

MAX 偏空 | rolling_score=-0.6 杠杆项=+0.0 | 最强窗口=15d -$21.20B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$21.20B，资金分-0.6；15d-$21.20B 质量=0.30 覆盖=88% 钱包=359 持续=30轮/11天；含断跑gap=1；现货主导100%且无合约低杠杆确认
NEKO 偏多 | rolling_score=+0.6 杠杆项=+0.0 | 最强窗口=72h $1.26B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$1.26B，资金分+0.6；72h$1.26B 质量=0.40 覆盖=100% 钱包=49 持续=16轮/4天；现货主导100%且无合约低杠杆确认
BUDDY 偏空 | rolling_score=-0.2 杠杆项=+0.0 | 最强窗口=15d -$363.43M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$363.43M，资金分-0.2；15d-$363.43M 质量=0.08 覆盖=75% 钱包=2 持续=2轮/2天；持续性不足：2/12轮 2/6天；含断跑gap=1；参与钱包少：2/3个；现货主导100%且无合约低杠杆确认
UANSEM 偏多 | rolling_score=+0.6 杠杆项=+0.0 | 最强窗口=72h $212.61M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$212.61M，资金分+0.6；72h$212.61M 质量=0.40 覆盖=94% 钱包=8 持续=8轮/3天；现货主导100%且无合约低杠杆确认
UBONK 偏多 | rolling_score=+0.5 杠杆项=+0.0 | 最强窗口=15d $37.90M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$37.90M，资金分+0.5；15d$37.90M 质量=0.23 覆盖=99% 钱包=3 持续=158轮/16天；含断跑gap=2；Top3占比100%；现货主导100%且无合约低杠杆确认
ETH 偏空 | rolling_score=-1.3 杠杆项=+0.5 | 最强窗口=72h -$33.11M | 均杠杆=14.828825402409642 高风险占比=73% | 主滚动窗口取72h：-$33.11M，资金分-1.6；杠杆健康：低/中杠杆27% 均14.8x；72h-$33.11M 质量=1.00 覆盖=100% 钱包=14 持续=44轮/4天；其他成熟窗口同向确认1组，确认分-0.2
KNTQ 偏空 | rolling_score=-0.6 杠杆项=+0.0 | 最强窗口=15d -$24.33M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$24.33M，资金分-0.6；15d-$24.33M 质量=0.30 覆盖=79% 钱包=7 持续=12轮/8天；含断跑gap=1；现货主导100%且无合约低杠杆确认
LIT 偏多 | rolling_score=+2.2 杠杆项=+0.4 | 最强窗口=15d $17.32M | 均杠杆=4.852826538113409 高风险占比=1% | 主滚动窗口取15d：$17.32M，资金分+1.6；杠杆健康：低/中杠杆99% 均4.9x；15d$17.32M 质量=0.75 覆盖=100% 钱包=9 持续=248轮/16天；含断跑gap=2；其他成熟窗口同向确认1组，确认分+0.2
HWAVE 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=72h -$18.53M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：-$18.53M，资金分-0.1；72h-$18.53M 质量=0.05 覆盖=71% 钱包=1 持续=2轮/2天；持续性不足：2/6轮 2/2天；参与钱包少：1/2个；Top1占比100%；现货主导100%且无合约低杠杆确认
HYPE 偏空 | rolling_score=-1.5 杠杆项=+0.1 | 最强窗口=72h -$16.59M | 均杠杆=6.620276395603598 高风险占比=43% | 主滚动窗口取72h：-$16.59M，资金分-1.6；72h-$16.59M 质量=1.00 覆盖=100% 钱包=18 持续=45轮/4天；其他成熟窗口同向确认1组，确认分-0.2；存在反向滚动窗口1组，冲突扣分+0.2
ZEC 偏空 | rolling_score=-1.3 杠杆项=+0.3 | 最强窗口=15d -$15.57M | 均杠杆=8.025731568963026 高风险占比=69% | 主滚动窗口取15d：-$15.57M，资金分-1.6；杠杆健康：低/中杠杆31% 均8.0x；15d-$15.57M 质量=0.75 覆盖=100% 钱包=35 持续=251轮/16天；含断跑gap=2
