id,run_id,coin,direction,score,confidence,signal_type,signal_state,watchlist,perp_active,spot_active,weighted_flow,price_position,pct_1h,pct_4h,pct_24h,final_score,threshold_score,avg_leverage,avg_liq_distance,longterm_leverage_ratio,highrisk_leverage_ratio,leverage_note,conclusion,risk,reason,created_at,created_at_cn,alert_score,long_score,long_candidate_score,short_candidate_score,signal_category,candidate_state,candidate_gate,candidate_block_reasons,candidate_side,alert_threshold_score,long_threshold_score,model_version
26800,1603,SOL,bullish,5.317935813386805,低,普通趋势,合约主导,observe,4706868.9327000035,0.0,5027285.2029605005,0.7200647249190958,-0.13589503280224555,1.4423076923076927,1.5196265243902565,3.6294839533467007,8.0,17.52571120206902,54.747327471482116,0.12161790648683006,0.8783820935131701,同向仓位$46.05M，均杠杆=17.5x，均强平距离=54.7%，长期型占比=12%，高风险占比=88%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比88%；同方向平均杠杆17.5x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(88%)、平均杠杆过高(17.5x),本轮合约主动变化$4.71M；本轮钱包质量加权资金流$5.03M；主滚动窗口取15d：$26.76M，资金分+1.6；杠杆风险：高风险81% 均16.2x；15d$26.76M 质量=0.75 覆盖=100% 钱包=29 持续=169轮/16天；含断跑gap=3；其他成熟窗口同向确认1组，确认分+0.2；长期资格未通过：高杠杆占比过高；历史样本不足；同方向平均强平距离54.7%较安全；资金费率中性：+0.0013%；流动性可接受：24h成交额$207.55M,2026-08-30 15:25:14,2026-08-30 23:25:14,3.6294839533467007,0.6579358133868054,0.6579358133868054,0.0,只观察,WATCH,BLOCK,高杠杆占比过高(88%)、平均杠杆过高(17.5x),long,8.0,8.0,2
26801,1603,ZEC,bearish,-5.135,低,普通趋势,合约主导,observe,-3097238.9256000007,0.0,792018.5299408959,0.6347912033605139,-0.05288953139875714,1.1309714938099815,1.8431358459382732,-3.13375,8.0,8.288518356425591,259.7905095994581,0.2728302181805714,0.7271697818194289,同向仓位$152.30M，均杠杆=8.3x，均强平距离=259.8%，长期型占比=27%，高风险占比=73%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比73%；长期多空硬门槛未通过：高杠杆占比过高(73%),本轮合约主动变化-$3.10M；主滚动窗口取30d：-$50.72M，资金分-2.0；杠杆健康：低/中杠杆25% 均8.5x；30d-$50.72M 质量=0.75 覆盖=100% 钱包=84 持续=363轮/31天；含断跑gap=7；其他成熟窗口同向确认2组，确认分-0.5；长期资格未通过：高杠杆占比过高；历史样本不足；同方向平均强平距离259.8%较安全；资金费率中性：+0.0041%；流动性可接受：24h成交额$160.80M,2026-08-30 15:25:14,2026-08-30 23:25:14,-3.13375,-1.865,0.0,1.865,只观察,WATCH,BLOCK,高杠杆占比过高(73%),short,8.0,8.0,2
26802,1603,XRP,bearish,-2.025,低,普通趋势,合约主导,observe,-2443945.6676499997,0.0,692946.8686179522,0.7135416666666629,-0.11036741669041315,0.757738993033099,0.7288001723271258,-1.4949999999999999,8.0,15.41833058552444,534.2412311732708,0.19416794216214694,0.8058320578378532,同向仓位$91.86M，均杠杆=15.4x，均强平距离=534.2%，长期型占比=19%，高风险占比=81%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；本轮异动与滚动方向冲突；长期资格未通过：高杠杆占比过高、本轮异动与滚动方向冲突；同方向高杠杆/爆仓边缘仓位占比81%；同方向平均杠杆15.4x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(81%)、平均杠杆过高(15.4x),本轮合约主动变化-$2.44M；主滚动窗口取15d：$10.24M，资金分+1.6；杠杆风险：高风险86% 均16.3x；15d$10.24M 质量=0.75 覆盖=100% 钱包=25 持续=183轮/16天；含断跑gap=3；长期资格未通过：高杠杆占比过高、本轮异动与滚动方向冲突；历史样本不足；同方向平均强平距离534.2%较安全；资金费率中性：+0.0013%；流动性可接受：24h成交额$39.62M,2026-08-30 15:25:14,2026-08-30 23:25:14,-1.4949999999999999,0.0,0.0,0.0,只观察,WATCH,BLOCK,高杠杆占比过高(81%)、平均杠杆过高(15.4x),short,8.0,8.0,2
26803,1603,CASHCAT,bullish,0.9239999999999999,低,普通趋势,滚动建仓/减仓,observe,-26357.460124999998,0.0,-15024.359585471155,0.5375531914893614,-0.5889786523446318,2.3869288337284433,6.121121603391788,1.0999999999999999,8.0,2.7387474732959336,41.28574440097643,0.9986517842612371,0.0013482157387629974,同向仓位$3.57M，均杠杆=2.7x，均强平距离=41.3%，长期型占比=100%，高风险占比=0%,只观察 / 等待确认,历史样本/胜率不足；滚动信号钱包集中度过高，可能是单钱包异动；长期资格未通过：钱包集中度过高；长期多空硬门槛未通过：钱包集中度过高、Top1贡献过高(100%),主滚动窗口取24h：$2.52M，资金分+0.3；杠杆健康：低/中杠杆100% 均2.7x；24h$2.52M 质量=0.27 覆盖=96% 钱包=1 持续=18轮/2天；参与钱包少：1/2个；Top1占比100%；长期资格未通过：钱包集中度过高；历史样本不足；该币24h强于BTC；同方向低/中杠杆仓位占比100%；同方向平均杠杆2.7x，适合长期参考；同方向平均强平距离41.3%较安全；资金费率中性：+0.0112%；流动性可接受：24h成交额$20.85M,2026-08-30 15:25:14,2026-08-30 23:25:14,1.0999999999999999,2.824,2.824,0.0,只观察,WATCH,BLOCK,钱包集中度过高、Top1贡献过高(100%),long,8.0,8.0,2
26804,1603,XMR,bearish,-0.9989999999999999,低,高位加空,滚动建仓/减仓,observe,-117031.98409500004,0.0,234965.1840646352,0.9401440833844271,-0.5742871245775861,9.29628315629109,12.259924547715007,-0.875,8.0,4.582574485225445,401.51676433811014,0.9990181744360966,0.0009818255639033767,同向仓位$25.43M，均杠杆=4.6x，均强平距离=401.5%，长期型占比=100%，高风险占比=0%,只观察 / 等待确认,历史样本/胜率不足；滚动信号钱包集中度过高，可能是单钱包异动；窗口内含断跑gap；长期资格未通过：钱包集中度过高；长期多空硬门槛未通过：钱包集中度过高、Top1贡献过高(89%),主滚动窗口取30d：-$12.12M，资金分-0.5；杠杆风险：高风险0% 均4.6x；30d-$12.12M 质量=0.20 覆盖=100% 钱包=2 持续=377轮/30天；含断跑gap=7；参与钱包少：2/3个；Top1占比89%；长期资格未通过：钱包集中度过高；历史样本不足；该币24h强于BTC，空头谨慎；价格靠近24h高位，空头加分；同方向低/中杠杆仓位占比100%；同方向平均强平距离401.5%较安全；资金费率中性：+0.0123%；流动性可接受：24h成交额$47.15M,2026-08-30 15:25:14,2026-08-30 23:25:14,-0.875,-2.684,0.0,2.684,只观察,WATCH,BLOCK,钱包集中度过高、Top1贡献过高(89%),short,8.0,8.0,2
26805,1603,LIT,bullish,2.654762740542891,低,高位突破,滚动建仓/减仓,observe,23397.5516,0.0,-123397.25956987996,0.8225000000000002,-0.19281821992454676,2.1011406191932798,1.6015702784968635,0.42499999999999993,8.0,4.72050880496892,44.66404317111191,0.9984952445789322,0.0015047554210678214,同向仓位$29.25M，均杠杆=4.7x，均强平距离=44.7%，长期型占比=100%，高风险占比=0%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；流动性偏低：24h成交额$9.08M,主滚动窗口取30d：$16.71M，资金分+2.0；杠杆健康：低/中杠杆100% 均4.8x；30d$16.71M 质量=0.75 覆盖=100% 钱包=13 持续=343轮/31天；含断跑gap=7；其他成熟窗口同向确认1组，确认分+0.2；历史样本不足；靠近24h高位，可能突破延续；同方向低/中杠杆仓位占比100%；同方向平均强平距离44.7%较安全；资金费率中性：+0.0013%,2026-08-30 15:25:14,2026-08-30 23:25:14,0.42499999999999993,3.574762740542891,3.574762740542891,0.0,只观察,WATCH,PASS,,long,8.0,8.0,2
26806,1603,TAO,bullish,1.6591190725656655,低,普通趋势,滚动建仓/减仓,observe,-167501.75522999995,0.0,-79078.69348787003,0.6169036334913085,-0.07782919646613475,-0.2331247112193921,-0.0736253102780981,0.0,8.0,5.091434931296697,47.69834877006877,0.9939043123074013,0.006095687692598699,同向仓位$2.47M，均杠杆=5.1x，均强平距离=47.7%，长期型占比=99%，高风险占比=1%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；流动性偏低：24h成交额$7.05M,主滚动窗口取15d：$7.17M，资金分+1.6；15d$7.17M 质量=0.75 覆盖=100% 钱包=0 持续=195轮/16天；含断跑gap=3；历史样本不足；同方向平均强平距离47.7%较安全；资金费率中性：+0.0024%,2026-08-30 15:25:14,2026-08-30 23:25:14,0.0,1.5291190725656656,1.5291190725656656,0.0,只观察,WATCH,PASS,,long,8.0,8.0,2
26807,1603,PUMP,bullish,1.3288366063643227,低,低位吸筹,滚动建仓/减仓,observe,-330391.373128,0.0,-161058.4775511384,0.1614583333333345,-0.5967078189300311,0.20742584526032898,0.7717980809345135,0.0,8.0,7.7982581603744565,45.95777973728566,0.3460223567472957,0.6539776432527045,同向仓位$24.42M，均杠杆=7.8x，均强平距离=46.0%，长期型占比=35%，高风险占比=65%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比65%；长期多空硬门槛未通过：高杠杆占比过高(65%),主滚动窗口取15d：$11.96M，资金分+1.6；杠杆风险：高风险62% 均7.6x；15d$11.96M 质量=0.75 覆盖=100% 钱包=26 持续=183轮/16天；含断跑gap=3；长期资格未通过：高杠杆占比过高；历史样本不足；价格靠近24h低位，多头加分；同方向平均强平距离46.0%较安全；资金费率中性：+0.0018%；流动性可接受：24h成交额$83.85M,2026-08-30 15:25:14,2026-08-30 23:25:14,0.0,1.2088366063643226,1.2088366063643226,0.0,只观察,WATCH,BLOCK,高杠杆占比过高(65%),long,8.0,8.0,2
26808,1603,HYPE,bullish,1.172309497997542,低,普通趋势,滚动建仓/减仓,observe,-567828.0033399996,250.93472237441952,-1771082.7984820458,0.5573819485953398,-0.1538130064757101,-0.21711565146657705,0.5357358081234241,0.0,7.0,7.34431014629599,43.14322594819277,0.4904767459387691,0.5095232540612317,同向仓位$474.24M，均杠杆=7.3x，均强平距离=43.1%，长期型占比=49%，高风险占比=51%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；同方向高杠杆仓位偏多51%；长期多空硬门槛未通过：高杠杆占比过高(51%),主滚动窗口取15d：$18.90M，资金分+1.6；杠杆风险：高风险53% 均7.4x；15d$18.90M 质量=0.75 覆盖=100% 钱包=74 持续=194轮/16天；含断跑gap=3；存在反向滚动窗口1组，冲突扣分-0.2；历史样本不足；同方向平均强平距离43.1%较安全；资金费率中性：+0.0013%；流动性可接受：24h成交额$219.12M,2026-08-30 15:25:14,2026-08-30 23:25:14,0.0,0.992309497997542,0.992309497997542,0.0,只观察,WATCH,BLOCK,高杠杆占比过高(51%),long,7.0,7.0,2
26809,1603,ETH,bullish,1.9146175472842546,低,高位突破,滚动建仓/减仓,observe,-2898294.645670001,0.0,-53743.67964687302,0.849081364829396,-0.03834974971741556,0.6523859848792856,1.3237039158721677,0.0,9.0,17.121081289719644,40.42316944698072,0.058309923029207754,0.9416900769707923,同向仓位$124.21M，均杠杆=17.1x，均强平距离=40.4%，长期型占比=6%，高风险占比=94%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比94%；同方向平均杠杆17.1x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(94%)、平均杠杆过高(17.1x),主滚动窗口取30d：$73.78M，资金分+2.0；杠杆风险：高风险87% 均16.8x；30d$73.78M 质量=0.75 覆盖=100% 钱包=71 持续=384轮/31天；含断跑gap=7；其他成熟窗口同向确认2组，确认分+0.5；长期资格未通过：高杠杆占比过高；历史样本不足；靠近24h高位，可能突破延续；同方向平均强平距离40.4%较安全；资金费率中性：+0.0013%；流动性可接受：24h成交额$448.56M,2026-08-30 15:25:14,2026-08-30 23:25:14,0.0,0.8046175472842545,0.8046175472842545,0.0,只观察,WATCH,BLOCK,高杠杆占比过高(94%)、平均杠杆过高(17.1x),long,9.0,9.0,2
