【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=1458 | 北京时间=2026-08-24 21:01:30 | UTC=2026-08-24 13:18:02

NEKO 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$8.30B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$8.30B，资金分-0.8；30d-$8.30B 质量=0.30 覆盖=84% 钱包=50 持续=32轮/18天；含断跑gap=3；现货主导100%且无合约低杠杆确认
BASED 偏多 | rolling_score=+0.3 杠杆项=+0.0 | 最强窗口=30d $123.64M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$123.64M，资金分+0.3；30d$123.64M 质量=0.10 覆盖=96% 钱包=4 持续=15轮/11天；持续性不足：15/20轮 11/10天；含断跑gap=1；Top3占比97%；现货主导100%且无合约低杠杆确认
KNTQ 偏空 | rolling_score=-0.5 杠杆项=+0.0 | 最强窗口=30d -$62.33M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$62.33M，资金分-0.8；30d-$62.33M 质量=0.30 覆盖=98% 钱包=12 持续=74轮/18天；含断跑gap=2；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
ETH 偏多 | rolling_score=+1.0 杠杆项=-0.5 | 最强窗口=15d $56.13M | 均杠杆=16.256514434220964 高风险占比=84% | 主滚动窗口取15d：$56.13M，资金分+1.6；杠杆风险：高风险84% 均16.3x；15d$56.13M 质量=0.75 覆盖=100% 钱包=53 持续=185轮/16天；含断跑gap=3
UBONK 偏多 | rolling_score=+0.2 杠杆项=+0.0 | 最强窗口=30d $42.95M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$42.95M，资金分+0.2；30d$42.95M 质量=0.08 覆盖=98% 钱包=2 持续=173轮/30天；含断跑gap=3；参与钱包少：2/3个；Top1占比83%；现货主导100%且无合约低杠杆确认
HYPE 偏多 | rolling_score=+1.9 杠杆项=-0.3 | 最强窗口=30d $34.36M | 均杠杆=7.628747229684078 高风险占比=60% | 主滚动窗口取30d：$34.36M，资金分+2.0；杠杆风险：高风险60% 均7.6x；30d$34.36M 质量=0.75 覆盖=98% 钱包=86 持续=380轮/30天；含断跑gap=7；其他成熟窗口同向确认1组，确认分+0.2
BRIDGE 偏多 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=15d $32.80M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$32.80M，资金分+0.1；15d$32.80M 质量=0.05 覆盖=95% 钱包=2 持续=3轮/3天；持续性不足：3/12轮 3/6天；参与钱包少：2/3个；Top1占比100%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
UAVAX 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=30d -$29.54M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$29.54M，资金分-0.1；30d-$29.54M 质量=0.05 覆盖=98% 钱包=1 持续=84轮/28天；含断跑gap=3；参与钱包少：1/3个；Top1占比100%；现货主导100%且无合约低杠杆确认
MAX 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$25.62M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$25.62M，资金分-0.8；30d-$25.62M 质量=0.30 覆盖=97% 钱包=8 持续=52轮/24天；含断跑gap=3；现货主导100%且无合约低杠杆确认
BUDDY 偏空 | rolling_score=-0.5 杠杆项=+0.0 | 最强窗口=30d -$24.17M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$24.17M，资金分-0.8；30d-$24.17M 质量=0.30 覆盖=95% 钱包=5 持续=33轮/15天；含断跑gap=3；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
LIT 偏多 | rolling_score=+2.2 杠杆项=+0.5 | 最强窗口=30d $16.25M | 均杠杆=4.780161524219347 高风险占比=0% | 主滚动窗口取30d：$16.25M，资金分+2.0；杠杆健康：低/中杠杆100% 均4.8x；30d$16.25M 质量=0.75 覆盖=98% 钱包=15 持续=349轮/30天；含断跑gap=7；存在反向滚动窗口1组，冲突扣分-0.2
