run_id,time_cn,coin,direction,direction_cn,alert_score,long_score_raw,long_candidate_score,short_candidate_score,candidate_side,candidate_state,candidate_gate,category,watchlist,avg_leverage,avg_liq_distance,longterm_leverage_ratio,highrisk_leverage_ratio,pct_24h,spot_active,perp_active,block_reasons,conclusion,risk
1454,2026-08-24 17:01:23,ZEC,bullish,偏多,2.665,1.1278,1.1278,0.0,long,WATCH,BLOCK,只观察,observe,6.402111607306632,46.66512920957559,0.41178325370232266,0.588216746297678,2.9977213582199114,0.0,4263280.842549996,高杠杆占比过高(59%),只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；本轮异动与滚动方向冲突；长期资格未通过：高杠杆占比过高、本轮异动与滚动方向冲突；同方向高杠杆仓位偏多59%；长期多空硬门槛未通过：高杠杆占比过高(59%)
1454,2026-08-24 17:01:23,BTC,bearish,偏空,-2.3,0.0,0.0,0.0,short,WATCH,BLOCK,只观察,observe,18.63823117705748,63.318406891038556,0.26170408882663826,0.7382959111733621,0.6756315686402506,0.0,-14605518.139875004,高杠杆占比过高(74%)、平均杠杆过高(18.6x),只观察 / 等待确认,历史样本/胜率不足；长期资格未通过：滚动窗口未成熟；同方向高杠杆/爆仓边缘仓位占比74%；同方向平均杠杆18.6x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(74%)、平均杠杆过高(18.6x)
1454,2026-08-24 17:01:23,XRP,bearish,偏空,-2.1938,0.0,0.0,0.0,short,WATCH,BLOCK,只观察,observe,16.136265400877413,500.8362756236883,0.16922966329538208,0.8307703367046181,-1.1598809684837008,0.0,-2491222.7448000005,高杠杆占比过高(83%)、平均杠杆过高(16.1x),只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；本轮异动与滚动方向冲突；长期资格未通过：高杠杆占比过高、本轮异动与滚动方向冲突；同方向高杠杆/爆仓边缘仓位占比83%；同方向平均杠杆16.1x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(83%)、平均杠杆过高(16.1x)
1454,2026-08-24 17:01:23,ETH,bearish,偏空,-2.145,-0.0211,0.0,0.0211,short,WATCH,BLOCK,只观察,observe,14.104106455251555,77.054604659049,0.2991724230611516,0.7008275769388492,1.871580169126185,0.0,-15612316.668685002,高杠杆占比过高(70%)、平均杠杆过高(14.1x),只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；本轮异动与滚动方向冲突；长期资格未通过：高杠杆占比过高、本轮异动与滚动方向冲突；同方向高杠杆/爆仓边缘仓位占比70%；同方向平均杠杆14.1x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(70%)、平均杠杆过高(14.1x)
1454,2026-08-24 17:01:23,HYPE,bearish,偏空,-1.9338,-1.3965,0.0,1.3965,short,WATCH,PASS,只观察,observe,6.876209221761404,112.07055752526782,0.5515326010004651,0.44846739899953536,-1.2786735740794724,-8986.34890504099,-2637704.9967049947,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；本轮异动与滚动方向冲突；长期资格未通过：高杠杆占比过高、本轮异动与滚动方向冲突；同方向高杠杆仓位偏多45%
1454,2026-08-24 17:01:23,LIT,bullish,偏多,0.9,4.1997,4.1997,0.0,long,WATCH,PASS,只观察,observe,4.799508013515498,45.116966776011274,0.9974015588284865,0.0025984411715134206,4.495999515092745,0.0,200007.20369999984,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap
1454,2026-08-24 17:01:23,XMR,bearish,偏空,-0.9,-2.4445,0.0,2.4445,short,WATCH,BLOCK,只观察,observe,4.389809604824028,530.1871412923097,0.9993893972386327,0.0006106027613673053,-3.5646041856232977,0.0,295805.7917850008,钱包集中度过高、Top1贡献过高(100%),只观察 / 等待确认,历史样本/胜率不足；滚动信号钱包集中度过高，可能是单钱包异动；长期资格未通过：钱包集中度过高；长期多空硬门槛未通过：钱包集中度过高、Top1贡献过高(100%)
1454,2026-08-24 17:01:23,PUMP,bearish,偏空,-0.7638,-1.0351,0.0,1.0351,short,WATCH,PASS,只观察,observe,6.92884433309774,576.5989295793897,0.5372610574178546,0.46273894258214515,-6.957186544342503,0.0,167188.62095300033,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；本轮异动与滚动方向冲突；长期资格未通过：本轮异动与滚动方向冲突；同方向高杠杆仓位偏多46%
1454,2026-08-24 17:01:23,MAX,bearish,偏空,0.0,-0.78,0.0,0.78,short,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
1454,2026-08-24 17:01:23,NEKO,bearish,偏空,0.0,-0.78,0.0,0.78,short,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
