id,run_id,address,groups,status,error,perp_account_value,perp_total_ntl_pos,perp_withdrawable,perp_position_count,spot_total_value,spot_usdc_value,spot_token_count,perp_account_leverage
21790,10,0x33cd83ca975dfe9fce7111eeb644f4fd0c558ad9,smart_money,ok,,0.0,0.0,0.0,0,0.00040505518558,0.0014781,2,
21791,10,0x091144e651b334341eabdbbbfed644ad0100023e,money_printer,ok,,0.0,0.0,0.0,0,25.27652749222371,3.6e-07,4,
21792,10,0x9149f8a6afa68db53e9e96697202b8508bab29d0,smart_money,ok,,156741.261801,146445.795,0.0,5,128911152.60781494,239147.258596,2,0.9343155294100466
21793,10,0xe86351e0f69bd808def36e7bb2f9107443838bb8,smart_money,ok,,63933.98651,79201.28,583.10751,1,86316.3281354198,443759.31016653,7,1.2387977713170133
21794,10,0x091159a8106b077c13e89bc09701117e8b5f129a,money_printer,ok,,2462194.595968,16084804.301177,0.0,12,0.0,9326120.558437001,1,6.532710423260975
21795,10,0x34827044cbd4b808fc1b189fce9f50e6dafae7c9,smart_money,ok,,17331.964095,28321.637426,10388.025396,5,233.0221641930848,0.00244206,3,1.6340697032813696
21796,10,0x9169bdd3f7163508a14468f8d7892dc0fe2f737f,smart_money,ok,,0.0,0.0,0.0,0,0.0,1034024.2037219999,1,
21797,10,0x0949d8893c5a82030ad361499377a7d4f30af52a,money_printer,ok,,0.0,0.0,0.0,0,6645400.392136008,8.2e-07,3,
21798,10,0xe8681168f59af16c60c805dab7842eb75f127879,smart_money,ok,,90627.982042,81768.179276,0.0,10,0.0,100849.68173065,1,0.9022398759591261
21799,10,0x349f8e8d1495341f520406997ebae476fcfebd06,smart_money,ok,,0.0,0.0,0.0,0,0.0,0.0,0,
21800,10,0x91853bcefbdc3447768413e6db7d6e0a81c4be56,smart_money,ok,,55956.786702,0.0,55956.786702,0,0.0,0.0,0,0.0
21801,10,0xe88a203d722e506648a7e9482de68ec9c58249e0,smart_money,ok,,0.0,0.0,0.0,0,1779.02773880262,35183.22990935,11,
21802,10,0x09bc1cf4d9f0b59e1425a8fde4d4b1f7d3c9410d,money_printer,ok,,5311538.320441,5528781.64779,4731630.336221,1,8.953976689999999e-08,527.4390517,2,1.0409002654679074
21803,10,0x34c6d41c5f78f7ccdf1b05ef7cb7c868ac5a6b0c,smart_money,ok,,336660.775,0.0,3333.275,0,1349591754.8751535,1963208.85314365,7,0.0
21804,10,0x919805f1cd563d3b50e124e582a4a16c3dcf1819,smart_money,ok,,0.0,0.0,0.0,0,1197.0252150192518,918.839259,4,
21805,10,0xe8d89110c52df4ca33e75e060e3c72dcbf6c8dda,smart_money,ok,,0.0,0.0,0.0,0,0.00022370295194,3.2e-07,2,
21806,10,0x0c395460f743880e3daf790d045a4306e7f329f0,money_printer,ok,,0.0,0.0,0.0,0,1.10192385574565,0.009681,4,
21807,10,0x351126a070c9cadef8064ddd7b2d289fc33163aa,smart_money,ok,,41730.143944,176495.7909,24080.564854,1,0.0,0.0,0,4.22945559777722
21808,10,0x91f564e80ed5e98eb22fde0857e1a87047f2df13,smart_money,ok,,0.0,0.0,0.0,0,450283368.39052796,9.3e-07,13,
21809,10,0xe8ef95e07161df78552da11fd95d287dd6d65201,smart_money,ok,,65948.542979,112347.1334,44242.125918,7,0.0,0.0,0,1.703557475648472
21810,10,0x0a06ec6754b628be489b2c40bba20c8580392a7b,money_printer,ok,,1203040.724001,1040888.251536,885558.189919,4,0.0,0.0,0,0.8652144775899829
21811,10,0x352deb23bebae8b4c57d0ae341d9c1951fd8425a,smart_money,ok,,40514.49982,354569.532445,4522.976683,3,643868705.2847506,105748.2910994,6,8.751669995194328
21812,10,0x91fc8c24de2ce3150ad489fb8b7e9b9aa3edaaf2,smart_money,ok,,95802.436257,49315.53383,89440.24065,6,0.0,0.0,0,0.5147628364868087
21813,10,0xe8fad35e6f85b5c5e4875fff2f595735498c279e,smart_money,ok,,199392.494025,280124.2165,59330.385775,1,1281938.1765926888,0.0,2,1.4048884732084137
21814,10,0x0aa989625dedaee97b1996edd964bbb1bf52184d,money_printer,ok,,0.0,0.0,0.0,0,322032.0629675186,0.00502438,8,
21815,10,0x353bd2e5da5f01707dfad0dd86907561ac66cc38,smart_money,ok,,18194.46336,40862.8819,194.514095,3,6603379.732947873,195640.90703643,12,2.2458965176096295
21816,10,0x92033525c11d06155dfbc89aea9e22a0637d06cf,smart_money,ok,,0.0,0.0,0.0,0,210754265.2990534,3e-08,13,
21817,10,0xe93a3afb65812c48eaf14b4b2599f79fc9c22c44,smart_money,ok,,422633.584566,0.0,422611.059606,0,0.00046218229922,661.99243754,2,0.0
21818,10,0x0ad9e656d9e6211d0ea1c5462342e1fc94cc4cbf,money_printer,ok,,2213086.059438,9037680.58974,0.0,1,0.0,8150947.586743001,1,4.083745659685311
21819,10,0x3540077ea7c3234102eb3486e2bdfb2f27c50bf1,smart_money,ok,,0.0,0.0,0.0,0,30595.175324028973,239.43999667,6,
21820,10,0x920abbd8a5f5d39e87ed802d73e5aa902dc71d89,smart_money,ok,,15196.947162,122860.5,51.247162,2,20772920.741713647,372387.1530537,8,8.084551370107606
21821,10,0xe93af00e02bf889d8e3281cd71b088a4a4b2c8c7,smart_money,ok,,0.0,0.0,0.0,0,59640518.368329525,50005.75676106,23,
21822,10,0x0b00c540bc5f203d97ac87da62164d3d37e19798,money_printer,ok,,0.0,0.0,0.0,0,0.0,0.001334,1,
21823,10,0x354bcb431a332079950d2ce3a4698745e0f66425,smart_money,ok,,433443.065125,431507.322,388973.810285,1,0.0,0.0,0,0.9955340313855482
21824,10,0x9221a960277fe388b899f58117aa9bd298463002,smart_money,ok,,75232.648077,0.61851,744.853472,1,26904.908305415,279085.09937413,2,8.2212977451885e-06
21825,10,0xe9bf81b432e5bf34995afae08747c530c8406c4d,smart_money,ok,,0.0,0.0,0.0,0,12906944.528578207,9e-06,3,
21826,10,0x0b83bc39c98335a4ac56999c4ee89053cdb0508a,money_printer,ok,,312377.329427,0.0,312377.329427,0,0.07202868131654,956.57743188,2,0.0
21827,10,0x35a0e2776349c82407b0d70d7cb3cc5ceb31778d,smart_money,ok,,0.0,0.0,0.0,0,33080.42045654269,36240.62401236,28,
21828,10,0x922c8fa6bafbc4251f9ea8ced4ae342326d57fad,smart_money,ok,,201.333215,1212.03423,0.0,1,0.00039284550044000005,362.40395092,2,6.020041104494358
21829,10,0xe9cef9fd872a03cedf9d3e6e90309782b3724ea6,smart_money,ok,,119275.859522,46850.0075,1050.907234,2,0.0060453918,629959.9876049999,2,0.392787003906341
21830,10,0x0b8ad91cb7fb0ae5c74661c926068a36f21f5192,money_printer,ok,,0.0,0.0,0.0,0,0.0,9.595e-05,1,
21831,10,0x35af6c00f4be09af7219192cf54edb9892b31428,smart_money,ok,,147401.608371,214856.76678,125792.695693,1,0.0,0.01000767,1,1.4576283743066076
21832,10,0x9237794d8e5c6eb247b20f2e5edd9ad5f530d8ec,smart_money,ok,,0.0,0.0,0.0,0,0.0,1929490.3464828,1,
21833,10,0xe9d199fd55a2560e3193f330e017192316ecd2d3,smart_money,ok,,1463723.855885,1145807.932375,1292430.895692,4,0.0,0.0,0,0.7828033462515503
21834,10,0x0becb107c5defbb260cf044e400d4af503eedd34,money_printer,ok,,0.0,0.0,0.0,0,0.0,0.58466143,1,
21835,10,0x35b7d824937e0767535c325512039191c214f5f4,smart_money,ok,,0.0,0.0,0.0,0,0.0,141994.72937709,1,
21836,10,0x926fa6d5a99ca62b5839bc40bb4a4a5c72387725,smart_money,ok,,0.0,0.0,0.0,0,0.0,187523.13872387,1,
21837,10,0xea4fc1ae43d644b35e6874c32c49516ccb21df32,smart_money,ok,,131742.497758,919238.798505,0.0,151,24948140.453646414,355446.218572,4,6.977541902944371
21838,10,0x0c349d9b92fbd172bbb5a17a9db0a673a6a10ad3,money_printer,ok,,400737.222237,4258634.80102,0.0,5,189767.9490378836,1660743.43659689,2,10.627000849203373
21839,10,0x35c5c21decc15b99b9af370b3e97fd8e213bd29d,smart_money,ok,,0.0,0.0,0.0,0,0.00086193234144,234393.5261525,2,
21840,10,0x9279737f23ea2c30820b61eba072002a405a526f,smart_money,ok,,0.0,0.0,0.0,0,867203571.0683268,680231.62609774,38,
21841,10,0xea6be4808a584fb1bcc0308403aacea3df94a67a,smart_money,ok,,868332.269047,420935.585938,801261.202449,55,0.00021008660000000002,0.00747463,2,0.48476326510355233
21842,10,0x35c60b52f146d971f2d7ed456c8f3d4893682a92,smart_money,ok,,0.0,0.0,0.0,0,6.01076031e-05,0.0060317,2,
21843,10,0x0c6944aba8bd9d86ddfce60fe4e1324943c444ce,money_printer,ok,,0.000511,0.0,0.000511,0,0.0,0.0,0,0.0
21844,10,0x92b585bdf2d67c0fe321108b863ca4617dd39fe9,smart_money,ok,,0.0,0.0,0.0,0,0.0,1e-06,1,
21845,10,0xea745265097151523658be7c2c8ea325f1592ac0,smart_money,ok,,57232.559976,470245.35285,10208.024691,1,0.0,165106.09612451,1,8.21639558054355
21846,10,0x0cacfc8c96b84bc5698fcdcb5ffd536b4a246170,money_printer,ok,,112992.998507,1644969.5,0.0,2,0.0,440267.367748,1,14.558154237300757
21847,10,0x35f13dc71426d4a429cf8bad69c4b39abbbf9896,smart_money,ok,,0.0,0.0,0.0,0,917831606.723523,0.00666511,23,
21848,10,0x92c7d53dc3bac14722b281e74a3feba8f7ba040e,smart_money,ok,,10816.542532,745.53108,10071.011452,1,0.0,0.0,0,0.06892508190989842
21849,10,0xeaf35054804ab7ed6b8cb070296dd6bb38abb4b1,smart_money,ok,,28143.087231,133895.15441,14687.441165,1,0.0,0.003416,1,4.757656944704795
21850,10,0x0ced48f806aa40b6a0ff3eeee40700c2d3d404f2,money_printer,ok,,0.0,0.0,0.0,0,0.0,0.21961304,1,
21851,10,0x36076e4bfad9624d7feba562326fdfa2063ede23,smart_money,ok,,0.008968,0.0,0.008968,0,0.0,0.00228041,1,0.0
21852,10,0x932bdd2d5e21475e62d2fea8158fc5974507cb1a,smart_money,ok,,90899.04899,386847.433035,0.0,2,2.1782717999999997e-06,95961.928035,2,4.255791862878103
21853,10,0xeb0f432beecf10dcc828fc1e36a3386caf634637,smart_money,ok,,0.0,0.0,0.0,0,0.0,436847.043055,1,
21854,10,0x0d21f939c96a13ccb9cccbf2911545d009a2e34a,money_printer,ok,,1.005806,0.0,1.005806,0,1671321.4799004504,1.09832654,6,0.0
21855,10,0x362ad6209a5e904a5569f69884375809c5781d9f,smart_money,ok,,1587122.647676,4262376.00328,137868.34962,2,0.0,2775927.624843,1,2.685599634988092
21856,10,0x935729ae51eef975ccdeb481d513c75986227bfd,smart_money,ok,,0.0,0.0,0.0,0,427988.29397963616,26980.22715068,15,
21857,10,0xeb47e64c3d12add1a175517619ede29fbc4a9f1d,smart_money,ok,,40786.432352,136517.6789,10227.206063,6,74938051.24557401,40794.514132,6,3.347134599118859
21858,10,0x0d2cc9a3f3177ecbb6ecf8fbd0e6645fcfa2b208,money_printer,ok,,50.588775,420.512,8.537575,1,9.28335760470172,264.95184677,3,8.312357830368496
21859,10,0x362c5006ed0a405c35df4a138cb38d891f1a1a20,smart_money,ok,,14719.400405,12036.80688,10707.131445,1,0.0,0.0,0,0.8177511684450981
21860,10,0x9391199d0dd197bd019d40ef624d26aca59440f3,smart_money,ok,,14750.049655,128287.1,1921.339655,1,6091.198752475823,875556.3600294299,2,8.697401229189285
21861,10,0xeb7f0a03ac25675c21b419ec91f7aa2e743e40bd,smart_money,ok,,130616.506893,572483.629065,0.199853,119,0.0,500405.581817,1,4.382934765924907
21862,10,0x0daf132c5554fd7d5eb422585426af557d8847e0,money_printer,ok,,240540.010413,1234500.017576,26302.679887,3,10.232494839780001,1543554.9158669403,2,5.132202395170768
21863,10,0x36387781e2564f8ac6d0a79154441f24d4c28cab,smart_money,ok,,107113.242431,405163.46829,26080.548773,1,0.022916287408199995,171456.5835142,2,3.7825712217702434
21864,10,0x9392e49e3f1b146fbe1bfa8fd26660a3b6c46e96,smart_money,ok,,0.0,0.0,0.0,0,20816.719126345055,225862.65759468,3,
21865,10,0xeb83e695adcac2e83f290d2d2815fc58e6491d7a,smart_money,ok,,2086.23075,0.0,20.65575,0,128328.40903379025,36974.99380858,4,0.0
21866,10,0x0ddf9bae2af4b874b96d287a5ad42eb47138a902,money_printer,ok,,24938122.531316,78645000.0,0.0,1,0.0023221181939,32076889.52132868,3,3.153605484985555
21867,10,0x365e0c115f1ca1adcb42fd21142873493df7f880,smart_money,ok,,101856.572568,133349.545329,55230.099393,12,0.0,0.0,0,1.3091894019894996
21868,10,0x939cefcfae7762a3cca03372bbf14f299aa3d3a4,smart_money,ok,,0.0,0.0,0.0,0,105742191.41435643,0.02664403,4,
