event_id,run_id,created_at,coin,direction,score,entry_px,ret_1h,ret_4h,ret_24h,ret_72h,ret_7d,ret_15d,ret_30d,reason,direction_win_24h,hurdle_win_24h,hurdle_24h_pct,direction_win_72h,hurdle_win_72h,hurdle_72h_pct,direction_win_7d,hurdle_win_7d,hurdle_7d_pct,direction_win_15d,hurdle_win_15d,hurdle_15d_pct,direction_win_30d,hurdle_win_30d,hurdle_30d_pct
1,15,2026-06-28 12:11:53,SOL,bearish,4.01411305383427,71.8835,,,,,,,,长期分=4.01411305383427 final=-5.4 连续=1 动作=只观察，不适合直接做长期单,,,1.0,,,2.0,,,4.0,,,6.0,,,8.0
