【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=1329 | 北京时间=2026-08-19 12:00:38 | UTC=2026-08-19 04:16:59

NEKO 偏多 | rolling_score=+0.8 杠杆项=+0.0 | 最强窗口=30d $1.83B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$1.83B，资金分+0.8；30d$1.83B 质量=0.30 覆盖=95% 钱包=48 持续=35轮/16天；含断跑gap=3；现货主导100%且无合约低杠杆确认
BASED 偏多 | rolling_score=+0.0 杠杆项=+0.0 | 最强窗口=30d $102.58M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$102.58M，资金分+0.3；30d$102.58M 质量=0.10 覆盖=96% 钱包=4 持续=16轮/10天；持续性不足：16/20轮 10/10天；含断跑gap=1；Top3占比97%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
BUDDY 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$99.70M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$99.70M，资金分-0.8；30d-$99.70M 质量=0.30 覆盖=99% 钱包=5 持续=39轮/17天；含断跑gap=3；现货主导100%且无合约低杠杆确认
ETH 偏空 | rolling_score=-1.6 杠杆项=+0.4 | 最强窗口=30d -$65.36M | 均杠杆=12.60199324545443 高风险占比=59% | 主滚动窗口取30d：-$65.36M，资金分-2.0；杠杆健康：低/中杠杆41% 均12.6x；30d-$65.36M 质量=0.75 覆盖=100% 钱包=45 持续=298轮/27天；含断跑gap=7
UPUMP 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=30d -$64.56M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$64.56M，资金分-0.4；30d-$64.56M 质量=0.14 覆盖=100% 钱包=17 持续=275轮/28天；含断跑gap=7；Top1占比79%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
SOL 偏空 | rolling_score=-1.4 杠杆项=+0.5 | 最强窗口=30d -$41.55M | 均杠杆=16.08015989624982 高风险占比=84% | 主滚动窗口取30d：-$41.55M，资金分-2.0；杠杆健康：低/中杠杆16% 均16.1x；30d-$41.55M 质量=0.75 覆盖=100% 钱包=15 持续=321轮/28天；含断跑gap=7
UBONK 偏多 | rolling_score=+0.2 杠杆项=+0.0 | 最强窗口=30d $42.62M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$42.62M，资金分+0.2；30d$42.62M 质量=0.08 覆盖=98% 钱包=2 持续=137轮/26天；含断跑gap=3；参与钱包少：2/3个；Top1占比73%；现货主导100%且无合约低杠杆确认
UANSEM 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=72h $34.27M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$34.27M，资金分+0.4；72h$34.27M 质量=0.23 覆盖=81% 钱包=5 持续=13轮/3天；含断跑gap=2；Top3占比95%；现货主导100%且无合约低杠杆确认
BTC 偏多 | rolling_score=+0.6 杠杆项=-0.6 | 最强窗口=24h $25.32M | 均杠杆=24.3788088291528 高风险占比=92% | 主滚动窗口取24h：$25.32M，资金分+1.2；杠杆风险：高风险92% 均24.4x；24h$25.32M 质量=1.00 覆盖=96% 钱包=4 持续=14轮/2天
ZEC 偏多 | rolling_score=+2.1 杠杆项=+0.4 | 最强窗口=30d $18.72M | 均杠杆=4.550212511576642 高风险占比=30% | 主滚动窗口取30d：$18.72M，资金分+2.0；杠杆健康：低/中杠杆70% 均4.6x；30d$18.72M 质量=0.75 覆盖=100% 钱包=24 持续=327轮/28天；含断跑gap=7；存在反向滚动窗口1组，冲突扣分-0.2
PUMP 偏空 | rolling_score=-2.1 杠杆项=+0.1 | 最强窗口=30d -$14.85M | 均杠杆=7.268709939136675 高风险占比=54% | 主滚动窗口取30d：-$14.85M，资金分-2.0；30d-$14.85M 质量=0.75 覆盖=100% 钱包=13 持续=368轮/28天；含断跑gap=7；其他成熟窗口同向确认1组，确认分-0.2
