id,run_id,coin,direction,score,confidence,signal_type,signal_state,watchlist,perp_active,spot_active,weighted_flow,price_position,pct_1h,pct_4h,pct_24h,final_score,threshold_score,conclusion,risk,reason,avg_leverage,avg_liq_distance,longterm_leverage_ratio,highrisk_leverage_ratio,leverage_note
24,9,QONE,bearish,-4.0,低,普通趋势,现货主导,observe,0.0,-7526054.633300168,-9031265.559960201,,,,,-4.0,8.0,只观察 / 普通趋势,历史样本/胜率不足,现货主动变化-$7.53M；钱包质量加权资金流-$9.03M；历史样本不足,,,,,
25,9,SUI,bearish,-3.0,低,低位破位,合约主导,observe,-1097783.472206,0.0,-270401.10035085503,0.16354430379746618,-0.5448918208105129,-0.059865375910759924,-1.9496612087613008,-3.5,8.0,只观察 / 低位破位,历史样本/胜率不足；同方向高杠杆/爆仓边缘仓位占比97%,合约主动变化-$1.10M；历史样本不足；靠近24h低位，可能破位延续；同方向平均强平距离2116.9%较安全,9.75961186994439,2116.927241782072,0.027635791755515667,0.9723642082444844,同向仓位$8.37M，均杠杆=9.8x，均强平距离=2116.9%，长期型占比=3%，高风险占比=97%
26,9,BTC,bullish,3.0,低,低位吸筹,合约主导,observe,11153919.350079997,0.0,5865534.244656745,0.10495495495495495,-0.4244397561340266,-0.33834898994097595,-0.22056130772047808,2.4000000000000004,10.0,只观察 / 低位吸筹,历史样本/胜率不足；同方向高杠杆/爆仓边缘仓位占比87%；同方向平均杠杆19.5x，偏短线,合约主动变化$11.15M；历史样本不足；价格靠近24h低位，多头加分,19.46174791585449,36.95076320533486,0.13206656686946391,0.8679334331305362,同向仓位$303.81M，均杠杆=19.5x，均强平距离=37.0%，长期型占比=13%，高风险占比=87%
27,9,HYPE,bearish,-3.0,低,低位破位,合约主导,observe,-2184348.7276550005,655.384602612535,129025.72133244317,0.1381599259030563,-1.0570976556881868,-0.4077594942817086,-3.753303279962687,-2.1,7.0,只观察 / 低位破位,历史样本/胜率不足；同方向高杠杆仓位偏多48%,合约主动变化-$2.18M；历史样本不足；该币24h弱于BTC；靠近24h低位，可能破位延续；同方向平均强平距离109.6%较安全,7.034702658533991,109.63626812437188,0.5211762034081074,0.47882379659189306,同向仓位$397.11M，均杠杆=7.0x，均强平距离=109.6%，长期型占比=52%，高风险占比=48%
