run_id,address,groups,coin,side,position_value,mark_px,entry_px,leverage,margin_mode,margin_used,liquidation_px,liq_distance_pct,account_leverage,leverage_style,leverage_weight,leverage_risk_score,leverage_note
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,ARB,short,7324.0,0.073,0.1028,10.0,cross,732.4,2.9109928114,3887.661385479452,5.684469497646315,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离3887.7%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,BANANA,short,263.96,2.63165,14.29598,3.0,cross,87.986666,2556.6171302829,97048.82793239602,5.684469497646315,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离97048.8%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,BIGTIME,short,223.44,0.007414,0.061611,3.0,cross,74.48,9.0366614909,121786.45118559482,5.684469497646315,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离121786.5%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,CRV,short,5777.301,0.18991,0.42052,10.0,cross,577.7301,9.5561908298,4931.9576798483495,5.684469497646315,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离4932.0%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,DOGE,short,11908.96,0.074254,0.160484,10.0,cross,1190.896,1.8480265071,2388.7905124303065,5.684469497646315,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离2388.8%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,DOT,short,8109.0,0.81034,1.55495,10.0,cross,810.9,29.1884281143,3501.9976940913693,5.684469497646315,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离3502.0%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,ENA,short,7144.26,0.076609,0.105888,10.0,cross,714.426,3.1281671091,3983.2893120912695,5.684469497646315,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离3983.3%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,ETH,short,23577.0,1565.25,3925.51,5.0,cross,4715.4,21046.5741960784,1244.6142275086024,5.684469497646315,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离1244.6%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,ETHFI,short,13943.2,0.34637,0.51088,5.0,cross,2788.64,7.1204901182,1955.74677893582,5.684469497646315,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离1955.7%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,LINK,short,17478.0,7.26115,8.88875,10.0,cross,1747.8,125.5222004762,1628.6821023694592,5.684469497646315,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1628.7%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,MORPHO,short,10450.8,1.73465,1.69591,5.0,cross,2090.16,46.8878674545,2603.0160236647157,5.684469497646315,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离2603.0%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,RSR,short,1408.8,0.001168,0.015138,3.0,cross,469.6,0.2140054609,18222.3853510274,5.684469497646315,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离18222.4%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,SKY,short,22739.64,0.049279,0.066528,3.0,cross,7579.88,0.6046465066,1126.9861535339596,5.684469497646315,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离1127.0%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,SNX,short,7377.92,0.23138,0.44599,3.0,cross,2459.306666,8.2117397821,3449.027479514219,5.684469497646315,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离3449.0%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,STRK,short,14265.0,0.0284,0.04207,5.0,cross,2853.0,0.5702828095,1908.0380616197183,5.684469497646315,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离1908.0%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,SYRUP,short,11500.8,0.14423,0.288151,3.0,cross,3833.6,3.3362319129,2213.1331296540247,5.684469497646315,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离2213.1%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,TAO,short,75078.0,207.765,256.064,5.0,cross,15015.6,960.9844575758,362.5343332976199,5.684469497646315,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离362.5%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,TRB,short,5322.0,13.2615,29.2547,3.0,cross,1774.0,651.7993825714,4814.9747959989445,5.684469497646315,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离4815.0%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,VIRTUAL,short,10636.572267,0.5296,0.59646,5.0,cross,2127.314453,14.0751562192,2557.695660725076,5.684469497646315,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离2557.7%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,W,short,1108.6,0.00968,0.07462,5.0,cross,221.72,2.3650869976,24332.716917355374,5.684469497646315,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离24332.7%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,WLD,short,27045.6,0.45109,0.38925,10.0,cross,2704.56,5.180348019,1048.4067523110689,5.684469497646315,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1048.4%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,WLFI,short,11458.4,0.056997,0.230461,5.0,cross,2291.68,1.4116740236,2376.751449374529,5.684469497646315,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离2376.8%较安全；cross 共享保证金
8,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,kFLOKI,short,8630.4,0.021501,0.066806,3.0,cross,2876.8,0.6987670118,3149.9279652109203,5.684469497646315,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离3149.9%较安全；cross 共享保证金
8,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,BTC,short,578475.898,59901.5,69390.3,10.0,cross,57847.5898,119752.4742057682,99.91565187143594,6.9063650609839335,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离99.9%较安全；cross 共享保证金
8,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,DOGE,short,75656.918,0.074254,0.093386,10.0,cross,7565.6918,0.6191658084,733.8484235192716,6.9063650609839335,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离733.8%较安全；cross 共享保证金
8,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,ETH,short,1589055.1875,1565.25,2022.19,10.0,cross,158905.51875,2141.1515934661,36.79294639617315,6.9063650609839335,高杠杆短线型,0.42,32.0,杠杆10.0x，偏短线；强平距离36.8%正常；cross 共享保证金
8,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,HYPE,short,124521.0152,61.7945,25.1262,5.0,cross,24904.20304,339.3289806866,449.1248908666629,6.9063650609839335,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离449.1%较安全；cross 共享保证金
8,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,SOL,short,266152.5,70.3645,189.9103,10.0,cross,26615.25,221.643514983,214.99337731810778,6.9063650609839335,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离215.0%较安全；cross 共享保证金
8,0x001ac3f0972b620cd6be82ba54d111614d7d48fb,smart_money,HYPE,long,163946.64,61.7945,62.9802,10.0,cross,16394.664,60.0467299617,2.8283585728503295,12.28116120038455,爆仓边缘型,0.08,0.0,杠杆10.0x，偏短线；强平距离仅2.8%；cross 共享保证金
8,0x003a85c562730b196f7cba202a2515f2ff855736,smart_money,BTC,short,212348.13972,59901.5,64603.8,40.0,cross,5308.703493,65804.4704618775,9.854461844657479,10.169737733898176,爆仓边缘型,0.08,0.0,杠杆40.0x，强降权；强平距离仅9.9%；cross 共享保证金
8,0x004593cdface692ccbc2733b775f624ed0ad703b,smart_money,BTC,short,652449.62818,59901.5,80672.0,3.0,isolated,520645.859963,106629.0221543642,78.00726551816598,1.253153773591211,低杠杆长期型,1.2744,89.0,杠杆3.0x，偏长期；强平距离78.0%较安全；isolated 风险隔离
8,0x0048d42f232164a85a41f15ccf26cf859e58b108,smart_money,ALGO,long,171575.178375,0.084915,0.124694,5.0,cross,34315.035675,,,0.03333351121363202,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,ADA,short,290440.0,0.143905,0.208521,10.0,cross,29044.0,2.9297131135,1935.8661015948019,8.137261296146175,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1935.9%较安全；cross 共享保证金
8,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,HYPE,short,6872140.0,61.7945,63.0723,10.0,cross,687214.0,113.1011475186,83.02785445080065,8.137261296146175,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离83.0%较安全；cross 共享保证金
8,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,SUI,short,342275.0,0.67904,1.02463,10.0,cross,34227.5,11.8225224541,1641.064216261192,8.137261296146175,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1641.1%较安全；cross 共享保证金
8,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,TRUMP,short,393987.81632,1.64785,3.47186,10.0,cross,39398.781632,25.0876432337,1422.4470208878236,8.137261296146175,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1422.4%较安全；cross 共享保证金
