id,run_id,address,groups,status,error,perp_account_value,perp_total_ntl_pos,perp_withdrawable,perp_position_count,spot_total_value,spot_usdc_value,spot_token_count,perp_account_leverage
11818,5,0x34365f472a3af2ff8167970a519931437e2c2094,money_printer,ok,,0.0,0.0,0.0,0,0.00177640739263,7.86e-06,3,
11819,5,0x6bb971430554e3af58fbd469bce46ab2359a2d23,money_printer,ok,,615940.90277,4341196.60194,80262.386238,3,6657652.925858039,3491176.03565713,2,7.048073252509838
11820,5,0x07d431758c8bbbc111996d0af6f09c48416d2160,smart_money,ok,,17847.95842,6914.85101,17156.473319,2,65878951.05931437,249092.779687,3,0.38743092331789514
11821,5,0x67a773143ea4fdaf7a77cc6069ffddb4573ff82b,smart_money,ok,,3325.180382,31380.5,187.130382,1,0.0,192220.633364,1,9.437232388916458
11822,5,0xc8ff61f572ca7bc4ceb624f38f06c053b93496a5,smart_money,ok,,0.0,0.0,0.0,0,342662535.664914,2.21e-06,4,
11823,5,0xa0d669521cb00bfe43e5fa3bd573dc01dfe6567c,smart_money,ok,,0.0,0.0,0.0,0,0.0,161589.691722,1,
11824,5,0x3440f23a87f1950e7a88cd248fd270e92d1132c5,money_printer,ok,,640912.097506,5993400.237526,29222.722454,7,0.0,2459969.13961,1,9.351360757346121
11825,5,0x6bea81d7a0c5939a5ce5552e125ab57216cc597f,money_printer,ok,,114391.392457,1100563.0388,4335.088577,3,26126.309264976353,147415.158432,3,9.621030176843982
11826,5,0x07fe8986162d7f68bcfe15822ec062123dd45f9f,smart_money,ok,,515730.39608,1168045.893243,311244.74331,6,0.0,0.007114,1,2.2648381831304993
11827,5,0x67c0fc4b0490ab7e76c08c2bbd30fac0059bbc7a,smart_money,ok,,0.0,0.0,0.0,0,0.00085160925495,251025.65183376,2,
11828,5,0xa0f2e2f7b3ab58e3e52b74f08d94ae52778d46df,smart_money,ok,,202449.52284,357629.9488,0.0,1,328316.6181819511,202450.2112189,3,1.7665141600884005
11829,5,0xc9186f29695cfe18b79e6a8ebf1be13905cac077,smart_money,ok,,423520.416419,0.0,162000.902385,0,0.0,15.2706738,1,0.0
11830,5,0x348bb306e6887d244450cbb9fd608e7f8d0a40b4,money_printer,ok,,0.0,0.0,0.0,0,0.0,0.0,0,
11831,5,0x6df99d59cdada18ade521e05edd5e6a2ec91b734,money_printer,ok,,0.0,0.0,0.0,0,67869614.24605495,816.58369561,4,
