address,groups,usdc_delta,spot_delta,flow_type,spot_increases,spot_decreases,spot_net_changes,spot_operations,perp_operations,current_perp_positions,current_spot_holdings
0xf467b892ddd18b4449e89fcf02a22f23cbf72d1d,smart_money,0.0,-3983760.4578422904,现货变化,-,-,-,-,-,-,MAX $371.61M 数量=58.16M；LICKO $12.79 数量=114.188；TIME $1.47 数量=603.448
0xf55f10b83bdb21d5f6b7449d4ea3589a8ae30d3a,smart_money,30.679150499985553,-3968800.7931228876,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 20x $6.00K cross 强平距=+5445.08% 极高杠杆短线型；ETH空 10x $1.57K cross 强平距=+20684.50% 高杠杆短线型,NEKO $718.33M 数量=12.00K；MAX $819.60K 数量=128.27K；WOW $2.47K 数量=39.9336
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,smart_money,1527.4123269999982,-3889149.975930333,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,NEKO $705.44M 数量=11.78K；LATINA $67.58K 数量=67.58K；MAX $18.48K 数量=2.89K
0xeb432905497d9ed2f0a8a9aac9053a0108746c1a,money_printer,0.0,-3831187.5746393204,现货变化,-,-,-,-,-,-,NEKO $568.94M 数量=9.50K；MAX $64.80M 数量=10.14M；BRIDGE $254.53K 数量=62.95
0x69eb16da29deeac170613a1cacb34227fc15f956,smart_money,-33.54421100000036,-3774621.0850123167,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 3x $170.89K cross 强平距=+35.65% 低杠杆长期型；SOL多 20x $2.05K cross 极高杠杆短线型,MAX $352.09M 数量=55.10M；LATINA $16.86K 数量=16.86K；WOW $9.92K 数量=160.699
0x334ebb44fd8fccb9112983247443dfae5e448887,smart_money,0.0,-3708684.705477476,现货变化,-,-,-,-,-,-,MAX $345.95M 数量=54.14M；HYPE $503.91 数量=5.52K
0x643a1bef23ebe06af0ff69de2074b776ecf799a4,smart_money,0.0,-3642800.567384839,现货变化,-,-,-,-,-,-,MAX $339.80M 数量=53.18M；KNTQ $131.49K 数量=3.66K；LATINA $20.64K 数量=20.64K
0x221284041f07f1e9af30beadbd08bb14f5e5838c,smart_money,-1693.725276000041,-3525352.732865751,USDC减少，疑似资金流出/买入,-,-,-,-,-,SOL多 2x $137.83K isolated 强平距=+46.65% 低杠杆长期型；HYPE多 2x $136.83K isolated 强平距=+44.78% 低杠杆长期型,MAX $328.85M 数量=51.47M；UPUMP $0.18 数量=1.65929；HYPE $0.00 数量=0.00263503
0x40e494cdd7f6ee95449e06a74b767fb93c3623c5,smart_money,0.0,-3501193.8092944026,现货变化,-,-,-,-,-,DOGE空 10x $111.83K cross 强平距=+71.52% 高杠杆短线型；MON空 3x $37.72K isolated 强平距=+132.67% 低杠杆长期型,MAX $326.59M 数量=51.11M；LATINA $16.83K 数量=16.83K；LICKO $10.96 数量=97.8294
0xcf74dc50069e3ee0fddc10bd64e9a68d21126cfe,smart_money,-150.02500600001076,-3425790.009447813,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE多 10x $124.72K cross 强平距=+51.43% 高杠杆短线型；BTC空 20x $25.10K cross 强平距=+243.15% 极高杠杆短线型；ZEC多 10x $19.38K cross 高杠杆短线型,MAX $319.56M 数量=50.01M；HYPE $548.10 数量=6.00K；MEOW $0.07 数量=5.24471
0x1e6db0fdf1a0f6edb78753184eb0fe5485c2eef2,smart_money,-2739.921817000024,-3418627.9447261095,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $318.85M 数量=49.90M；WOW $81.24K 数量=1.32K；HYPE $455.80 数量=4.99K
0x9afb4e4eda99fdeec1343bc7de4108beacec1d70,smart_money,0.0,-3402910.360966325,现货变化,-,-,-,-,-,-,MAX $317.42M 数量=49.68M；KNTQ $3.12M 数量=86.67K；USDH $1.01K 数量=16.23K
0x8a3cf3c4b300be69429cce5beb2ef14d7200b6b7,money_printer,10421.650901000015,-3217212.5910924673,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 10x $6.06M cross 强平距=+22.82% 高杠杆短线型,NEKO $209.78M 数量=3.50K；MAX $192.23M 数量=30.08M；LATINA $23.80K 数量=23.80K
0xe06532a98a541b48f6330d2dd88e2b4b96010d6b,smart_money,2963.267974999995,-3198876.7638700604,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 5x $297.36K isolated 强平距=+23.74% 中杠杆趋势型；PURR空 3x $135.80K cross 强平距=+57.72% 低杠杆长期型；BTC空 20x $9.58K cross 强平距=+944.61% 极高杠杆短线型,MAX $298.35M 数量=46.69M；PURR $135.78K 数量=1.58M；USDH $381.42 数量=6.11K
0x0572f1f5d55ea4838c2e65cf948c960de216690a,smart_money,0.0,-3110644.2933032513,现货变化,-,-,-,-,-,-,NEKO $209.78M 数量=3.50K；MAX $182.28M 数量=28.53M；WOW $6.42K 数量=104.015
0x05e70979fd3355133f91fc7c6597a8274169b3be,smart_money,-1057.3142369999841,-3094038.6590350866,USDC减少，疑似资金流出/买入,-,-,-,-,-,XPL多 10x $185.40K cross 强平距=+66.55% 高杠杆短线型；BTC多 20x $120.28K cross 强平距=+99.27% 极高杠杆短线型；ZEC多 5x $51.36K cross 中杠杆趋势型,NEKO $548.71M 数量=9.17K；MAX $6.45M 数量=1.01M；UXPL $423.26 数量=246.8
0xb2139bc97c2dc43f8825d033d08ecb9e2c8be00f,smart_money,-175.27449100000013,-3090584.5732812285,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE多 10x $24.45K cross 强平距=+10.56% 高杠杆短线型；ETH多 25x $19.33K cross 强平距=+13.38% 极高杠杆短线型,MAX $288.25M 数量=45.11M；WOW $73.91K 数量=1.20K；LATINA $15.50K 数量=15.50K
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,money_printer,-482721.63370697014,2554210.0721926913,USDC减少 + 现货增加，疑似买入,UPUMP $2.87M 数量Δ=26.25M @ 0.10919,UXPL -$4.70K 数量Δ=-2.74K @ 1.715；USOL -$2.98K 数量Δ=-3.23K @ 0.92017；UBONK -$24.17K 数量Δ=-9.66M @ 0.002502,UPUMP $2.87M 数量Δ=26.25M @ 0.10919；UXPL -$4.70K 数量Δ=-2.74K @ 1.715；USOL -$2.98K 数量Δ=-3.23K @ 0.92017；UBONK -$24.17K 数量Δ=-9.66M @ 0.002502,现货买入UPUMP $2.87M 数量Δ=26.25M @ 0.10919,-,BTC多 20x $14.66M cross 极高杠杆短线型；SOL空 20x $9.40M cross 强平距=+252.27% 极高杠杆短线型；ETH空 15x $6.81M cross 强平距=+350.05% 高杠杆短线型,UBONK $41.98M 数量=16778.67M；UPUMP $12.98M 数量=118.89M；WOW $809.94K 数量=13.12K
0xd47587702a91731dc1089b5db0932cf820151a91,money_printer,39274.767571002245,-2970503.7506242394,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 5x $29.27M cross 强平距=+51.67% 中杠杆趋势型；WLD空 10x $2.14M cross 强平距=+721.76% 高杠杆短线型；LIT空 3x $1.22M cross 强平距=+1214.79% 低杠杆长期型,MAX $277.09M 数量=43.37M；UPUMP $979.07 数量=8.97K；UXPL $0.38 数量=0.219946
0xa4beb4fbe651b00bc16d472e2e1aa1c26b3d90aa,smart_money,17.113930999999866,-2950505.420347035,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,GRASS空 3x $1.33K cross 强平距=+3916.14% 低杠杆长期型,NEKO $359.17M 数量=6.00K；MAX $90.51M 数量=14.16M；HWAVE $19.92K 数量=3.12K
0xf9aa2b842eb3b27268d092d465fd186dff95c22e,smart_money,0.0,-2917319.0186493993,现货变化,-,-,-,-,-,-,MAX $272.13M 数量=42.59M；VAULT $0.11 数量=2.80451；HYPE $0.00 数量=9e-08
0x1aa5abfd850012297428b509fb84fcd9f9f995cb,smart_money,-181.81223000001046,-2913724.620605588,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE多 7x $465.83K cross 强平距=+45.59% 中高杠杆型；BTC多 20x $451.31K cross 强平距=+45.56% 极高杠杆短线型,MAX $271.79M 数量=42.54M；OMNIX $711.77 数量=11.48K；HYPE $291.52 数量=3.19K
0x85101bbcbbf09cd50d299f662448c3ae509592ee,smart_money,0.0,-2837997.26210925,现货变化,-,-,-,-,-,HYPE多 5x $71.94K cross 中杠杆趋势型；JTO多 3x $63.44K cross 低杠杆长期型；AAVE多 5x $54.06K cross 中杠杆趋势型,MAX $264.73M 数量=41.43M；HYPE $377.52 数量=4.13K；PEAR $78.06 数量=143.69K
0x329c787b163a730bd7900df2beb3ff4fe4670375,smart_money,244.5602990000043,-2750889.457154155,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 10x $62.11K cross 强平距=+105.76% 高杠杆短线型,NEKO $209.78M 数量=3.50K；MAX $148.73M 数量=23.28M；HYPE $91.35 数量=1.00K
0xa8b695817a4054dd278f04746585dea6487e775d,money_printer,0.0,-2688661.013902366,现货变化,-,-,-,-,-,-,MAX $250.80M 数量=39.25M；LATINA $15.65K 数量=15.65K；LICKO $7.75 数量=69.1738
0x2cef0a7f84e722c77b271862da5fe2387028fa20,smart_money,-2869.274076000089,-2466315.202050686,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC多 40x $879.24K cross 强平距=+67.43% 极高杠杆短线型；HYPE多 10x $566.04K cross 高杠杆短线型；ETH空 25x $556.18K cross 强平距=+104.18% 极高杠杆短线型,MAX $230.06M 数量=36.00M；LICKO $6.81 数量=60.8061；HYPE $0.00 数量=0.00850237
0x0980b34ade9476dba81bcdb0f865a333793ad1c2,smart_money,-275.1087059999991,-2448412.2561314106,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $236.29K cross 强平距=+89.11% 极高杠杆短线型；SOL多 20x $159.25K cross 极高杠杆短线型；ETH空 20x $132.20K cross 强平距=+158.60% 极高杠杆短线型,MAX $228.39M 数量=35.74M；USDE $4.71 数量=23.91K
0xcfb464585241eab3ecb392011648a8e829b951ed,smart_money,0.0,-2442780.255594611,现货变化,-,-,-,-,-,-,MAX $227.86M 数量=35.66M；WOW $2.89K 数量=46.761；LICKO $10.84 数量=96.7543
0x76184c92c5e17122a496fe1799adc77f4139c96e,money_printer,0.0,-2387791.829130441,现货变化,-,-,-,-,-,-,MAX $222.73M 数量=34.86M；HYPE $318.40 数量=3.49K；STAR $0.01 数量=8.29317
0x3979bdf742ce46c9dcd570c70d2d6e88b87df0e9,smart_money,0.0,-2334932.932109177,现货变化,-,-,-,-,-,-,MAX $217.80M 数量=34.09M；PURR $994.43 数量=11.58K；HYPE $0.09 数量=1.0083
0xdbd1bac81ad581c7198c9d155ca468f32a0c29dd,money_printer,6132.1702499999665,-2310156.2728545964,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,ETH空 6x $945.96K cross 强平距=+88.02% 中高杠杆型；ZEC空 3x $115.68K cross 强平距=+693.69% 低杠杆长期型；BCH空 5x $14.97K cross 强平距=+5351.67% 中杠杆趋势型,MAX $215.48M 数量=33.72M；WOW $28.45K 数量=460.635；PURR $1.78K 数量=20.79K
0x41f9ae0b64a0ec4adc788ee5c82d4b824f839017,smart_money,-568.512585000135,-2239346.93453753,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $208.89M 数量=32.69M；HYPE $298.61 数量=3.27K；STAR $0.32 数量=262.617
0x5efc5eaa41ebfefcc122e7600d3ac81549b6dd8d,smart_money,0.0,-2212608.5190523863,现货变化,-,-,-,-,-,-,NEKO $209.78M 数量=3.50K；MAX $98.51M 数量=15.42M；LATINA $23.38K 数量=23.38K
0xb76bc3d01ac05fd8cb1078334923785f76fe0b3c,smart_money,185.3470559999987,-2106186.621917486,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 3x $31.22K cross 强平距=+544.53% 低杠杆长期型；VVV多 3x $20.25K cross 低杠杆长期型；BTC多 20x $12.04K cross 极高杠杆短线型,MAX $196.47M 数量=30.75M；LATINA $18.53K 数量=18.53K；LICKO $5.48 数量=48.8988
0x36fbd89b5aa130b53708a98e729ad726daaf1f86,money_printer,-8247.113447000156,-2083979.8896786273,USDC减少，疑似资金流出/买入,-,-,-,-,-,LIT空 5x $1.06M cross 强平距=+33.46% 中杠杆趋势型；ETH空 25x $441.73K cross 强平距=+85.46% 极高杠杆短线型；BTC空 40x $361.28K cross 强平距=+104.53% 极高杠杆短线型,MAX $194.39M 数量=30.42M；LICKO $2.73 数量=24.39；HYPE $0.00 数量=0.00878843
0x5fe77169ee8a147ee63662160449c9bc84570f3b,smart_money,0.0,-2074016.2849479318,现货变化,-,-,-,-,-,-,MAX $193.46M 数量=30.28M；BASED $692.32K 数量=969.427；KNTQ $131.49K 数量=3.66K
0xb5bc1b7fec5f9ae4267f83f388699d036c87a351,smart_money,0.0,-2073101.859191835,现货变化,-,-,-,-,-,-,MAX $193.38M 数量=30.26M；WOW $7.60K 数量=123.066；HYPE $185.09 数量=2.03K
0xe5aaacff3f4f94d5009da0503144027e75a96232,smart_money,0.0,-2070588.7849167883,现货变化,-,-,-,-,-,HYPE多 7x $107.82K cross 中高杠杆型；JTO多 3x $97.30K cross 低杠杆长期型；AAVE多 7x $77.16K cross 中高杠杆型,MAX $193.15M 数量=30.23M；HYPE $18.27 数量=200
0x2b3349ff0c4cf96f7df87fd5f3d583ee625733f7,smart_money,6778.636746000033,-2060600.2986450791,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,LIT空 2x $237.97K cross 强平距=+562.46% 低杠杆长期型；UNI空 2x $153.37K cross 强平距=+916.60% 低杠杆长期型；AAVE空 2x $144.59K cross 强平距=+972.00% 低杠杆长期型,MAX $192.21M 数量=30.08M；HYPE $91.34 数量=999.962
0x5cb20485ede692b76ad1f12ee70d089437b99de8,smart_money,1875.1479200000176,-2055241.7474324405,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BNB空 4x $216.99K cross 强平距=+270.61% 中杠杆趋势型；HYPE空 4x $186.38K cross 强平距=+316.44% 中杠杆趋势型,MAX $191.71M 数量=30.00M；HYPE $274.03 数量=3.00K；UETH $0.00 数量=2.99798
0xbdcbc1fbca3cb7137263d7d76dea37c9efa2bdef,smart_money,0.0,-2055001.5963370204,现货变化,-,-,-,-,-,-,MAX $191.69M 数量=30.00M；SWAP $3.17 数量=0.0337355；HPL $0.00 数量=0.237946
0xe5250bf1ee0d01c54866702b3e4a12a57939693d,smart_money,-305.24797769999714,-2030769.2713310122,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE多 10x $124.12K cross 强平距=+93.96% 高杠杆短线型,NEKO $368.38M 数量=6.15K；BRIDGE $323.46 数量=0.08；HWAVE $3.50 数量=0.548115
0x202486b34776b26b474aedb348658aaab5d2dff4,money_printer,0.0,-2008240.7746819854,现货变化,-,-,-,-,-,-,NEKO $236.52M 数量=3.95K；MAX $65.30M 数量=10.22M；BRIDGE $5.90M 数量=1.46K
0x99df385a3cb3a44d79532f2fa698c248c31909b2,smart_money,471.0486919999821,-2005488.0746603012,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 3x $152.76K isolated 强平距=+45.44% 低杠杆长期型,MAX $187.07M 数量=29.28M；UPUMP $2.91M 数量=26.62M；UXPL $4.56K 数量=2.66K
0xfd97600ac44b3c4e20ac1a5f23e3b18d10fa5912,money_printer,0.0,-1980164.1602087617,现货变化,-,-,-,-,-,-,NEKO $359.17M 数量=6.00K；MAX $15.31K 数量=2.40K；LATINA $842.70 数量=842.703
0xd10e2b1b66001bd4086d61e43e836ab9c168fd9a,smart_money,-146.41356300009647,-1980000.3902112246,USDC减少，疑似资金流出/买入,-,-,-,-,-,GRASS多 2x $18.44K cross 低杠杆长期型,NEKO $359.17M 数量=6.00K；HYPE $1.19K 数量=13.00K；WOW $66.93 数量=1.08391
0x5f4f59301e46bf6f6603a8c4cf826bdac70339d1,smart_money,426.9321570000029,-1961405.895846814,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 20x $120.06K cross 强平距=+58.25% 极高杠杆短线型,MAX $182.96M 数量=28.63M；WOW $2.84K 数量=45.9365；LUCKY $188.45 数量=1.41K
0xae67e0441a483deed7792d4572558608e5a99a49,smart_money,0.0,-1942700.7491271496,现货变化,-,-,-,-,-,-,MAX $181.22M 数量=28.36M；UXPL $1.12M 数量=654.22K；HYPE $0.00 数量=9e-08
0x6b40177431bb4d710f047f163442dbe5b6e8f775,smart_money,-72.32462100000703,-1933840.8276827931,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,NEKO $350.79M 数量=5.86K；KNTQ $480.71K 数量=13.37K；BUDDY $35.85 数量=0.50989
0x69a31d37f231c1987c6f283ca508b4377a2369ff,smart_money,56.53475300001446,-1875111.087584436,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 1x $306.23K cross 低杠杆长期型；BTC空 1x $131.98K cross 强平距=+387.98% 低杠杆长期型；ZEC多 1x $49.69K cross 低杠杆长期型,MAX $174.91M 数量=27.37M；KNTQ $11.44M 数量=318.13K；HYPE $249.93 数量=2.74K
0x54069d1a01434813617e09b9426b03971c0ce123,smart_money,-440.42925500001,-1868450.7042266726,USDC减少，疑似资金流出/买入,-,-,-,-,-,IP空 3x $28.68K cross 强平距=+86.93% 低杠杆长期型；MEGA空 3x $8.04K cross 强平距=+309.29% 低杠杆长期型；MET空 3x $7.38K cross 强平距=+334.47% 低杠杆长期型,NEKO $338.93M 数量=5.66K；LICKO $0.01 数量=0.12628
0x6361d059ce1d9f49991dc7410972d3ad7b698773,smart_money,-11.359862999999677,-1868452.31877625,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC多 20x $4.51K cross 极高杠杆短线型,NEKO $338.93M 数量=5.66K；WOW $276.95 数量=4.48486；MEOW $0.12 数量=9.11167
0x2396bc99feedc162af809314257571bb7ff07a36,smart_money,0.0,-1868450.7042266726,现货变化,-,-,-,-,-,-,NEKO $338.93M 数量=5.66K；LICKO $0.03 数量=0.229489；HYPE $0.00 数量=0.00181919
0xc8ff61f572ca7bc4ceb624f38f06c053b93496a5,smart_money,0.0,-1868450.704221785,现货变化,-,-,-,-,-,-,NEKO $338.93M 数量=5.66K；USOL $0.45 数量=0.492142；USDE $0.00 数量=2.78894
0xace0a4c087f7f199328fb1e38d8d27bd237b03fd,money_printer,0.0,-1821690.1183552146,现货变化,-,-,-,-,-,-,MAX $169.93M 数量=26.59M；LATINA $849.41 数量=849.406；LICKO $10.92 数量=97.5294
0xbcd420d13362532756c968f663f96ba95e240dd2,money_printer,124737.15261399932,-1691627.542494595,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 20x $9.86M cross 强平距=+27.50% 极高杠杆短线型；LIT多 5x $6.29M cross 强平距=+47.21% 中杠杆趋势型；HYPE多 10x $6.27M cross 强平距=+44.77% 高杠杆短线型,MAX $157.78M 数量=24.69M；WOW $28.53K 数量=461.985
0x3e252899d87a354e8bfa4bd8b62325549b5714da,smart_money,-1697.407531999983,-1792925.981838584,USDC减少，疑似资金流出/买入,-,-,-,-,-,SOL多 3x $155.45K isolated 强平距=+28.79% 低杠杆长期型；HYPE多 3x $151.24K isolated 强平距=+26.30% 低杠杆长期型,MAX $167.24M 数量=26.17M；UZEC $0.00 数量=0.147541；HYPE $0.00 数量=0.00048747
0xa399f378380dddb1fbb72e935b0111d7a4d16a52,smart_money,34901.88312166001,-1723134.5154263973,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 40x $622.81K isolated 强平距=+2.79% 爆仓边缘型；HYPE空 10x $342.46K isolated 强平距=+7.49% 爆仓边缘型；MET多 3x $104.56K isolated 强平距=+22.72% 低杠杆长期型,MAX $160.73M 数量=25.15M；USOL $0.04 数量=0.0470931；HYPE $0.00 数量=0.01
0xa68eb8520766ca5eae81e547128d5cc3fa909a1e,smart_money,282.059964999964,-1720246.1281052232,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 10x $107.80K cross 强平距=+141.48% 高杠杆短线型；PENDLE空 5x $41.02K cross 强平距=+354.96% 中杠杆趋势型；BTC空 20x $25.39K cross 强平距=+615.63% 极高杠杆短线型,MAX $160.47M 数量=25.11M；UPUMP $1.43M 数量=13.12M；HYPE $220.05 数量=2.41K
0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,3395.958204999799,-1680585.7619569302,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,ETH空 10x $1.59M cross 强平距=+36.79% 高杠杆短线型；BTC空 10x $578.48K cross 强平距=+99.92% 高杠杆短线型；SOL空 10x $266.15K cross 强平距=+214.99% 高杠杆短线型,MAX $156.77M 数量=24.53M；LATINA $13.68K 数量=13.68K；LICKO $3.82 数量=34.0721
0xfe6882837b95cb94ff35867c87bd8fde8cb347f2,smart_money,0.0,-1655674.3360558152,现货变化,-,-,-,-,-,-,NEKO $209.78M 数量=3.50K；MAX $46.57M 数量=7.29M；PURR $6.27K 数量=73.01K
0x088cc6048f04dc01fb00e90421911b362e758e70,smart_money,0.0,-1637509.5306640863,现货变化,-,-,-,-,-,CAKE多 3x $5.66K cross 低杠杆长期型；PENGU多 3x $5.17K cross 低杠杆长期型；BNB多 3x $5.16K cross 低杠杆长期型,NEKO $289.47M 数量=4.84K；MAX $3.61M 数量=564.87K；WOW $519.83K 数量=8.42K
0x04cc5be7baef93144c6a1f06846d26f808b44ab5,smart_money,0.0,-1635352.656505227,现货变化,-,-,-,-,-,-,MAX $152.48M 数量=23.86M；KNTQ $26.68M 数量=742.27K；BRIDGE $16.41M 数量=4.06K
0xf436d47f962e4acd96eb6d87677db91d5f40a204,smart_money,0.0,-1512367.8297450542,现货变化,-,-,-,-,-,BTC空 20x $240.09K cross 强平距=+57.54% 极高杠杆短线型；HYPE空 5x $137.07K cross 强平距=+97.55% 中杠杆趋势型；INJ空 5x $18.78K cross 强平距=+674.34% 中杠杆趋势型,MAX $141.07M 数量=22.08M；HYPE $64.74 数量=708.737；UBTC $0.00 数量=6.53229
0xcfdf98f367c063907c9fa1f6982fc947bbf1a5dd,smart_money,0.0,-1506011.870896697,现货变化,-,-,-,-,-,-,BUDDY $126.37M 数量=1.80M；BRIDGE $150.21K 数量=37.15；LICKO $5.75 数量=51.3108
0x76c2164fc79492401db1890db0d17d16b9155aa0,smart_money,0.0,-1477876.2014441788,现货变化,-,-,-,-,-,BTC多 40x $120.35K cross 极高杠杆短线型,MAX $137.86M 数量=21.57M；LATINA $249.32K 数量=249.32K；LICKO $133.75 数量=1.19K
0xf7c2ed23ddff71b17473db6f330fd8cb18388010,smart_money,938.2411999999895,-1438332.9517831355,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 3x $248.40K cross 强平距=+111.20% 低杠杆长期型,MAX $134.17M 数量=21.00M；HYPE $191.80 数量=2.10K
0x99967871e6c4f9a5185abc57edede9e9540191f6,money_printer,-160333.72028200002,-1261839.054560274,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,NEKO $209.78M 数量=3.50K；MAX $9.83M 数量=1.54M；LATINA $33.57K 数量=33.57K
0x3c516f085e94177eaf0bdfb5b5eb1ab71052d064,smart_money,0.0,-1418019.5072959065,现货变化,-,-,-,-,-,-,NEKO $257.22M 数量=4.30K；BRIDGE $267.02K 数量=66.04；WOW $93.49 数量=1.51399
0x810ab853d951613a567792a675922c6498bce29f,smart_money,-529.501988,-1400662.1271852553,USDC减少，疑似资金流出/买入,-,-,-,-,-,SOL多 20x $47.18K cross 强平距=+65.08% 极高杠杆短线型,MAX $130.65M 数量=20.45M；LATINA $12.96K 数量=12.96K；WOW $10.62K 数量=172.034
0xe06142615991dee64ca813085779fadcc70431eb,smart_money,-1974.7834300000104,-1379428.5201589465,USDC减少，疑似资金流出/买入,-,-,-,-,-,VVV空 3x $415.40K cross 强平距=+54.77% 低杠杆长期型；HYPE多 10x $203.76K cross 高杠杆短线型；STABLE多 3x $86.84K cross 低杠杆长期型,MAX $128.67M 数量=20.14M；USDT0 $1.77K 数量=13.90K；PURR $149.51 数量=1.74K
0x9149f8a6afa68db53e9e96697202b8508bab29d0,smart_money,-636.7028799999971,-1377298.866649285,USDC减少，疑似资金流出/买入,-,-,-,-,-,KAS多 1x $69.44K isolated 低杠杆长期型；WLFI空 1x $25.79K isolated 强平距=+96.56% 低杠杆长期型；NEAR空 1x $22.45K isolated 强平距=+112.42% 低杠杆长期型,MAX $128.47M 数量=20.11M
0x01cd055a4c422cd498d35c3691e965819758d479,smart_money,1932.8832030000049,-1375649.6673759967,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,ETH空 25x $119.83K cross 强平距=+179.06% 极高杠杆短线型,MAX $128.32M 数量=20.08M；HYPE $91.29 数量=999.405；LICKO $3.25 数量=29.0047
0x49e96e255ba418d08e66c35b588e2f2f3766e1d0,money_printer,-6440.753204997629,-1370084.647549525,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $127.80M 数量=20.00M；UXPL $519.66K 数量=303.01K；PURR $389.77 数量=4.54K
0x30a712758896b443d447f486737b91b54161e64f,smart_money,-342.1804160000029,-1336819.8541162014,USDC减少，疑似资金流出/买入,-,-,-,-,-,ETHFI多 5x $69.92K cross 强平距=+24.19% 中杠杆趋势型,RISK $1.74B 数量=22.65K；NEKO $239.82M 数量=4.01K；TILT $7.89M 数量=7.89M
0x24fb6523036ebcb3cc51deff138066dccf6bed0f,smart_money,-10019.052116999635,-1322789.5665840507,USDC减少，疑似资金流出/买入,-,-,-,-,合约多单变化ETH 15x $2.95M 强平距=+26.80%,ETH多 15x $4.01M cross 强平距=+26.80% 高杠杆短线型；PAXG多 5x $203.66K cross 中杠杆趋势型,NEKO $209.78M 数量=3.50K；MAX $15.52M 数量=2.43M；LICKO $79.21 数量=707.226
0x2e2e76c5e1d91a78ec41672da4640620d88a1c50,smart_money,-1656.4329460000154,-1285868.1741051674,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE多 8x $124.19K cross 中高杠杆型；BTC多 40x $46.83K cross 极高杠杆短线型,NEKO $209.78M 数量=3.50K；MAX $13.47M 数量=2.11M；SWAP $11.75M 数量=125.18K
0x05904930cae1e9a48c055f4a8a83480ba7fc6abf,money_printer,1557.8249319999013,-1268093.883979246,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 10x $253.24K cross 强平距=+232.64% 高杠杆短线型；XMR空 5x $125.24K cross 强平距=+443.92% 中杠杆趋势型；LINK空 10x $109.63K cross 强平距=+533.25% 高杠杆短线型,MAX $118.29M 数量=18.51M；PURR $48.77 数量=568.009；UXPL $1.41 数量=0.824159
0xb40da15b8cc492fff87d9b1e06bb45769d7e75d9,smart_money,5637.893428680021,-1244070.2153732032,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 5x $1.16M cross 强平距=+26.08% 中杠杆趋势型；ADA空 10x $108.92K cross 强平距=+261.42% 高杠杆短线型；JTO多 5x $82.59K cross 中杠杆趋势型,MAX $116.03M 数量=18.16M；LATINA $14.00K 数量=14.00K；ATEHUN $4.49K 数量=4.50K
0xbd9c944dcfb31cd24c81ebf1c974d950f44e42b8,money_printer,667.0296610000078,-1244817.2549063563,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,BTC空 4x $277.30K cross 强平距=+42.55% 中杠杆趋势型；HYPE空 10x $46.27K cross 强平距=+246.03% 高杠杆短线型,NEKO $209.78M 数量=3.50K；MAX $8.23M 数量=1.29M；BRIDGE $2.95M 数量=729.59
