【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=915 | 北京时间=2026-08-01 21:00:34 | UTC=2026-08-01 13:16:52

MAX 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$21.14B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$21.14B，资金分-0.8；30d-$21.14B 质量=0.30 覆盖=98% 钱包=363 持续=47轮/19天；含断跑gap=3；现货主导100%且无合约低杠杆确认
BUDDY 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=30d -$369.19M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$369.19M，资金分-0.4；30d-$369.19M 质量=0.14 覆盖=88% 钱包=6 持续=15轮/9天；持续性不足：15/20轮 9/10天；含断跑gap=3；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
BASED 偏空 | rolling_score=-0.6 杠杆项=+0.0 | 最强窗口=30d -$295.14M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$295.14M，资金分-0.6；30d-$295.14M 质量=0.23 覆盖=82% 钱包=4 持续=120轮/19天；含断跑gap=4；Top3占比99%；现货主导100%且无合约低杠杆确认
NEKO 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=72h $116.79M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$116.79M，资金分+0.6；72h$116.79M 质量=0.40 覆盖=89% 钱包=46 持续=9轮/3天；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
KNTQ 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$103.07M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$103.07M，资金分-0.8；30d-$103.07M 质量=0.30 覆盖=93% 钱包=8 持续=25轮/14天；含断跑gap=2；现货主导100%且无合约低杠杆确认
ETH 偏空 | rolling_score=-1.5 杠杆项=+0.5 | 最强窗口=30d -$85.45M | 均杠杆=14.262767509285496 高风险占比=69% | 主滚动窗口取30d：-$85.45M，资金分-2.0；杠杆健康：低/中杠杆31% 均14.3x；30d-$85.45M 质量=0.75 覆盖=100% 钱包=47 持续=376轮/27天；含断跑gap=4
ZEC 偏多 | rolling_score=+2.0 杠杆项=+0.0 | 最强窗口=30d $48.80M | 均杠杆=6.0706630248460645 高风险占比=43% | 主滚动窗口取30d：$48.80M，资金分+2.0；30d$48.80M 质量=0.75 覆盖=100% 钱包=43 持续=376轮/28天；含断跑gap=4
HYPE 偏空 | rolling_score=-1.6 杠杆项=+0.1 | 最强窗口=30d -$42.73M | 均杠杆=6.618312123364752 高风险占比=43% | 主滚动窗口取30d：-$42.73M，资金分-2.0；30d-$42.73M 质量=0.75 覆盖=100% 钱包=59 持续=363轮/27天；含断跑gap=4；存在反向滚动窗口1组，冲突扣分+0.2
UPUMP 偏空 | rolling_score=-0.3 杠杆项=+0.0 | 最强窗口=30d -$42.86M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$42.86M，资金分-0.8；30d-$42.86M 质量=0.30 覆盖=100% 钱包=14 持续=318轮/28天；含断跑gap=4；现货主导100%且无合约低杠杆确认；存在反向滚动窗口2组，冲突扣分+0.5
UBONK 偏多 | rolling_score=+0.6 杠杆项=+0.0 | 最强窗口=30d $40.97M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$40.97M，资金分+0.6；30d$40.97M 质量=0.23 覆盖=97% 钱包=4 持续=218轮/26天；含断跑gap=3；Top3占比95%；现货主导100%且无合约低杠杆确认
LIT 偏多 | rolling_score=+2.4 杠杆项=+0.4 | 最强窗口=30d $38.23M | 均杠杆=4.861502465008448 高风险占比=1% | 主滚动窗口取30d：$38.23M，资金分+2.0；杠杆健康：低/中杠杆99% 均4.9x；30d$38.23M 质量=0.75 覆盖=100% 钱包=12 持续=378轮/28天；含断跑gap=4
UANSEM 偏多 | rolling_score=-0.0 杠杆项=+0.0 | 最强窗口=15d $29.13M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$29.13M，资金分+0.2；15d$29.13M 质量=0.10 覆盖=86% 钱包=4 持续=18轮/4天；持续性不足：18/12轮 4/6天；含断跑gap=2；Top3占比92%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
HWAVE 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=15d -$17.72M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$17.72M，资金分-0.1；15d-$17.72M 质量=0.05 覆盖=90% 钱包=1 持续=5轮/5天；持续性不足：5/12轮 5/6天；含断跑gap=1；参与钱包少：1/3个；Top1占比100%
XMR 偏多 | rolling_score=+1.7 杠杆项=+0.1 | 最强窗口=72h $8.62M | 均杠杆=5.070520384632562 高风险占比=1% | 主滚动窗口取72h：$8.62M，资金分+1.6；杠杆健康：低/中杠杆99% 均5.1x；72h$8.62M 质量=1.00 覆盖=99% 钱包=0 持续=55轮/4天
