run_id,time_cn,coin,direction,direction_cn,alert_score,long_score_raw,long_candidate_score,short_candidate_score,candidate_side,candidate_state,candidate_gate,category,watchlist,avg_leverage,avg_liq_distance,longterm_leverage_ratio,highrisk_leverage_ratio,pct_24h,spot_active,perp_active,block_reasons,conclusion,risk
1567,2026-08-29 11:01:24,ETH,bullish,偏多,2.716,0.8539,0.8539,0.0,long,WATCH,BLOCK,只观察,observe,17.071279782848617,43.326023531331096,0.05055581803196783,0.9494441819680325,-2.018558688840684,0.0,5728267.105875003,高杠杆占比过高(95%)、平均杠杆过高(17.1x),只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比95%；同方向平均杠杆17.1x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(95%)、平均杠杆过高(17.1x)
1567,2026-08-29 11:01:24,SOL,bullish,偏多,2.6927,0.7609,0.7609,0.0,long,WATCH,BLOCK,只观察,observe,16.32744737003203,56.105537689970504,0.1799231272017906,0.8200768727982094,-2.6823331148768927,0.0,4970197.669099998,高杠杆占比过高(82%)、平均杠杆过高(16.3x),只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比82%；同方向平均杠杆16.3x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(82%)、平均杠杆过高(16.3x)
1567,2026-08-29 11:01:24,BTC,bullish,偏多,2.2375,0.0,0.0,0.0,long,WATCH,BLOCK,只观察,observe,26.168553508899304,35.41475834435414,0.07125155948100403,0.9287484405189957,-2.646288428519507,0.0,20215599.87708001,高杠杆占比过高(93%)、平均杠杆过高(26.2x),只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比93%；同方向平均杠杆26.2x，极高杠杆短线风险；长期多空硬门槛未通过：高杠杆占比过高(93%)、平均杠杆过高(26.2x)
1567,2026-08-29 11:01:24,LIT,bullish,偏多,0.575,3.7405,3.7405,0.0,long,WATCH,PASS,只观察,observe,4.730492686489401,41.26842321954514,0.997418087284725,0.0025819127152750224,-4.734317136123897,0.0,-33735.782749999984,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap
1567,2026-08-29 11:01:24,DOGE,bearish,偏空,-0.2837,0.0,0.0,0.0,short,WATCH,BLOCK,只观察,observe,9.929042294166207,1345.2776600811696,0.016202465305502123,0.983797534694498,-3.0786591134464896,0.0,35349.92820000004,高杠杆占比过高(98%),只观察 / 等待确认,历史样本/胜率不足；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比98%；流动性偏低：24h成交额$8.87M；长期多空硬门槛未通过：高杠杆占比过高(98%)
1567,2026-08-29 11:01:24,KNTQ,bearish,偏空,-0.26,-0.182,0.0,0.182,short,WATCH,BLOCK,只观察,observe,,,,,,6255030.010800976,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；本轮异动与滚动方向冲突；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认、本轮异动与滚动方向冲突；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
1567,2026-08-29 11:01:24,TAO,bullish,偏多,0.2,1.7099,1.7099,0.0,long,WATCH,PASS,只观察,observe,5.098803160156406,55.190703332980824,0.9934130983325499,0.006586901667449943,-3.92743708771073,0.0,103974.90295499995,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap
1567,2026-08-29 11:01:24,ZEC,bearish,偏空,0.0,-1.59,0.0,1.59,short,WATCH,BLOCK,只观察,observe,8.164994667057035,285.9672934560625,0.29140518774739943,0.7085948122526006,2.7183221893753973,0.0,695822.6146500005,高杠杆占比过高(71%),只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比71%；长期多空硬门槛未通过：高杠杆占比过高(71%)
1567,2026-08-29 11:01:24,BUDDY,bullish,偏多,0.0,0.78,0.78,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
1567,2026-08-29 11:01:24,HYPE,bullish,偏多,0.0,0.7396,0.7396,0.0,long,WATCH,BLOCK,只观察,observe,7.312649474396339,40.828028922115934,0.49363382714775217,0.5063661728522475,-3.3188644951451596,-96.69603255550717,-436707.9496249997,高杠杆占比过高(51%),只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；同方向高杠杆仓位偏多51%；长期多空硬门槛未通过：高杠杆占比过高(51%)
1567,2026-08-29 11:01:24,UANSEM,bullish,偏多,0.0,0.63,0.63,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
