【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=511 | 北京时间=2026-07-11 22:00:41 | UTC=2026-07-11 14:17:00

MAX 偏空 | rolling_score=-0.6 杠杆项=+0.0 | 最强窗口=15d -$24.48B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$24.48B，资金分-0.6；15d-$24.48B 质量=0.30 覆盖=71% 钱包=25 持续=44轮/12天；含断跑gap=1；现货主导100%且无合约低杠杆确认
LAMA 偏空 | rolling_score=+0.2 杠杆项=+0.0 | 最强窗口=72h -$996.86M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：-$996.86M，资金分-0.1；72h-$996.86M 质量=0.05 覆盖=18% 钱包=1 持续=4轮/1天；窗口未成熟：覆盖18%/50% span=13.0h；持续性不足：4/6轮 1/2天；参与钱包少：1/2个；Top1占比100%；存在反向滚动窗口1组，冲突扣分+0.2
QONE 偏空 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=15d -$263.98M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$263.98M，资金分-0.1；15d-$263.98M 质量=0.05 覆盖=79% 钱包=1 持续=99轮/13天；含断跑gap=1；参与钱包少：1/3个；Top1占比100%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口2组，冲突扣分+0.5
HYPE 偏空 | rolling_score=-1.5 杠杆项=+0.1 | 最强窗口=15d -$55.87M | 均杠杆=6.728107473876269 高风险占比=45% | 主滚动窗口取15d：-$55.87M，资金分-1.6；15d-$55.87M 质量=0.75 覆盖=79% 钱包=44 持续=254轮/13天；含断跑gap=1
UANSEM 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=24h $56.05M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取24h：$56.05M，资金分+0.4；24h$56.05M 质量=0.30 覆盖=79% 钱包=4 持续=10轮/2天；Top3占比92%；现货主导100%且无合约低杠杆确认
SOL 偏空 | rolling_score=-1.1 杠杆项=+0.5 | 最强窗口=15d -$48.43M | 均杠杆=16.82197908234983 高风险占比=85% | 主滚动窗口取15d：-$48.43M，资金分-1.6；杠杆健康：低/中杠杆15% 均16.8x；15d-$48.43M 质量=0.75 覆盖=79% 钱包=26 持续=243轮/13天；含断跑gap=1
UPUMP 偏空 | rolling_score=-0.5 杠杆项=+0.0 | 最强窗口=15d -$17.91M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$17.91M，资金分-0.5；15d-$17.91M 质量=0.23 覆盖=79% 钱包=3 持续=243轮/13天；含断跑gap=1；Top3占比100%；现货主导100%且无合约低杠杆确认
ZEC 偏空 | rolling_score=-1.0 杠杆项=+0.3 | 最强窗口=15d -$16.57M | 均杠杆=7.986789685400071 高风险占比=69% | 主滚动窗口取15d：-$16.57M，资金分-1.6；杠杆健康：低/中杠杆31% 均8.0x；15d-$16.57M 质量=0.75 覆盖=79% 钱包=28 持续=247轮/13天；含断跑gap=1；存在反向滚动窗口1组，冲突扣分+0.2
KNTQ 偏空 | rolling_score=-0.3 杠杆项=+0.0 | 最强窗口=15d -$15.19M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$15.19M，资金分-0.3；15d-$15.19M 质量=0.14 覆盖=72% 钱包=6 持续=11轮/7天；持续性不足：11/12轮 7/6天；含断跑gap=1；现货主导100%且无合约低杠杆确认
LIT 偏多 | rolling_score=+2.3 杠杆项=+0.4 | 最强窗口=15d $11.53M | 均杠杆=4.863603406708067 高风险占比=0% | 主滚动窗口取15d：$11.53M，资金分+1.6；杠杆健康：低/中杠杆100% 均4.9x；15d$11.53M 质量=0.75 覆盖=79% 钱包=8 持续=242轮/13天；含断跑gap=1；其他成熟窗口同向确认1组，确认分+0.2
BASED 偏多 | rolling_score=+0.2 杠杆项=+0.0 | 最强窗口=15d $9.89M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$9.89M，资金分+0.5；15d$9.89M 质量=0.23 覆盖=74% 钱包=3 持续=163轮/12天；含断跑gap=1；Top3占比100%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
EX 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=72h -$4.80M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：-$4.80M，资金分-0.1；72h-$4.80M 质量=0.05 覆盖=0% 钱包=1 持续=1轮/1天；窗口未成熟：覆盖0%/50% span=0.0h；持续性不足：1/6轮 1/2天；参与钱包少：1/2个；Top1占比100%
