run_id,time_cn,coin,direction,direction_cn,alert_score,long_score_raw,long_candidate_score,short_candidate_score,candidate_side,candidate_state,candidate_gate,category,watchlist,avg_leverage,avg_liq_distance,longterm_leverage_ratio,highrisk_leverage_ratio,pct_24h,spot_active,perp_active,block_reasons,conclusion,risk
1135,2026-08-11 08:01:38,ETH,bearish,偏空,-2.7605,-0.8821,0.0,0.8821,short,WATCH,BLOCK,只观察,observe,13.068172784944354,77.92446785666478,0.37520422137818,0.6247957786218195,-2.074178698472477,0.0,-6761827.975740001,高杠杆占比过高(62%)、平均杠杆过高(13.1x),只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比62%；同方向平均杠杆13.1x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(62%)、平均杠杆过高(13.1x)
1135,2026-08-11 08:01:38,UPUMP,bearish,偏空,-1.67,-0.52,0.0,0.52,short,WATCH,BLOCK,只观察,observe,,,,,,-609531.4693164929,0.0,spot-only/现货主导、缺少合约/低杠杆确认、长期空单缺少明确short确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认、长期空单缺少明确short确认
1135,2026-08-11 08:01:38,ZEC,bullish,偏多,0.7,3.9335,3.9335,0.0,long,WATCH,PASS,只观察,observe,4.9445255292764205,43.51583423702167,0.646764846084433,0.35323515391556715,-2.480957348396878,0.0,338734.5565499999,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；同方向高杠杆仓位偏多35%
1135,2026-08-11 08:01:38,LIT,bullish,偏多,0.625,3.5697,3.5697,0.0,long,WATCH,PASS,只观察,observe,4.802603178430394,69.55493776680073,0.9974490580567956,0.002550941943204257,2.817052731101465,0.0,27604.0881,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；流动性偏低：24h成交额$11.28M
1135,2026-08-11 08:01:38,XMR,bearish,偏空,-0.35,-1.5665,0.0,1.5665,short,WATCH,BLOCK,只观察,observe,4.765316149414714,602.8841014710378,0.9989219224238339,0.00107807757616585,0.17872876022655243,0.0,3680.3340800003216,钱包集中度过高、Top1贡献过高(100%),只观察 / 等待确认,历史样本/胜率不足；滚动信号钱包集中度过高，可能是单钱包异动；窗口内含断跑gap；长期资格未通过：钱包集中度过高；流动性偏低：24h成交额$11.97M；长期多空硬门槛未通过：钱包集中度过高、Top1贡献过高(100%)
1135,2026-08-11 08:01:38,MON,bearish,偏空,-0.225,-2.2675,0.0,2.2675,short,WATCH,PASS,只观察,observe,4.613279438412031,1200.0637969371494,0.9972655320566433,0.0027344679433568054,3.2215273829827558,0.0,-36303.881818,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；流动性偏低：24h成交额$7.64M
1135,2026-08-11 08:01:38,PUMP,bearish,偏空,0.0,-1.4861,0.0,1.4861,short,WATCH,BLOCK,只观察,observe,7.247653801385969,753.8418138238344,0.47305333899103574,0.5269466610089643,1.126044315292416,0.0,-51545.622047999976,高杠杆占比过高(53%),只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；同方向高杠杆仓位偏多53%；长期多空硬门槛未通过：高杠杆占比过高(53%)
1135,2026-08-11 08:01:38,MAX,bearish,偏空,0.0,-0.78,0.0,0.78,short,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
1135,2026-08-11 08:01:38,UANSEM,bullish,偏多,0.0,0.78,0.78,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
1135,2026-08-11 08:01:38,BUDDY,bearish,偏空,0.0,-0.78,0.0,0.78,short,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
1135,2026-08-11 08:01:38,NEKO,bearish,偏空,0.0,-0.78,0.0,0.78,short,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
1135,2026-08-11 08:01:38,KNTQ,bearish,偏空,0.0,-0.63,0.0,0.63,short,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、钱包集中度过高、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、缺少合约/低杠杆确认
1135,2026-08-11 08:01:38,BRIDGE,bullish,偏多,0.0,0.468,0.468,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、持续性不足、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号持续性不足，不能按长期建仓处理；长期资格未通过：持续性不足、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、持续性不足、缺少合约/低杠杆确认
1135,2026-08-11 08:01:38,UBONK,bullish,偏多,0.0,0.468,0.468,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、钱包集中度过高、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；窗口内含断跑gap；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、缺少合约/低杠杆确认
1135,2026-08-11 08:01:38,HYPE,bullish,偏多,0.0,0.3689,0.3689,0.0,long,WATCH,BLOCK,只观察,observe,7.900213808247034,28.7372909269268,0.3697582790928084,0.6302417209071906,1.9026720737736855,187.4986586979056,55767.98802000012,高杠杆占比过高(63%),只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比63%；长期多空硬门槛未通过：高杠杆占比过高(63%)
