【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=1009 | 北京时间=2026-08-05 19:00:35 | UTC=2026-08-05 11:16:58

MAX 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$19.99B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$19.99B，资金分-0.8；30d-$19.99B 质量=0.30 覆盖=97% 钱包=359 持续=42轮/20天；含断跑gap=3；现货主导100%且无合约低杠杆确认
NEKO 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$8.85B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$8.85B，资金分-0.8；30d-$8.85B 质量=0.30 覆盖=80% 钱包=49 持续=38轮/16天；含断跑gap=2；现货主导100%且无合约低杠杆确认
UANSEM 偏多 | rolling_score=+0.8 杠杆项=+0.0 | 最强窗口=30d $366.87M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$366.87M，资金分+0.8；30d$366.87M 质量=0.30 覆盖=80% 钱包=14 持续=57轮/12天；含断跑gap=3；现货主导100%且无合约低杠杆确认
KNTQ 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$113.49M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$113.49M，资金分-0.8；30d-$113.49M 质量=0.30 覆盖=99% 钱包=9 持续=26轮/14天；含断跑gap=2；现货主导100%且无合约低杠杆确认
UPUMP 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$81.05M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$81.05M，资金分-0.8；30d-$81.05M 质量=0.30 覆盖=100% 钱包=16 持续=290轮/28天；含断跑gap=4；现货主导100%且无合约低杠杆确认
BASED 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=30d $76.69M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$76.69M，资金分+0.4；30d$76.69M 质量=0.14 覆盖=90% 钱包=3 持续=39轮/17天；含断跑gap=4；Top1占比80%；现货主导100%且无合约低杠杆确认
ETH 偏空 | rolling_score=-1.5 杠杆项=+0.4 | 最强窗口=30d -$66.32M | 均杠杆=13.931180474315774 高风险占比=67% | 主滚动窗口取30d：-$66.32M，资金分-2.0；杠杆健康：低/中杠杆33% 均13.9x；30d-$66.32M 质量=0.75 覆盖=100% 钱包=46 持续=327轮/27天；含断跑gap=4
ZEC 偏多 | rolling_score=+2.0 杠杆项=+0.1 | 最强窗口=30d $46.71M | 均杠杆=5.875260906394398 高风险占比=42% | 主滚动窗口取30d：$46.71M，资金分+2.0；30d$46.71M 质量=0.75 覆盖=100% 钱包=39 持续=345轮/28天；含断跑gap=4
HYPE 偏空 | rolling_score=-1.6 杠杆项=+0.1 | 最强窗口=30d -$45.67M | 均杠杆=6.61011398434993 高风险占比=42% | 主滚动窗口取30d：-$45.67M，资金分-2.0；30d-$45.67M 质量=0.75 覆盖=100% 钱包=58 持续=344轮/27天；含断跑gap=4；存在反向滚动窗口1组，冲突扣分+0.2
LIT 偏多 | rolling_score=+2.4 杠杆项=+0.4 | 最强窗口=30d $37.87M | 均杠杆=4.8665400677218065 高风险占比=1% | 主滚动窗口取30d：$37.87M，资金分+2.0；杠杆健康：低/中杠杆99% 均4.9x；30d$37.87M 质量=0.75 覆盖=100% 钱包=9 持续=342轮/28天；含断跑gap=4
HWAVE 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=30d -$36.31M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$36.31M，资金分-0.1；30d-$36.31M 质量=0.05 覆盖=76% 钱包=1 持续=10轮/10天；持续性不足：10/20轮 10/10天；含断跑gap=1；参与钱包少：1/3个；Top1占比100%
BUDDY 偏空 | rolling_score=-0.4 杠杆项=+0.0 | 最强窗口=15d -$35.51M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$35.51M，资金分-0.6；15d-$35.51M 质量=0.30 覆盖=95% 钱包=4 持续=12轮/6天；含断跑gap=1；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
UBONK 偏多 | rolling_score=+0.1 杠杆项=+0.0 | 最强窗口=30d $13.11M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$13.11M，资金分+0.6；30d$13.11M 质量=0.23 覆盖=99% 钱包=4 持续=182轮/26天；含断跑gap=3；Top3占比99%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口2组，冲突扣分-0.5
XMR 偏多 | rolling_score=+0.6 杠杆项=+0.1 | 最强窗口=30d $11.57M | 均杠杆=5.133349190251645 高风险占比=1% | 主滚动窗口取30d：$11.57M，资金分+0.5；30d$11.57M 质量=0.20 覆盖=100% 钱包=1 持续=358轮/27天；含断跑gap=4；参与钱包少：1/3个；Top1占比100%
