event_id,run_id,created_at,coin,direction,score,entry_px,ret_1h,ret_4h,ret_24h,ret_72h,ret_7d,ret_15d,ret_30d,reason,direction_win_24h,hurdle_win_24h,hurdle_24h_pct,direction_win_72h,hurdle_win_72h,hurdle_72h_pct,direction_win_7d,hurdle_win_7d,hurdle_7d_pct,direction_win_15d,hurdle_win_15d,hurdle_15d_pct,direction_win_30d,hurdle_win_30d,hurdle_30d_pct
2,47,2026-06-29 16:35:01,QONE,bearish,-13.9,283.27,,,,,,,,本轮现货主动变化-$76.59M；本轮钱包质量加权资金流-$91.91M；2h滚动净流入-$91.91M；6h滚动净流入-$91.91M；24h滚动净流入-$91.91M；72h滚动净流入-$91.91M；15d滚动净流入-$91.91M；30d滚动净流入-$91.91M；多窗口同向累积(6个窗口) -1.5；历史样本不足,,,1.0,,,2.0,,,4.0,,,6.0,,,8.0
3,47,2026-06-29 16:35:01,UPUMP,bearish,-6.800000000000001,0.10951,,,,,,,,本轮现货主动变化-$3.26M；本轮钱包质量加权资金流-$3.02M；2h滚动净流入-$3.02M；6h滚动净流入-$3.02M；24h滚动净流入-$3.02M；多窗口同向累积(3个窗口) -0.4；历史样本不足,,,1.0,,,2.0,,,4.0,,,6.0,,,8.0
1,44,2026-06-29 15:25:10,ENA,bearish,-5.3,0.080962,1.1499221857167574,,,,,,,合约主动变化-$2.94M；钱包质量加权资金流-$2.37M；历史样本不足；该币24h强于BTC，空头谨慎；同方向平均强平距离1542.8%较安全；资金费率中性：+0.0013%；流动性可接受：24h成交额$27.16M,,,1.0,,,2.0,,,4.0,,,6.0,,,8.0
