run_id,coin,rolling_score,rolling_leverage_score,best_window,best_direction,best_flow,best_runs,best_avg_leverage,best_avg_liq_distance,best_longterm_leverage_ratio,best_highrisk_leverage_ratio,best_leverage_health,reason,weighted_2h,active_2h,perp_2h,spot_2h,runs_2h,gaps_2h,bullish_avg_leverage_2h,bullish_avg_liq_distance_2h,bullish_longterm_leverage_ratio_2h,bullish_highrisk_leverage_ratio_2h,bullish_leverage_health_2h,bearish_avg_leverage_2h,bearish_avg_liq_distance_2h,bearish_longterm_leverage_ratio_2h,bearish_highrisk_leverage_ratio_2h,bearish_leverage_health_2h,weighted_6h,active_6h,perp_6h,spot_6h,runs_6h,gaps_6h,bullish_avg_leverage_6h,bullish_avg_liq_distance_6h,bullish_longterm_leverage_ratio_6h,bullish_highrisk_leverage_ratio_6h,bullish_leverage_health_6h,bearish_avg_leverage_6h,bearish_avg_liq_distance_6h,bearish_longterm_leverage_ratio_6h,bearish_highrisk_leverage_ratio_6h,bearish_leverage_health_6h,weighted_24h,active_24h,perp_24h,spot_24h,runs_24h,gaps_24h,bullish_avg_leverage_24h,bullish_avg_liq_distance_24h,bullish_longterm_leverage_ratio_24h,bullish_highrisk_leverage_ratio_24h,bullish_leverage_health_24h,bearish_avg_leverage_24h,bearish_avg_liq_distance_24h,bearish_longterm_leverage_ratio_24h,bearish_highrisk_leverage_ratio_24h,bearish_leverage_health_24h,weighted_72h,active_72h,perp_72h,spot_72h,runs_72h,gaps_72h,bullish_avg_leverage_72h,bullish_avg_liq_distance_72h,bullish_longterm_leverage_ratio_72h,bullish_highrisk_leverage_ratio_72h,bullish_leverage_health_72h,bearish_avg_leverage_72h,bearish_avg_liq_distance_72h,bearish_longterm_leverage_ratio_72h,bearish_highrisk_leverage_ratio_72h,bearish_leverage_health_72h,weighted_15d,active_15d,perp_15d,spot_15d,runs_15d,gaps_15d,bullish_avg_leverage_15d,bullish_avg_liq_distance_15d,bullish_longterm_leverage_ratio_15d,bullish_highrisk_leverage_ratio_15d,bullish_leverage_health_15d,bearish_avg_leverage_15d,bearish_avg_liq_distance_15d,bearish_longterm_leverage_ratio_15d,bearish_highrisk_leverage_ratio_15d,bearish_leverage_health_15d,weighted_30d,active_30d,perp_30d,spot_30d,runs_30d,gaps_30d,bullish_avg_leverage_30d,bullish_avg_liq_distance_30d,bullish_longterm_leverage_ratio_30d,bullish_highrisk_leverage_ratio_30d,bullish_leverage_health_30d,bearish_avg_leverage_30d,bearish_avg_liq_distance_30d,bearish_longterm_leverage_ratio_30d,bearish_highrisk_leverage_ratio_30d,bearish_leverage_health_30d
48,QONE,-9.9,0.0,2h,bearish,-148199338.08263978,2,0.0,0.0,0.0,0.0,0.0,2h滚动净流入-$148.20M；6h滚动净流入-$148.20M；24h滚动净流入-$148.20M；72h滚动净流入-$148.20M；15d滚动净流入-$148.20M；30d滚动净流入-$148.20M；多窗口同向累积(6个窗口) -1.5,-148199338.08263978,-123499448.40219983,0.0,-123499448.40219983,2,0,,,,,,0.0,0.0,0.0,0.0,0.0,-148199338.08263978,-123499448.40219983,0.0,-123499448.40219983,2,0,,,,,,0.0,0.0,0.0,0.0,0.0,-148199338.08263978,-123499448.40219983,0.0,-123499448.40219983,2,0,,,,,,0.0,0.0,0.0,0.0,0.0,-148199338.08263978,-123499448.40219983,0.0,-123499448.40219983,2,0,,,,,,0.0,0.0,0.0,0.0,0.0,-148199338.08263978,-123499448.40219983,0.0,-123499448.40219983,2,0,,,,,,0.0,0.0,0.0,0.0,0.0,-148199338.08263978,-123499448.40219983,0.0,-123499448.40219983,2,0,,,,,,0.0,0.0,0.0,0.0,0.0
48,UPUMP,-2.8,0.0,2h,bearish,-2610017.124367111,2,0.0,0.0,0.0,0.0,0.0,2h滚动净流入-$2.61M；6h滚动净流入-$2.61M；24h滚动净流入-$2.61M；多窗口同向累积(3个窗口) -0.4,-2610017.124367111,-2915007.751572229,0.0,-2915007.751572229,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2610017.124367111,-2915007.751572229,0.0,-2915007.751572229,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2610017.124367111,-2915007.751572229,0.0,-2915007.751572229,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2610017.124367111,-2915007.751572229,0.0,-2915007.751572229,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2610017.124367111,-2915007.751572229,0.0,-2915007.751572229,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2610017.124367111,-2915007.751572229,0.0,-2915007.751572229,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,HYPE,-0.374,0.126,2h,bearish,-2130806.0014556646,2,6.9324331335676765,101.32862992927029,0.535414129289012,0.46458587071098745,-0.3,2h滚动净流入-$2.13M,-2130806.0014556646,-2205093.8825710844,-2205916.448404999,822.5658339145385,2,0,,,,,,6.9324331335676765,101.32862992927029,0.535414129289012,0.46458587071098745,-0.3,-2130806.0014556646,-2205093.8825710844,-2205916.448404999,822.5658339145385,2,0,,,,,,6.9324331335676765,101.32862992927029,0.535414129289012,0.46458587071098745,-0.3,-2130806.0014556646,-2205093.8825710844,-2205916.448404999,822.5658339145385,2,0,,,,,,6.9324331335676765,101.32862992927029,0.535414129289012,0.46458587071098745,-0.3,-2130806.0014556646,-2205093.8825710844,-2205916.448404999,822.5658339145385,2,0,,,,,,6.9324331335676765,101.32862992927029,0.535414129289012,0.46458587071098745,-0.3,-2130806.0014556646,-2205093.8825710844,-2205916.448404999,822.5658339145385,2,0,,,,,,6.9324331335676765,101.32862992927029,0.535414129289012,0.46458587071098745,-0.3,-2130806.0014556646,-2205093.8825710844,-2205916.448404999,822.5658339145385,2,0,,,,,,6.9324331335676765,101.32862992927029,0.535414129289012,0.46458587071098745,-0.3
48,ETH,0.0,0.0,2h,bearish,-2179435.5684612608,2,16.73211738577905,83.44997173899692,0.2601563695232857,0.7398436304767144,-1.4500000000000002,,-2179435.5684612608,-5179713.71776,-5179713.71776,0.0,2,0,,,,,,16.73211738577905,83.44997173899692,0.2601563695232857,0.7398436304767144,-1.4500000000000002,-2179435.5684612608,-5179713.71776,-5179713.71776,0.0,2,0,,,,,,16.73211738577905,83.44997173899692,0.2601563695232857,0.7398436304767144,-1.4500000000000002,-2179435.5684612608,-5179713.71776,-5179713.71776,0.0,2,0,,,,,,16.73211738577905,83.44997173899692,0.2601563695232857,0.7398436304767144,-1.4500000000000002,-2179435.5684612608,-5179713.71776,-5179713.71776,0.0,2,0,,,,,,16.73211738577905,83.44997173899692,0.2601563695232857,0.7398436304767144,-1.4500000000000002,-2179435.5684612608,-5179713.71776,-5179713.71776,0.0,2,0,,,,,,16.73211738577905,83.44997173899692,0.2601563695232857,0.7398436304767144,-1.4500000000000002,-2179435.5684612608,-5179713.71776,-5179713.71776,0.0,2,0,,,,,,16.73211738577905,83.44997173899692,0.2601563695232857,0.7398436304767144,-1.4500000000000002
48,SOL,0.0,0.0,2h,bearish,-771558.9058629345,2,17.1814148136868,345.1691107993707,0.12904577241163434,0.8709542275883656,-1.4500000000000002,,-771558.9058629345,-1510002.880155,-1510002.880155,0.0,2,0,17.29296497458856,41.608990753421736,0.15812127920452326,0.8418787207954772,-1.4500000000000002,17.1814148136868,345.1691107993707,0.12904577241163434,0.8709542275883656,-1.4500000000000002,-771558.9058629345,-1510002.880155,-1510002.880155,0.0,2,0,17.29296497458856,41.608990753421736,0.15812127920452326,0.8418787207954772,-1.4500000000000002,17.1814148136868,345.1691107993707,0.12904577241163434,0.8709542275883656,-1.4500000000000002,-771558.9058629345,-1510002.880155,-1510002.880155,0.0,2,0,17.29296497458856,41.608990753421736,0.15812127920452326,0.8418787207954772,-1.4500000000000002,17.1814148136868,345.1691107993707,0.12904577241163434,0.8709542275883656,-1.4500000000000002,-771558.9058629345,-1510002.880155,-1510002.880155,0.0,2,0,17.29296497458856,41.608990753421736,0.15812127920452326,0.8418787207954772,-1.4500000000000002,17.1814148136868,345.1691107993707,0.12904577241163434,0.8709542275883656,-1.4500000000000002,-771558.9058629345,-1510002.880155,-1510002.880155,0.0,2,0,17.29296497458856,41.608990753421736,0.15812127920452326,0.8418787207954772,-1.4500000000000002,17.1814148136868,345.1691107993707,0.12904577241163434,0.8709542275883656,-1.4500000000000002,-771558.9058629345,-1510002.880155,-1510002.880155,0.0,2,0,17.29296497458856,41.608990753421736,0.15812127920452326,0.8418787207954772,-1.4500000000000002,17.1814148136868,345.1691107993707,0.12904577241163434,0.8709542275883656,-1.4500000000000002
48,BTC,0.0,0.0,2h,bearish,-708054.353395598,2,20.955875172351153,59.75942436730246,0.15683452505177267,0.8431654749482275,-1.9499999999999997,,-708054.353395598,-3471516.0437049996,-3471516.0437049996,0.0,2,0,20.61814315660787,39.94250370065119,0.11623220724424278,0.8837677927557572,-2.2,20.955875172351153,59.75942436730246,0.15683452505177267,0.8431654749482275,-1.9499999999999997,-708054.353395598,-3471516.0437049996,-3471516.0437049996,0.0,2,0,20.61814315660787,39.94250370065119,0.11623220724424278,0.8837677927557572,-2.2,20.955875172351153,59.75942436730246,0.15683452505177267,0.8431654749482275,-1.9499999999999997,-708054.353395598,-3471516.0437049996,-3471516.0437049996,0.0,2,0,20.61814315660787,39.94250370065119,0.11623220724424278,0.8837677927557572,-2.2,20.955875172351153,59.75942436730246,0.15683452505177267,0.8431654749482275,-1.9499999999999997,-708054.353395598,-3471516.0437049996,-3471516.0437049996,0.0,2,0,20.61814315660787,39.94250370065119,0.11623220724424278,0.8837677927557572,-2.2,20.955875172351153,59.75942436730246,0.15683452505177267,0.8431654749482275,-1.9499999999999997,-708054.353395598,-3471516.0437049996,-3471516.0437049996,0.0,2,0,20.61814315660787,39.94250370065119,0.11623220724424278,0.8837677927557572,-2.2,20.955875172351153,59.75942436730246,0.15683452505177267,0.8431654749482275,-1.9499999999999997,-708054.353395598,-3471516.0437049996,-3471516.0437049996,0.0,2,0,20.61814315660787,39.94250370065119,0.11623220724424278,0.8837677927557572,-2.2,20.955875172351153,59.75942436730246,0.15683452505177267,0.8431654749482275,-1.9499999999999997
48,PUMP,0.0,0.0,2h,bearish,-450774.84713649075,2,6.671471990300697,1012.1079586368228,0.5438867912713333,0.4561132087286665,-0.3000000000000001,,-450774.84713649075,-397644.621571,-397644.621571,0.0,2,0,,,,,,6.671471990300697,1012.1079586368228,0.5438867912713333,0.4561132087286665,-0.3000000000000001,-450774.84713649075,-397644.621571,-397644.621571,0.0,2,0,,,,,,6.671471990300697,1012.1079586368228,0.5438867912713333,0.4561132087286665,-0.3000000000000001,-450774.84713649075,-397644.621571,-397644.621571,0.0,2,0,,,,,,6.671471990300697,1012.1079586368228,0.5438867912713333,0.4561132087286665,-0.3000000000000001,-450774.84713649075,-397644.621571,-397644.621571,0.0,2,0,,,,,,6.671471990300697,1012.1079586368228,0.5438867912713333,0.4561132087286665,-0.3000000000000001,-450774.84713649075,-397644.621571,-397644.621571,0.0,2,0,,,,,,6.671471990300697,1012.1079586368228,0.5438867912713333,0.4561132087286665,-0.3000000000000001,-450774.84713649075,-397644.621571,-397644.621571,0.0,2,0,,,,,,6.671471990300697,1012.1079586368228,0.5438867912713333,0.4561132087286665,-0.3000000000000001
48,BASED,0.0,0.0,2h,bearish,-449148.1595789703,2,0.0,0.0,0.0,0.0,0.0,,-449148.1595789703,3375912.647690529,0.0,3375912.647690529,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-449148.1595789703,3375912.647690529,0.0,3375912.647690529,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-449148.1595789703,3375912.647690529,0.0,3375912.647690529,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-449148.1595789703,3375912.647690529,0.0,3375912.647690529,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-449148.1595789703,3375912.647690529,0.0,3375912.647690529,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-449148.1595789703,3375912.647690529,0.0,3375912.647690529,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,ADA,0.0,0.0,2h,bearish,-144054.6757323448,2,9.591077962519533,2163.943238350993,0.06689452993313058,0.933105470066869,-0.9,,-144054.6757323448,-179677.96073999995,-179677.96073999995,0.0,2,0,,,,,,9.591077962519533,2163.943238350993,0.06689452993313058,0.933105470066869,-0.9,-144054.6757323448,-179677.96073999995,-179677.96073999995,0.0,2,0,,,,,,9.591077962519533,2163.943238350993,0.06689452993313058,0.933105470066869,-0.9,-144054.6757323448,-179677.96073999995,-179677.96073999995,0.0,2,0,,,,,,9.591077962519533,2163.943238350993,0.06689452993313058,0.933105470066869,-0.9,-144054.6757323448,-179677.96073999995,-179677.96073999995,0.0,2,0,,,,,,9.591077962519533,2163.943238350993,0.06689452993313058,0.933105470066869,-0.9,-144054.6757323448,-179677.96073999995,-179677.96073999995,0.0,2,0,,,,,,9.591077962519533,2163.943238350993,0.06689452993313058,0.933105470066869,-0.9,-144054.6757323448,-179677.96073999995,-179677.96073999995,0.0,2,0,,,,,,9.591077962519533,2163.943238350993,0.06689452993313058,0.933105470066869,-0.9
48,WLD,0.0,0.0,2h,bearish,-122414.80148877525,2,9.94925617867511,1191.0126120692346,0.007004303064919645,0.9929956969350804,-0.9,,-122414.80148877525,-112753.92933900005,-112753.92933900005,0.0,2,0,,,,,,9.94925617867511,1191.0126120692346,0.007004303064919645,0.9929956969350804,-0.9,-122414.80148877525,-112753.92933900005,-112753.92933900005,0.0,2,0,,,,,,9.94925617867511,1191.0126120692346,0.007004303064919645,0.9929956969350804,-0.9,-122414.80148877525,-112753.92933900005,-112753.92933900005,0.0,2,0,,,,,,9.94925617867511,1191.0126120692346,0.007004303064919645,0.9929956969350804,-0.9,-122414.80148877525,-112753.92933900005,-112753.92933900005,0.0,2,0,,,,,,9.94925617867511,1191.0126120692346,0.007004303064919645,0.9929956969350804,-0.9,-122414.80148877525,-112753.92933900005,-112753.92933900005,0.0,2,0,,,,,,9.94925617867511,1191.0126120692346,0.007004303064919645,0.9929956969350804,-0.9,-122414.80148877525,-112753.92933900005,-112753.92933900005,0.0,2,0,,,,,,9.94925617867511,1191.0126120692346,0.007004303064919645,0.9929956969350804,-0.9
48,XPL,0.0,0.0,2h,bullish,107795.6196926717,2,8.30114004315348,60.91129568558248,0.31182008532847333,0.6881799146715267,-0.9,,107795.6196926717,80598.14339700004,80598.14339700004,0.0,2,0,8.30114004315348,60.91129568558248,0.31182008532847333,0.6881799146715267,-0.9,7.6471773296813605,1487.5287914771538,0.46385952338614367,0.5361404766138563,-0.30000000000000004,107795.6196926717,80598.14339700004,80598.14339700004,0.0,2,0,8.30114004315348,60.91129568558248,0.31182008532847333,0.6881799146715267,-0.9,7.6471773296813605,1487.5287914771538,0.46385952338614367,0.5361404766138563,-0.30000000000000004,107795.6196926717,80598.14339700004,80598.14339700004,0.0,2,0,8.30114004315348,60.91129568558248,0.31182008532847333,0.6881799146715267,-0.9,7.6471773296813605,1487.5287914771538,0.46385952338614367,0.5361404766138563,-0.30000000000000004,107795.6196926717,80598.14339700004,80598.14339700004,0.0,2,0,8.30114004315348,60.91129568558248,0.31182008532847333,0.6881799146715267,-0.9,7.6471773296813605,1487.5287914771538,0.46385952338614367,0.5361404766138563,-0.30000000000000004,107795.6196926717,80598.14339700004,80598.14339700004,0.0,2,0,8.30114004315348,60.91129568558248,0.31182008532847333,0.6881799146715267,-0.9,7.6471773296813605,1487.5287914771538,0.46385952338614367,0.5361404766138563,-0.30000000000000004,107795.6196926717,80598.14339700004,80598.14339700004,0.0,2,0,8.30114004315348,60.91129568558248,0.31182008532847333,0.6881799146715267,-0.9,7.6471773296813605,1487.5287914771538,0.46385952338614367,0.5361404766138563,-0.30000000000000004
48,AAVE,0.0,0.0,2h,bullish,102393.51868043223,2,9.945492611923957,69.79499281158496,0.009717219552554059,0.990282780447446,-0.9,,102393.51868043223,-57063.65560000018,-57063.65560000018,0.0,2,0,9.945492611923957,69.79499281158496,0.009717219552554059,0.990282780447446,-0.9,,,,,,102393.51868043223,-57063.65560000018,-57063.65560000018,0.0,2,0,9.945492611923957,69.79499281158496,0.009717219552554059,0.990282780447446,-0.9,,,,,,102393.51868043223,-57063.65560000018,-57063.65560000018,0.0,2,0,9.945492611923957,69.79499281158496,0.009717219552554059,0.990282780447446,-0.9,,,,,,102393.51868043223,-57063.65560000018,-57063.65560000018,0.0,2,0,9.945492611923957,69.79499281158496,0.009717219552554059,0.990282780447446,-0.9,,,,,,102393.51868043223,-57063.65560000018,-57063.65560000018,0.0,2,0,9.945492611923957,69.79499281158496,0.009717219552554059,0.990282780447446,-0.9,,,,,,102393.51868043223,-57063.65560000018,-57063.65560000018,0.0,2,0,9.945492611923957,69.79499281158496,0.009717219552554059,0.990282780447446,-0.9,,,,,
48,FARTCOIN,0.0,0.0,2h,bullish,99070.12429718769,2,9.223139812514123,28.09193249236078,0.1376287937170878,0.8623712062829124,-1.25,,99070.12429718769,157910.21214499994,157910.21214499994,0.0,2,0,9.223139812514123,28.09193249236078,0.1376287937170878,0.8623712062829124,-1.25,8.130098359423505,2119.30600052417,0.31475535545663735,0.6852446445433622,-0.9000000000000001,99070.12429718769,157910.21214499994,157910.21214499994,0.0,2,0,9.223139812514123,28.09193249236078,0.1376287937170878,0.8623712062829124,-1.25,8.130098359423505,2119.30600052417,0.31475535545663735,0.6852446445433622,-0.9000000000000001,99070.12429718769,157910.21214499994,157910.21214499994,0.0,2,0,9.223139812514123,28.09193249236078,0.1376287937170878,0.8623712062829124,-1.25,8.130098359423505,2119.30600052417,0.31475535545663735,0.6852446445433622,-0.9000000000000001,99070.12429718769,157910.21214499994,157910.21214499994,0.0,2,0,9.223139812514123,28.09193249236078,0.1376287937170878,0.8623712062829124,-1.25,8.130098359423505,2119.30600052417,0.31475535545663735,0.6852446445433622,-0.9000000000000001,99070.12429718769,157910.21214499994,157910.21214499994,0.0,2,0,9.223139812514123,28.09193249236078,0.1376287937170878,0.8623712062829124,-1.25,8.130098359423505,2119.30600052417,0.31475535545663735,0.6852446445433622,-0.9000000000000001,99070.12429718769,157910.21214499994,157910.21214499994,0.0,2,0,9.223139812514123,28.09193249236078,0.1376287937170878,0.8623712062829124,-1.25,8.130098359423505,2119.30600052417,0.31475535545663735,0.6852446445433622,-0.9000000000000001
48,VVV,0.0,0.0,2h,bullish,87047.90897720556,2,2.8984924024566716,48.34277678343945,0.9987966932087362,0.0012033067912639104,1.7999999999999998,,87047.90897720556,28632.657179999973,28632.657179999973,0.0,2,0,2.8984924024566716,48.34277678343945,0.9987966932087362,0.0012033067912639104,1.7999999999999998,,,,,,87047.90897720556,28632.657179999973,28632.657179999973,0.0,2,0,2.8984924024566716,48.34277678343945,0.9987966932087362,0.0012033067912639104,1.7999999999999998,,,,,,87047.90897720556,28632.657179999973,28632.657179999973,0.0,2,0,2.8984924024566716,48.34277678343945,0.9987966932087362,0.0012033067912639104,1.7999999999999998,,,,,,87047.90897720556,28632.657179999973,28632.657179999973,0.0,2,0,2.8984924024566716,48.34277678343945,0.9987966932087362,0.0012033067912639104,1.7999999999999998,,,,,,87047.90897720556,28632.657179999973,28632.657179999973,0.0,2,0,2.8984924024566716,48.34277678343945,0.9987966932087362,0.0012033067912639104,1.7999999999999998,,,,,,87047.90897720556,28632.657179999973,28632.657179999973,0.0,2,0,2.8984924024566716,48.34277678343945,0.9987966932087362,0.0012033067912639104,1.7999999999999998,,,,,
48,ENA,0.0,0.0,2h,bearish,-83239.34340913454,2,8.294787722753673,1565.3816652901564,0.28636830521907225,0.7136316947809278,-0.9,,-83239.34340913454,-38714.303547000025,-38714.303547000025,0.0,2,0,9.551035956115522,74.81120081626713,0.11066666425774836,0.8893333357422516,-0.9,8.294787722753673,1565.3816652901564,0.28636830521907225,0.7136316947809278,-0.9,-83239.34340913454,-38714.303547000025,-38714.303547000025,0.0,2,0,9.551035956115522,74.81120081626713,0.11066666425774836,0.8893333357422516,-0.9,8.294787722753673,1565.3816652901564,0.28636830521907225,0.7136316947809278,-0.9,-83239.34340913454,-38714.303547000025,-38714.303547000025,0.0,2,0,9.551035956115522,74.81120081626713,0.11066666425774836,0.8893333357422516,-0.9,8.294787722753673,1565.3816652901564,0.28636830521907225,0.7136316947809278,-0.9,-83239.34340913454,-38714.303547000025,-38714.303547000025,0.0,2,0,9.551035956115522,74.81120081626713,0.11066666425774836,0.8893333357422516,-0.9,8.294787722753673,1565.3816652901564,0.28636830521907225,0.7136316947809278,-0.9,-83239.34340913454,-38714.303547000025,-38714.303547000025,0.0,2,0,9.551035956115522,74.81120081626713,0.11066666425774836,0.8893333357422516,-0.9,8.294787722753673,1565.3816652901564,0.28636830521907225,0.7136316947809278,-0.9,-83239.34340913454,-38714.303547000025,-38714.303547000025,0.0,2,0,9.551035956115522,74.81120081626713,0.11066666425774836,0.8893333357422516,-0.9,8.294787722753673,1565.3816652901564,0.28636830521907225,0.7136316947809278,-0.9
48,DOGE,0.0,0.0,2h,bearish,-80568.08343573594,2,9.915043820610096,2121.3614272333534,0.024065820868200194,0.9759341791317996,-0.9,,-80568.08343573594,-57554.750704000005,-57554.750704000005,0.0,2,0,8.813711127134523,28.008842946494443,0.14525132053466228,0.8547486794653377,-1.25,9.915043820610096,2121.3614272333534,0.024065820868200194,0.9759341791317996,-0.9,-80568.08343573594,-57554.750704000005,-57554.750704000005,0.0,2,0,8.813711127134523,28.008842946494443,0.14525132053466228,0.8547486794653377,-1.25,9.915043820610096,2121.3614272333534,0.024065820868200194,0.9759341791317996,-0.9,-80568.08343573594,-57554.750704000005,-57554.750704000005,0.0,2,0,8.813711127134523,28.008842946494443,0.14525132053466228,0.8547486794653377,-1.25,9.915043820610096,2121.3614272333534,0.024065820868200194,0.9759341791317996,-0.9,-80568.08343573594,-57554.750704000005,-57554.750704000005,0.0,2,0,8.813711127134523,28.008842946494443,0.14525132053466228,0.8547486794653377,-1.25,9.915043820610096,2121.3614272333534,0.024065820868200194,0.9759341791317996,-0.9,-80568.08343573594,-57554.750704000005,-57554.750704000005,0.0,2,0,8.813711127134523,28.008842946494443,0.14525132053466228,0.8547486794653377,-1.25,9.915043820610096,2121.3614272333534,0.024065820868200194,0.9759341791317996,-0.9,-80568.08343573594,-57554.750704000005,-57554.750704000005,0.0,2,0,8.813711127134523,28.008842946494443,0.14525132053466228,0.8547486794653377,-1.25,9.915043820610096,2121.3614272333534,0.024065820868200194,0.9759341791317996,-0.9
48,ORDI,0.0,0.0,2h,bearish,-77993.68367052241,2,2.9999999999999987,15536.414027556235,1.0,0.0,1.7999999999999996,,-77993.68367052241,-27339.917414000025,-27339.917414000025,0.0,2,0,,,,,,2.9999999999999987,15536.414027556235,1.0,0.0,1.7999999999999996,-77993.68367052241,-27339.917414000025,-27339.917414000025,0.0,2,0,,,,,,2.9999999999999987,15536.414027556235,1.0,0.0,1.7999999999999996,-77993.68367052241,-27339.917414000025,-27339.917414000025,0.0,2,0,,,,,,2.9999999999999987,15536.414027556235,1.0,0.0,1.7999999999999996,-77993.68367052241,-27339.917414000025,-27339.917414000025,0.0,2,0,,,,,,2.9999999999999987,15536.414027556235,1.0,0.0,1.7999999999999996,-77993.68367052241,-27339.917414000025,-27339.917414000025,0.0,2,0,,,,,,2.9999999999999987,15536.414027556235,1.0,0.0,1.7999999999999996,-77993.68367052241,-27339.917414000025,-27339.917414000025,0.0,2,0,,,,,,2.9999999999999987,15536.414027556235,1.0,0.0,1.7999999999999996
