【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=933 | 北京时间=2026-08-02 15:00:38 | UTC=2026-08-02 07:16:57

MAX 偏空 | rolling_score=-0.3 杠杆项=+0.0 | 最强窗口=30d -$20.91B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$20.91B，资金分-0.8；30d-$20.91B 质量=0.30 覆盖=100% 钱包=363 持续=42轮/19天；含断跑gap=3；现货主导100%且无合约低杠杆确认；存在反向滚动窗口2组，冲突扣分+0.5
NEKO 偏空 | rolling_score=-0.4 杠杆项=+0.0 | 最强窗口=72h -$305.17M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：-$305.17M，资金分-0.6；72h-$305.17M 质量=0.40 覆盖=65% 钱包=46 持续=6轮/3天；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
BASED 偏空 | rolling_score=-0.3 杠杆项=+0.0 | 最强窗口=30d -$144.39M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$144.39M，资金分-0.6；30d-$144.39M 质量=0.23 覆盖=99% 钱包=4 持续=104轮/19天；含断跑gap=4；Top3占比99%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
KNTQ 偏空 | rolling_score=-0.5 杠杆项=+0.0 | 最强窗口=30d -$103.07M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$103.07M，资金分-0.8；30d-$103.07M 质量=0.30 覆盖=93% 钱包=8 持续=25轮/14天；含断跑gap=2；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
ETH 偏空 | rolling_score=-1.5 杠杆项=+0.5 | 最强窗口=30d -$77.13M | 均杠杆=14.211028068479928 高风险占比=69% | 主滚动窗口取30d：-$77.13M，资金分-2.0；杠杆健康：低/中杠杆31% 均14.2x；30d-$77.13M 质量=0.75 覆盖=100% 钱包=47 持续=362轮/27天；含断跑gap=4
HYPE 偏空 | rolling_score=-1.8 杠杆项=+0.1 | 最强窗口=30d -$52.51M | 均杠杆=6.617220610229148 高风险占比=43% | 主滚动窗口取30d：-$52.51M，资金分-2.0；30d-$52.51M 质量=0.75 覆盖=100% 钱包=58 持续=360轮/27天；含断跑gap=4
ZEC 偏多 | rolling_score=+2.0 杠杆项=+0.0 | 最强窗口=30d $48.96M | 均杠杆=6.040079189654736 高风险占比=43% | 主滚动窗口取30d：$48.96M，资金分+2.0；30d$48.96M 质量=0.75 覆盖=100% 钱包=43 持续=373轮/28天；含断跑gap=4
UPUMP 偏空 | rolling_score=-0.5 杠杆项=+0.0 | 最强窗口=30d -$46.85M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$46.85M，资金分-0.8；30d-$46.85M 质量=0.30 覆盖=100% 钱包=15 持续=314轮/28天；含断跑gap=4；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
UBONK 偏多 | rolling_score=+0.6 杠杆项=+0.0 | 最强窗口=30d $40.79M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$40.79M，资金分+0.6；30d$40.79M 质量=0.23 覆盖=100% 钱包=4 持续=212轮/27天；含断跑gap=3；Top3占比96%；现货主导100%且无合约低杠杆确认
LIT 偏多 | rolling_score=+2.4 杠杆项=+0.4 | 最强窗口=30d $36.71M | 均杠杆=4.86188967485185 高风险占比=1% | 主滚动窗口取30d：$36.71M，资金分+2.0；杠杆健康：低/中杠杆99% 均4.9x；30d$36.71M 质量=0.75 覆盖=100% 钱包=12 持续=366轮/28天；含断跑gap=4
BUDDY 偏空 | rolling_score=-0.4 杠杆项=+0.0 | 最强窗口=15d -$27.84M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$27.84M，资金分-0.6；15d-$27.84M 质量=0.30 覆盖=83% 钱包=4 持续=13轮/7天；含断跑gap=2；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
