【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=652 | 北京时间=2026-07-17 20:00:29 | UTC=2026-07-17 12:16:52

MAX 偏空 | rolling_score=-0.4 杠杆项=+0.0 | 最强窗口=15d -$21.15B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$21.15B，资金分-0.6；15d-$21.15B 质量=0.30 覆盖=96% 钱包=358 持续=27轮/12天；含断跑gap=1；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
NEKO 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=72h $442.75M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$442.75M，资金分+0.6；72h$442.75M 质量=0.40 覆盖=99% 钱包=49 持续=12轮/4天；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
BUDDY 偏空 | rolling_score=-0.2 杠杆项=+0.0 | 最强窗口=15d -$363.43M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$363.43M，资金分-0.2；15d-$363.43M 质量=0.08 覆盖=75% 钱包=2 持续=2轮/2天；持续性不足：2/12轮 2/6天；含断跑gap=1；参与钱包少：2/3个；现货主导100%且无合约低杠杆确认
UANSEM 偏多 | rolling_score=+0.1 杠杆项=+0.0 | 最强窗口=72h $132.87M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$132.87M，资金分+0.1；72h$132.87M 质量=0.05 覆盖=85% 钱包=3 持续=7轮/3天；Top1占比86%；现货主导100%且无合约低杠杆确认；单钱包异常大额，按观察处理
UPUMP 偏空 | rolling_score=-0.6 杠杆项=+0.0 | 最强窗口=72h -$115.06M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：-$115.06M，资金分-0.6；72h-$115.06M 质量=0.40 覆盖=100% 钱包=8 持续=30轮/4天；现货主导100%且无合约低杠杆确认
ETH 偏空 | rolling_score=-1.6 杠杆项=+0.5 | 最强窗口=72h -$66.34M | 均杠杆=14.611859677734003 高风险占比=73% | 主滚动窗口取72h：-$66.34M，资金分-1.6；杠杆健康：低/中杠杆27% 均14.6x；72h-$66.34M 质量=1.00 覆盖=100% 钱包=15 持续=49轮/4天；其他成熟窗口同向确认2组，确认分-0.5
HYPE 偏空 | rolling_score=-1.2 杠杆项=+0.1 | 最强窗口=15d -$51.49M | 均杠杆=6.625183825692517 高风险占比=44% | 主滚动窗口取15d：-$51.49M，资金分-1.6；15d-$51.49M 质量=0.75 覆盖=100% 钱包=42 持续=242轮/16天；含断跑gap=2；存在反向滚动窗口1组，冲突扣分+0.2
BTC 偏空 | rolling_score=-1.0 杠杆项=+0.6 | 最强窗口=72h -$48.77M | 均杠杆=21.98969903636098 高风险占比=83% | 主滚动窗口取72h：-$48.77M，资金分-1.6；杠杆健康：低/中杠杆17% 均22.0x；72h-$48.77M 质量=1.00 覆盖=100% 钱包=19 持续=43轮/4天
KNTQ 偏空 | rolling_score=-0.3 杠杆项=+0.0 | 最强窗口=15d -$28.41M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$28.41M，资金分-0.3；15d-$28.41M 质量=0.14 覆盖=88% 钱包=6 持续=9轮/7天；持续性不足：9/12轮 7/6天；含断跑gap=1；现货主导100%且无合约低杠杆确认
BASED 偏空 | rolling_score=-0.5 杠杆项=+0.0 | 最强窗口=15d -$25.20M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$25.20M，资金分-0.5；15d-$25.20M 质量=0.23 覆盖=97% 钱包=4 持续=102轮/13天；含断跑gap=2；Top3占比99%；现货主导100%且无合约低杠杆确认
ZEC 偏多 | rolling_score=+1.9 杠杆项=-0.2 | 最强窗口=15d $19.94M | 均杠杆=6.99105230096403 高风险占比=51% | 主滚动窗口取15d：$19.94M，资金分+1.6；杠杆风险：高风险51% 均7.0x；15d$19.94M 质量=0.75 覆盖=100% 钱包=35 持续=221轮/16天；含断跑gap=2；其他成熟窗口同向确认2组，确认分+0.5
HWAVE 偏多 | rolling_score=+0.1 杠杆项=+0.0 | 最强窗口=24h $18.10M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取24h：$18.10M，资金分+0.1；24h$18.10M 质量=0.05 覆盖=0% 钱包=1 持续=1轮/1天；窗口未成熟：覆盖0%/50% span=0.0h；持续性不足：1/4轮 1/1天；参与钱包少：1/2个；Top1占比100%
UBONK 偏多 | rolling_score=+0.2 杠杆项=+0.0 | 最强窗口=72h $8.21M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$8.21M，资金分+0.2；72h$8.21M 质量=0.11 覆盖=100% 钱包=1 持续=18轮/4天；参与钱包少：1/2个；Top1占比100%；现货主导100%且无合约低杠杆确认
LIT 偏空 | rolling_score=-1.8 杠杆项=-0.5 | 最强窗口=72h -$5.86M | 均杠杆=3.7316257333640923 高风险占比=0% | 主滚动窗口取72h：-$5.86M，资金分-1.6；杠杆风险：高风险0% 均3.7x；72h-$5.86M 质量=1.00 覆盖=100% 钱包=4 持续=48轮/4天；存在反向滚动窗口1组，冲突扣分+0.2
GRAM 偏多 | rolling_score=+0.3 杠杆项=+0.0 | 最强窗口=24h $2.82M | 均杠杆=5.4757646525578325 高风险占比=4% | 主滚动窗口取24h：$2.82M，资金分+0.3；24h$2.82M 质量=0.27 覆盖=96% 钱包=1 持续=16轮/2天；参与钱包少：1/2个；Top1占比100%
