id,run_id,coin,direction,score,confidence,signal_type,signal_state,watchlist,perp_active,spot_active,weighted_flow,price_position,pct_1h,pct_4h,pct_24h,final_score,threshold_score,avg_leverage,avg_liq_distance,longterm_leverage_ratio,highrisk_leverage_ratio,leverage_note,conclusion,risk,reason,created_at,created_at_cn,alert_score,long_score,long_candidate_score,short_candidate_score,signal_category,candidate_state,candidate_gate,candidate_block_reasons,candidate_side,alert_threshold_score,long_threshold_score,model_version
9020,653,LIT,bearish,-1.8225,低,低位破位,滚动建仓/减仓,observe,39328.16969999997,0.0,204724.10241243194,0.1091539898585528,-0.05041246562786897,-0.43371073776479474,-11.088915161645408,-0.975,8.0,3.665189293092484,601.0073870791276,0.9982588866044682,0.0017411133955319293,同向仓位$35.16M，均杠杆=3.7x，均强平距离=601.0%，长期型占比=100%，高风险占比=0%,只观察 / 等待确认,历史样本/胜率不足,主滚动窗口取72h：-$5.15M，资金分-1.6；杠杆风险：高风险0% 均3.7x；72h-$5.15M 质量=1.00 覆盖=100% 钱包=4 持续=47轮/4天；存在反向滚动窗口1组，冲突扣分+0.2；历史样本不足；该币24h弱于BTC；靠近24h低位，可能破位延续；同方向低/中杠杆仓位占比100%；同方向平均强平距离601.0%较安全；资金费率中性：+0.0044%；流动性可接受：24h成交额$34.63M,2026-07-17 13:22:41,2026-07-17 21:22:41,-0.975,-3.5125,0.0,3.5125,只观察,WATCH,PASS,,short,8.0,8.0,2
9021,653,ZEC,bullish,1.622110212883914,低,低位吸筹,滚动建仓/减仓,observe,395197.9337999996,0.0,151267.33336102162,0.18408551068883677,-0.08750305790254571,-0.3537713717320704,-4.385917522060131,0.675,8.0,4.831716644689629,33.0065103735312,0.6565244463575173,0.34347555364248233,同向仓位$53.50M，均杠杆=4.8x，均强平距离=33.0%，长期型占比=66%，高风险占比=34%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap,主滚动窗口取15d：$19.96M，资金分+1.6；杠杆风险：高风险51% 均7.0x；15d$19.96M 质量=0.75 覆盖=100% 钱包=35 持续=221轮/16天；含断跑gap=2；其他成熟窗口同向确认1组，确认分+0.2；历史样本不足；该币24h弱于BTC；价格靠近24h低位，多头加分；同方向低/中杠杆仓位占比66%；资金费率中性：+0.0013%；流动性可接受：24h成交额$124.32M,2026-07-17 13:22:41,2026-07-17 21:22:41,0.675,2.947110212883914,2.947110212883914,0.0,只观察,WATCH,PASS,,long,8.0,8.0,2
9022,653,HYPE,bearish,-1.2200000000000002,低,低位破位,滚动建仓/减仓,observe,621486.2901850004,159.12792044926627,2363.321586125812,0.15809585492227907,0.03269014769240018,-1.2780636301970465,-8.94031650109112,-0.17500000000000004,7.0,6.599449628031913,129.9939181562103,0.5829627339589565,0.41703726604104324,同向仓位$397.24M，均杠杆=6.6x，均强平距离=130.0%，长期型占比=58%，高风险占比=42%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；同方向高杠杆仓位偏多42%,主滚动窗口取15d：-$46.50M，资金分-1.6；15d-$46.50M 质量=0.75 覆盖=100% 钱包=42 持续=240轮/16天；含断跑gap=2；存在反向滚动窗口1组，冲突扣分+0.2；历史样本不足；该币24h弱于BTC；靠近24h低位，可能破位延续；同方向平均强平距离130.0%较安全；资金费率中性：+0.0013%；流动性可接受：24h成交额$661.00M,2026-07-17 13:22:41,2026-07-17 21:22:41,-0.17500000000000004,-1.4700000000000002,0.0,1.4700000000000002,只观察,WATCH,PASS,,short,7.0,7.0,2
9023,653,UPUMP,bearish,-0.6400000000000001,低,普通趋势,滚动建仓/减仓,observe,0.0,-2232.271970244667,3125.180758342534,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认,主滚动窗口取72h：-$115.09M，资金分-0.6；72h-$115.09M 质量=0.40 覆盖=100% 钱包=8 持续=30轮/4天；现货主导100%且无合约低杠杆确认；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-17 13:22:41,2026-07-17 21:22:41,0.0,-0.6400000000000001,0.0,0.6400000000000001,只观察,WATCH,BLOCK,spot-only/现货主导、缺少合约/低杠杆确认,short,8.0,8.0,2
9024,653,ETH,bearish,-1.5925,低,低位破位,滚动建仓/减仓,observe,4996220.330719989,0.0,-3393764.009390786,0.23566513761467825,0.019146608315093492,-0.3515369522563792,-2.8764940239043875,0.0,9.0,14.114089814138362,80.16446993777528,0.28349873583762225,0.7165012641623784,同向仓位$720.62M，均杠杆=14.1x，均强平距离=80.2%，长期型占比=28%，高风险占比=72%,只观察 / 等待确认,历史样本/胜率不足；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比72%；同方向平均杠杆14.1x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(72%)、平均杠杆过高(14.1x),主滚动窗口取72h：-$71.04M，资金分-1.6；杠杆健康：低/中杠杆27% 均14.6x；72h-$71.04M 质量=1.00 覆盖=100% 钱包=15 持续=50轮/4天；其他成熟窗口同向确认2组，确认分-0.5；长期资格未通过：高杠杆占比过高；历史样本不足；靠近24h低位，可能破位延续；同方向平均强平距离80.2%较安全；资金费率中性：+0.0013%；流动性可接受：24h成交额$849.62M,2026-07-17 13:22:41,2026-07-17 21:22:41,0.0,-0.48249999999999993,0.0,0.48249999999999993,只观察,WATCH,BLOCK,高杠杆占比过高(72%)、平均杠杆过高(14.1x),short,9.0,9.0,2
9025,653,BASED,bearish,-0.47250000000000003,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；窗口内含断跑gap；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、缺少合约/低杠杆确认,主滚动窗口取15d：-$30.93M，资金分-0.5；15d-$30.93M 质量=0.23 覆盖=96% 钱包=4 持续=102轮/13天；含断跑gap=2；Top3占比99%；现货主导100%且无合约低杠杆确认；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-17 13:22:41,2026-07-17 21:22:41,0.0,-0.47250000000000003,0.0,0.47250000000000003,只观察,WATCH,BLOCK,spot-only/现货主导、钱包集中度过高、缺少合约/低杠杆确认,short,8.0,8.0,2
9026,653,NEKO,bullish,0.3900000000000001,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认,主滚动窗口取72h：$689.06M，资金分+0.6；72h$689.06M 质量=0.40 覆盖=97% 钱包=49 持续=12轮/4天；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-17 13:22:41,2026-07-17 21:22:41,0.0,0.3900000000000001,0.3900000000000001,0.0,只观察,WATCH,BLOCK,spot-only/现货主导、缺少合约/低杠杆确认,long,8.0,8.0,2
9027,653,MAX,bearish,-0.3800000000000001,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认,主滚动窗口取15d：-$21.15B，资金分-0.6；15d-$21.15B 质量=0.30 覆盖=96% 钱包=358 持续=27轮/12天；含断跑gap=1；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-17 13:22:41,2026-07-17 21:22:41,0.0,-0.3800000000000001,0.0,0.3800000000000001,只观察,WATCH,BLOCK,spot-only/现货主导、缺少合约/低杠杆确认,short,8.0,8.0,2
9028,653,KNTQ,bearish,-0.28350000000000003,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号持续性不足，不能按长期建仓处理；窗口内含断跑gap；长期资格未通过：持续性不足、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、持续性不足、缺少合约/低杠杆确认,主滚动窗口取15d：-$28.41M，资金分-0.3；15d-$28.41M 质量=0.14 覆盖=88% 钱包=6 持续=9轮/7天；持续性不足：9/12轮 7/6天；含断跑gap=1；现货主导100%且无合约低杠杆确认；长期资格未通过：持续性不足、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-17 13:22:41,2026-07-17 21:22:41,0.0,-0.28350000000000003,0.0,0.28350000000000003,只观察,WATCH,BLOCK,spot-only/现货主导、持续性不足、缺少合约/低杠杆确认,short,8.0,8.0,2
9029,653,UBONK,bullish,0.17280000000000004,低,普通趋势,滚动建仓/减仓,observe,0.0,-22458.551543743895,20212.696389369503,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、Top1贡献过高(100%)、缺少合约/低杠杆确认,主滚动窗口取72h：$8.22M，资金分+0.2；72h$8.22M 质量=0.11 覆盖=100% 钱包=1 持续=18轮/4天；参与钱包少：1/2个；Top1占比100%；现货主导100%且无合约低杠杆确认；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-17 13:22:41,2026-07-17 21:22:41,0.0,0.17280000000000004,0.17280000000000004,0.0,只观察,WATCH,BLOCK,spot-only/现货主导、钱包集中度过高、Top1贡献过高(100%)、缺少合约/低杠杆确认,long,8.0,8.0,2
9030,653,BUDDY,bearish,-0.17010000000000003,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；滚动信号持续性不足，不能按长期建仓处理；窗口内含断跑gap；长期资格未通过：持续性不足、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、持续性不足、含断跑gap且覆盖不足(75%)、缺少合约/低杠杆确认,主滚动窗口取15d：-$363.43M，资金分-0.2；15d-$363.43M 质量=0.08 覆盖=75% 钱包=2 持续=2轮/2天；持续性不足：2/12轮 2/6天；含断跑gap=1；参与钱包少：2/3个；现货主导100%且无合约低杠杆确认；长期资格未通过：持续性不足、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-17 13:22:41,2026-07-17 21:22:41,0.0,-0.17010000000000003,0.0,0.17010000000000003,只观察,WATCH,BLOCK,spot-only/现货主导、钱包集中度过高、持续性不足、含断跑gap且覆盖不足(75%)、缺少合约/低杠杆确认,short,8.0,8.0,2
9031,653,UANSEM,bullish,0.08640000000000002,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、Top1贡献过高(86%)、缺少合约/低杠杆确认,主滚动窗口取72h：$132.87M，资金分+0.1；72h$132.87M 质量=0.05 覆盖=85% 钱包=3 持续=7轮/3天；Top1占比86%；现货主导100%且无合约低杠杆确认；单钱包异常大额，按观察处理；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-17 13:22:41,2026-07-17 21:22:41,0.0,0.08640000000000002,0.08640000000000002,0.0,只观察,WATCH,BLOCK,spot-only/现货主导、钱包集中度过高、Top1贡献过高(86%)、缺少合约/低杠杆确认,long,8.0,8.0,2
9032,653,HWAVE,bullish,0.06,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；滚动信号持续性不足，不能按长期建仓处理；长窗口未成熟，不能按15d/30d成熟信号处理；长期资格未通过：滚动窗口未成熟、持续性不足、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、持续性不足、长窗口未成熟、Top1贡献过高(100%)、缺少合约/低杠杆确认,主滚动窗口取24h：$18.10M，资金分+0.1；24h$18.10M 质量=0.05 覆盖=0% 钱包=1 持续=1轮/1天；窗口未成熟：覆盖0%/50% span=0.0h；持续性不足：1/4轮 1/1天；参与钱包少：1/2个；Top1占比100%；长期资格未通过：滚动窗口未成熟、持续性不足、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-17 13:22:41,2026-07-17 21:22:41,0.0,0.06,0.06,0.0,只观察,WATCH,BLOCK,spot-only/现货主导、钱包集中度过高、持续性不足、长窗口未成熟、Top1贡献过高(100%)、缺少合约/低杠杆确认,long,8.0,8.0,2
9033,653,GRAM,bullish,0.324,低,高位突破,滚动建仓/减仓,observe,34546.198500000006,0.0,44969.445606096,0.8765120967741936,-0.052107080049510444,2.2250349743521336,-0.9744450180691864,0.0,8.0,5.9960028398737695,,0.933599810675082,0.06640018932491795,同向仓位$285.22K，均杠杆=6.0x，长期型占比=93%，高风险占比=7%,只观察 / 等待确认,历史样本/胜率不足；滚动信号钱包集中度过高，可能是单钱包异动；长期资格未通过：钱包集中度过高；流动性偏低：24h成交额$7.69M；长期多空硬门槛未通过：钱包集中度过高、Top1贡献过高(100%),主滚动窗口取24h：$2.87M，资金分+0.3；24h$2.87M 质量=0.27 覆盖=100% 钱包=1 持续=17轮/2天；参与钱包少：1/2个；Top1占比100%；长期资格未通过：钱包集中度过高；历史样本不足；靠近24h高位，可能突破延续；资金费率中性：+0.0013%,2026-07-17 13:22:41,2026-07-17 21:22:41,0.0,0.0,0.0,0.0,只观察,WATCH,BLOCK,钱包集中度过高、Top1贡献过高(100%),long,8.0,8.0,2
9034,653,BTC,bearish,-1.0,低,低位破位,滚动建仓/减仓,observe,9068052.74322,0.0,-2698020.972972335,0.18968650613357566,0.01347217599416734,0.1404472093060162,-1.9599770054223702,0.0,10.0,22.026586870446664,75.4074382754093,0.15247829089710394,0.8475217091028961,同向仓位$850.50M，均杠杆=22.0x，均强平距离=75.4%，长期型占比=15%，高风险占比=85%,只观察 / 等待确认,历史样本/胜率不足；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比85%；同方向平均杠杆22.0x，极高杠杆短线风险；长期多空硬门槛未通过：高杠杆占比过高(85%)、平均杠杆过高(22.0x),主滚动窗口取72h：-$48.29M，资金分-1.6；杠杆健康：低/中杠杆17% 均22.0x；72h-$48.29M 质量=1.00 覆盖=100% 钱包=20 持续=43轮/4天；长期资格未通过：高杠杆占比过高；历史样本不足；靠近24h低位，可能破位延续；同方向平均强平距离75.4%较安全；资金费率中性：+0.0013%；流动性可接受：24h成交额$1.84B,2026-07-17 13:22:41,2026-07-17 21:22:41,0.0,0.0,0.0,0.0,只观察,WATCH,BLOCK,高杠杆占比过高(85%)、平均杠杆过高(22.0x),short,10.0,10.0,2
