【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=962 | 北京时间=2026-08-03 20:00:35 | UTC=2026-08-03 12:16:55

MAX 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$20.08B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$20.08B，资金分-0.8；30d-$20.08B 质量=0.30 覆盖=95% 钱包=360 持续=38轮/19天；含断跑gap=3；现货主导100%且无合约低杠杆确认
NEKO 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=15d $2.43B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$2.43B，资金分+0.6；15d$2.43B 质量=0.30 覆盖=80% 钱包=46 持续=19轮/7天；含断跑gap=1；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
UANSEM 偏多 | rolling_score=+0.8 杠杆项=+0.0 | 最强窗口=30d $279.59M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$279.59M，资金分+0.8；30d$279.59M 质量=0.30 覆盖=78% 钱包=14 持续=56轮/12天；含断跑gap=3；现货主导100%且无合约低杠杆确认
KNTQ 偏空 | rolling_score=-0.5 杠杆项=+0.0 | 最强窗口=30d -$90.94M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$90.94M，资金分-0.8；30d-$90.94M 质量=0.30 覆盖=99% 钱包=8 持续=25轮/14天；含断跑gap=2；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
BASED 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=30d $90.41M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$90.41M，资金分+0.4；30d$90.41M 质量=0.14 覆盖=96% 钱包=4 持续=74轮/19天；含断跑gap=4；Top1占比71%；现货主导100%且无合约低杠杆确认
HYPE 偏空 | rolling_score=-2.1 杠杆项=+0.1 | 最强窗口=30d -$65.53M | 均杠杆=6.614917787633249 高风险占比=43% | 主滚动窗口取30d：-$65.53M，资金分-2.0；30d-$65.53M 质量=0.75 覆盖=100% 钱包=59 持续=366轮/27天；含断跑gap=4；其他成熟窗口同向确认1组，确认分-0.2
ETH 偏空 | rolling_score=-1.5 杠杆项=+0.5 | 最强窗口=30d -$62.37M | 均杠杆=14.1020570151256 高风险占比=68% | 主滚动窗口取30d：-$62.37M，资金分-2.0；杠杆健康：低/中杠杆32% 均14.1x；30d-$62.37M 质量=0.75 覆盖=100% 钱包=46 持续=346轮/27天；含断跑gap=4
UPUMP 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$45.07M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$45.07M，资金分-0.8；30d-$45.07M 质量=0.30 覆盖=100% 钱包=15 持续=314轮/28天；含断跑gap=4；现货主导100%且无合约低杠杆确认
ZEC 偏多 | rolling_score=+1.7 杠杆项=+0.0 | 最强窗口=30d $43.82M | 均杠杆=5.967546181532103 高风险占比=42% | 主滚动窗口取30d：$43.82M，资金分+2.0；30d$43.82M 质量=0.75 覆盖=100% 钱包=42 持续=355轮/28天；含断跑gap=4；存在反向滚动窗口1组，冲突扣分-0.2
LIT 偏多 | rolling_score=+2.4 杠杆项=+0.4 | 最强窗口=30d $36.08M | 均杠杆=4.863825814820871 高风险占比=1% | 主滚动窗口取30d：$36.08M，资金分+2.0；杠杆健康：低/中杠杆99% 均4.9x；30d$36.08M 质量=0.75 覆盖=100% 钱包=11 持续=361轮/28天；含断跑gap=4
UBONK 偏空 | rolling_score=-0.6 杠杆项=+0.0 | 最强窗口=30d -$31.68M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$31.68M，资金分-0.6；30d-$31.68M 质量=0.23 覆盖=100% 钱包=4 持续=163轮/27天；含断跑gap=3；Top3占比97%；现货主导100%且无合约低杠杆确认
BUDDY 偏空 | rolling_score=-0.6 杠杆项=+0.0 | 最强窗口=15d -$27.07M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$27.07M，资金分-0.6；15d-$27.07M 质量=0.30 覆盖=71% 钱包=4 持续=12轮/6天；含断跑gap=2；现货主导100%且无合约低杠杆确认
HWAVE 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=15d -$17.14M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$17.14M，资金分-0.1；15d-$17.14M 质量=0.05 覆盖=86% 钱包=1 持续=5轮/5天；持续性不足：5/12轮 5/6天；含断跑gap=1；参与钱包少：1/3个；Top1占比100%
XMR 偏多 | rolling_score=+0.6 杠杆项=+0.1 | 最强窗口=30d $11.00M | 均杠杆=5.138800256755728 高风险占比=1% | 主滚动窗口取30d：$11.00M，资金分+0.5；30d$11.00M 质量=0.20 覆盖=100% 钱包=1 持续=359轮/27天；含断跑gap=4；参与钱包少：1/3个；Top1占比100%
UXPL 偏多 | rolling_score=+0.3 杠杆项=+0.0 | 最强窗口=6h $4.89M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取6h：$4.89M，资金分+0.3；6h$4.89M 质量=0.40 覆盖=100% 钱包=0 持续=5轮/1天；现货主导100%且无合约低杠杆确认
