run_id,time_cn,coin,direction,direction_cn,alert_score,long_score_raw,long_candidate_score,short_candidate_score,candidate_side,candidate_state,candidate_gate,category,watchlist,avg_leverage,avg_liq_distance,longterm_leverage_ratio,highrisk_leverage_ratio,pct_24h,spot_active,perp_active,block_reasons,conclusion,risk
964,2026-08-03 22:00:36,BUDDY,bullish,偏多,3.6372,0.689,0.689,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,16556309.155263418,0.0,spot-only/现货主导、持续性不足、含断跑gap且覆盖不足(74%)、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号持续性不足，不能按长期建仓处理；窗口内含断跑gap；长期资格未通过：持续性不足、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、持续性不足、含断跑gap且覆盖不足(74%)、缺少合约/低杠杆确认
964,2026-08-03 22:00:36,ETH,bearish,偏空,-2.974,-1.2258,0.0,1.2258,short,WATCH,BLOCK,只观察,observe,12.879199944289287,76.7928630994382,0.4138625609926995,0.5861374390073009,0.07281160670946209,0.0,-8319208.121384996,高杠杆占比过高(59%)、平均杠杆过高(12.9x),只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；长期资格未通过：高杠杆占比过高；同方向高杠杆仓位偏多59%；同方向平均杠杆12.9x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(59%)、平均杠杆过高(12.9x)
964,2026-08-03 22:00:36,BTC,bearish,偏空,-2.35,0.0,0.0,0.0,short,WATCH,BLOCK,只观察,observe,21.309091302690025,84.78513326440424,0.21938576327725082,0.7806142367227488,0.27836376036924837,0.0,-11654544.826775003,高杠杆占比过高(78%)、平均杠杆过高(21.3x),只观察 / 等待确认,历史样本/胜率不足；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比78%；同方向平均杠杆21.3x，极高杠杆短线风险；长期多空硬门槛未通过：高杠杆占比过高(78%)、平均杠杆过高(21.3x)
964,2026-08-03 22:00:36,HYPE,bearish,偏空,-1.6613,-2.74,0.0,2.74,short,WATCH,PASS,只观察,observe,6.6043313382486115,139.37820247996706,0.5843669018182709,0.4156330981817288,4.115826960126106,-3230.729151317493,-233212.320160002,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；同方向高杠杆仓位偏多42%
964,2026-08-03 22:00:36,UBONK,bullish,偏多,1.04,0.3803,0.3803,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,592413.301103584,0.0,spot-only/现货主导、钱包集中度过高、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；窗口内含断跑gap；本轮异动与滚动方向冲突；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认、本轮异动与滚动方向冲突；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、缺少合约/低杠杆确认
964,2026-08-03 22:00:36,ZEC,bullish,偏多,0.975,3.4295,3.4295,0.0,long,WATCH,PASS,只观察,observe,3.997716882563998,57.61461620216271,0.7669916216891387,0.23300837831086108,4.507057200466946,0.0,372329.9969499996,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap
964,2026-08-03 22:00:36,KAITO,bearish,偏空,-0.9,-3.4609,0.0,3.4609,short,WATCH,PASS,只观察,observe,4.877402304365358,1613.6950217187682,0.9933691225184947,0.006630877481505274,-8.327132359780483,0.0,-49031.37067499999,,只观察 / 等待确认,历史样本/胜率不足
964,2026-08-03 22:00:36,LIT,bullish,偏多,0.625,3.5732,3.5732,0.0,long,WATCH,PASS,只观察,observe,4.851577358250989,49.49897129455903,0.9975410408920444,0.0024589591079555435,3.6899734852204573,0.0,33912.59325000002,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；流动性偏低：24h成交额$10.46M
964,2026-08-03 22:00:36,HWAVE,bearish,偏空,-0.4325,-0.19,0.0,0.19,short,WATCH,BLOCK,只观察,observe,,,,,,12933077.614863472,0.0,spot-only/现货主导、钱包集中度过高、持续性不足、含断跑gap且覆盖不足(71%)、Top1贡献过高(100%)、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；滚动信号持续性不足，不能按长期建仓处理；窗口内含断跑gap；长期资格未通过：持续性不足、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、持续性不足、含断跑gap且覆盖不足(71%)、Top1贡献过高(100%)、缺少合约/低杠杆确认
964,2026-08-03 22:00:36,MAX,bearish,偏空,0.0,-0.78,0.0,0.78,short,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
