id,run_id,coin,direction,score,confidence,signal_type,signal_state,watchlist,perp_active,spot_active,weighted_flow,price_position,pct_1h,pct_4h,pct_24h,final_score,threshold_score,avg_leverage,avg_liq_distance,longterm_leverage_ratio,highrisk_leverage_ratio,leverage_note,conclusion,risk,reason,created_at,created_at_cn,alert_score,long_score,long_candidate_score,short_candidate_score,signal_category,candidate_state,candidate_gate,candidate_block_reasons,candidate_side,alert_threshold_score,long_threshold_score,model_version
11910,834,LIT,bearish,-1.6224378564528155,低,普通趋势,合约主导,observe,-1163552.2360500002,0.0,-1160562.749494314,0.45800473186119944,-0.042439133348224536,-2.4905216368152714,3.2651836810042605,-2.9737500000000003,8.0,3.557670582406889,603.1263175798995,0.9933416755028504,0.006658324497149757,同向仓位$34.28M，均杠杆=3.6x，均强平距离=603.1%，长期型占比=99%，高风险占比=1%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；本轮异动与滚动方向冲突；长期资格未通过：本轮异动与滚动方向冲突,本轮合约主动变化-$1.16M；本轮钱包质量加权资金流-$1.16M；主滚动窗口取30d：$29.67M，资金分+2.0；杠杆健康：低/中杠杆99% 均4.9x；30d$29.67M 质量=0.75 覆盖=98% 钱包=12 持续=403轮/28天；含断跑gap=4；长期资格未通过：本轮异动与滚动方向冲突；历史样本不足；该币24h强于BTC，空头谨慎；同方向低/中杠杆仓位占比99%；同方向平均强平距离603.1%较安全；资金费率中性：+0.0015%；流动性可接受：24h成交额$28.44M,2026-07-29 04:22:45,2026-07-29 12:22:45,-2.9737500000000003,-2.25066539330567,0.0,2.25066539330567,只观察,WATCH,PASS,,short,8.0,8.0,2
11911,834,SOL,bearish,-4.4425,低,普通趋势,合约主导,observe,-3145307.3564849994,0.0,-1153972.4533405078,0.319864559819413,0.039036283197953645,-0.9540147272209563,-0.15379357484622194,-2.6606250000000005,8.0,16.171786853756522,406.89713824584135,0.18082228103087178,0.8191777189691283,同向仓位$106.12M，均杠杆=16.2x，均强平距离=406.9%，长期型占比=18%，高风险占比=82%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比82%；同方向平均杠杆16.2x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(82%)、平均杠杆过高(16.2x),本轮合约主动变化-$3.15M；主滚动窗口取30d：-$38.97M，资金分-2.0；杠杆健康：低/中杠杆17% 均16.4x；30d-$38.97M 质量=0.75 覆盖=98% 钱包=31 持续=401轮/28天；含断跑gap=4；长期资格未通过：高杠杆占比过高；历史样本不足；同方向平均强平距离406.9%较安全；资金费率中性：-0.0003%；流动性可接受：24h成交额$161.13M,2026-07-29 04:22:45,2026-07-29 12:22:45,-2.6606250000000005,-0.6325000000000001,0.0,0.6325000000000001,只观察,WATCH,BLOCK,高杠杆占比过高(82%)、平均杠杆过高(16.2x),short,8.0,8.0,2
11912,834,ETH,bullish,1.5377263647922836,低,普通趋势,合约主导,observe,5473329.566789993,0.0,-116860.57614207873,0.49094707520891395,0.007930633393246461,-1.296702149864336,0.7054251184581803,1.3650000000000002,9.0,18.607622113710583,34.105706729694184,0.0664630429447406,0.9335369570552591,同向仓位$136.29M，均杠杆=18.6x，均强平距离=34.1%，长期型占比=7%，高风险占比=93%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；本轮异动与滚动方向冲突；长期资格未通过：高杠杆占比过高、本轮异动与滚动方向冲突；同方向高杠杆/爆仓边缘仓位占比93%；同方向平均杠杆18.6x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(93%)、平均杠杆过高(18.6x),本轮合约主动变化$5.47M；主滚动窗口取30d：-$107.67M，资金分-2.0；杠杆健康：低/中杠杆28% 均14.9x；30d-$107.67M 质量=0.75 覆盖=98% 钱包=46 持续=439轮/27天；含断跑gap=4；长期资格未通过：高杠杆占比过高、本轮异动与滚动方向冲突；历史样本不足；资金费率中性：-0.0011%；流动性可接受：24h成交额$1.06B,2026-07-29 04:22:45,2026-07-29 12:22:45,1.3650000000000002,0.0,0.0,0.0,只观察,WATCH,BLOCK,高杠杆占比过高(93%)、平均杠杆过高(18.6x),long,9.0,9.0,2
11913,834,ZEC,bullish,2.5108145164077413,低,低位吸筹,合约主导,observe,951031.4406999998,0.0,84282.56196392879,0.08436069038393741,-0.029746821497034334,-2.644736277412984,-4.921622867680962,0.875,8.0,4.42016376927102,50.08931222293554,0.7174844019464381,0.2825155980535623,同向仓位$42.93M，均杠杆=4.4x，均强平距离=50.1%，长期型占比=72%，高风险占比=28%,只观察 / 等待确认,历史样本/胜率不足,主滚动窗口取72h：$19.18M，资金分+1.6；杠杆健康：低/中杠杆73% 均4.3x；72h$19.18M 质量=1.00 覆盖=100% 钱包=6 持续=45轮/4天；其他成熟窗口同向确认2组，确认分+0.5；历史样本不足；该币24h弱于BTC；价格靠近24h低位，多头加分；同方向低/中杠杆仓位占比72%；同方向平均强平距离50.1%较安全；资金费率中性：-0.0018%；流动性可接受：24h成交额$86.96M,2026-07-29 04:22:45,2026-07-29 12:22:45,0.875,4.195814516407742,4.195814516407742,0.0,只观察,WATCH,PASS,,long,8.0,8.0,2
11914,834,MAX,bearish,-1.1800000000000002,低,普通趋势,滚动建仓/减仓,observe,0.0,4939078.344358814,-5186032.261576754,,,,,-0.595,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认,本轮现货主动变化$4.94M；本轮钱包质量加权资金流-$5.19M；主滚动窗口取30d：-$21.18B，资金分-0.8；30d-$21.18B 质量=0.30 覆盖=90% 钱包=364 持续=52轮/19天；含断跑gap=3；现货主导100%且无合约低杠杆确认；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-29 04:22:45,2026-07-29 12:22:45,-0.595,-0.8400000000000001,0.0,0.8400000000000001,只观察,WATCH,BLOCK,spot-only/现货主导、缺少合约/低杠杆确认,short,8.0,8.0,2
11915,834,HYPE,bearish,-1.8450000000000002,低,低位破位,滚动建仓/减仓,observe,855401.2065499973,-10495.069456414532,120033.72786466966,0.12626050420168033,0.01934057837539215,-1.2089511507322912,-3.3609781273914834,-0.17500000000000004,7.0,6.626904028077009,148.3655952401612,0.5879186512860206,0.4120813487139787,同向仓位$362.02M，均杠杆=6.6x，均强平距离=148.4%，长期型占比=59%，高风险占比=41%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；同方向高杠杆仓位偏多41%,主滚动窗口取30d：-$71.94M，资金分-2.0；30d-$71.94M 质量=0.75 覆盖=98% 钱包=65 持续=424轮/27天；含断跑gap=4；历史样本不足；该币24h弱于BTC；靠近24h低位，可能破位延续；同方向平均强平距离148.4%较安全；资金费率中性：+0.0013%；流动性可接受：24h成交额$308.93M,2026-07-29 04:22:45,2026-07-29 12:22:45,-0.17500000000000004,-2.095,0.0,2.095,只观察,WATCH,PASS,,short,7.0,7.0,2
11916,834,PUMP,bearish,-0.6150000000000001,低,普通趋势,滚动建仓/减仓,observe,267372.62823000003,0.0,9907.156788156575,0.25384615384615433,-0.052002080083198954,-2.386998476383938,-4.851485148514851,-0.10000000000000003,8.0,7.2865745997944815,1652.79151751617,0.4460657112138411,0.553934288786159,同向仓位$15.94M，均杠杆=7.3x，均强平距离=1652.8%，长期型占比=45%，高风险占比=55%,只观察 / 等待确认,历史样本/胜率不足；滚动信号钱包集中度过高，可能是单钱包异动；长期资格未通过：钱包集中度过高；同方向高杠杆仓位偏多55%；长期多空硬门槛未通过：钱包集中度过高、Top1贡献过高(80%)、高杠杆占比过高(55%),主滚动窗口取72h：-$4.04M，资金分-0.7；72h-$4.04M 质量=0.45 覆盖=100% 钱包=2 持续=52轮/4天；Top1占比80%；长期资格未通过：钱包集中度过高；历史样本不足；该币24h弱于BTC；同方向平均强平距离1652.8%较安全；资金费率中性：-0.0075%；流动性可接受：24h成交额$23.93M,2026-07-29 04:22:45,2026-07-29 12:22:45,-0.10000000000000003,-0.7150000000000001,0.0,0.7150000000000001,只观察,WATCH,BLOCK,钱包集中度过高、Top1贡献过高(80%)、高杠杆占比过高(55%),short,8.0,8.0,2
11917,834,UPUMP,bearish,-0.7800000000000001,低,普通趋势,滚动建仓/减仓,observe,0.0,-1504.8144880620384,-163500.1922815993,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认,主滚动窗口取30d：-$62.96M，资金分-0.8；30d-$62.96M 质量=0.30 覆盖=98% 钱包=14 持续=376轮/28天；含断跑gap=4；现货主导100%且无合约低杠杆确认；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-29 04:22:45,2026-07-29 12:22:45,0.0,-0.7800000000000001,0.0,0.7800000000000001,只观察,WATCH,BLOCK,spot-only/现货主导、缺少合约/低杠杆确认,short,8.0,8.0,2
11918,834,UANSEM,bullish,0.6300000000000001,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认,主滚动窗口取15d：$178.69M，资金分+0.6；15d$178.69M 质量=0.30 覆盖=90% 钱包=8 持续=27轮/7天；含断跑gap=2；现货主导100%且无合约低杠杆确认；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-29 04:22:45,2026-07-29 12:22:45,0.0,0.6300000000000001,0.6300000000000001,0.0,只观察,WATCH,BLOCK,spot-only/现货主导、缺少合约/低杠杆确认,long,8.0,8.0,2
11919,834,NEKO,bearish,-0.6300000000000001,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认,主滚动窗口取15d：-$7.45B，资金分-0.6；15d-$7.45B 质量=0.30 覆盖=98% 钱包=49 持续=24轮/10天；含断跑gap=1；现货主导100%且无合约低杠杆确认；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-07-29 04:22:45,2026-07-29 12:22:45,0.0,-0.6300000000000001,0.0,0.6300000000000001,只观察,WATCH,BLOCK,spot-only/现货主导、缺少合约/低杠杆确认,short,8.0,8.0,2
