id,run_id,coin,direction,score,confidence,signal_type,signal_state,watchlist,perp_active,spot_active,weighted_flow,price_position,pct_1h,pct_4h,pct_24h,final_score,threshold_score,avg_leverage,avg_liq_distance,longterm_leverage_ratio,highrisk_leverage_ratio,leverage_note,conclusion,risk,reason,created_at,created_at_cn,alert_score,long_score,long_candidate_score,short_candidate_score,signal_category,candidate_state,candidate_gate,candidate_block_reasons,candidate_side,alert_threshold_score,long_threshold_score,model_version
18575,1216,ETH,bearish,-4.788387045877515,低,普通趋势,合约主导,observe,-11799532.481954996,0.0,-3229778.157256397,0.4475218658892174,-0.018636847710325293,-0.3000053098284853,-0.6113698920177829,-2.747096761469379,9.0,13.03358759831245,78.12853500022538,0.37081705032791595,0.6291829496720837,同向仓位$607.39M，均杠杆=13.0x，均强平距离=78.1%，长期型占比=37%，高风险占比=63%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比63%；同方向平均杠杆13.0x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(63%)、平均杠杆过高(13.0x),本轮合约主动变化-$11.80M；主滚动窗口取30d：-$117.42M，资金分-2.0；杠杆健康：低/中杠杆38% 均13.1x；30d-$117.42M 质量=0.75 覆盖=100% 钱包=48 持续=313轮/27天；含断跑gap=6；其他成熟窗口同向确认1组，确认分-0.2；长期资格未通过：高杠杆占比过高；历史样本不足；同方向平均强平距离78.1%较安全；资金费率中性：+0.0013%；流动性可接受：24h成交额$699.28M,2026-08-14 09:23:25,2026-08-14 17:23:25,-2.747096761469379,-0.9783870458775155,0.0,0.9783870458775155,只观察,WATCH,BLOCK,高杠杆占比过高(63%)、平均杠杆过高(13.0x),short,9.0,9.0,2
18576,1216,UPUMP,bearish,-2.24,低,普通趋势,现货主导,observe,0.0,-4869133.702836091,-2309059.258196596,,,,,-1.6900000000000002,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；本轮异动与滚动方向冲突；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认、本轮异动与滚动方向冲突；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、缺少合约/低杠杆确认、长期空单缺少明确short确认,本轮现货主动变化-$4.87M；本轮钱包质量加权资金流-$2.31M；主滚动窗口取24h：$70.35M，资金分+0.4；24h$70.35M 质量=0.30 覆盖=100% 钱包=3 持续=12轮/2天；Top3占比100%；现货主导100%且无合约低杠杆确认；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认、本轮异动与滚动方向冲突；历史样本不足,2026-08-14 09:23:25,2026-08-14 17:23:25,-1.6900000000000002,-0.23400000000000004,0.0,0.23400000000000004,只观察,WATCH,BLOCK,spot-only/现货主导、钱包集中度过高、缺少合约/低杠杆确认、长期空单缺少明确short确认,short,8.0,8.0,2
18577,1216,ZEC,bullish,2.2022051334765504,低,普通趋势,滚动建仓/减仓,observe,-813605.8404000005,0.0,220413.5458479237,0.40520313613685055,-0.023548202145959762,-0.6501302295295445,-1.621028027967522,0.7,8.0,4.554804584125948,49.52325383560599,0.6982098658554949,0.3017901341445049,同向仓位$45.61M，均杠杆=4.6x，均强平距离=49.5%，长期型占比=70%，高风险占比=30%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap,主滚动窗口取30d：$55.85M，资金分+2.0；杠杆健康：低/中杠杆66% 均4.9x；30d$55.85M 质量=0.75 覆盖=100% 钱包=30 持续=336轮/28天；含断跑gap=6；历史样本不足；同方向低/中杠杆仓位占比70%；同方向平均强平距离49.5%较安全；资金费率中性：-0.0013%；流动性可接受：24h成交额$32.37M,2026-08-14 09:23:25,2026-08-14 17:23:25,0.7,3.4622051334765507,3.4622051334765507,0.0,只观察,WATCH,PASS,,long,8.0,8.0,2
18578,1216,PUMP,bearish,-1.8409979505988148,低,普通趋势,滚动建仓/减仓,observe,165450.12313599998,0.0,83060.86282869149,0.5870445344129566,-0.20718232044198648,-0.10369858278603403,3.919453434016546,0.0,8.0,7.212168750201081,806.4444473983042,0.48602426027299744,0.5139757397270024,同向仓位$30.20M，均杠杆=7.2x，均强平距离=806.4%，长期型占比=49%，高风险占比=51%,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；同方向高杠杆仓位偏多51%；长期多空硬门槛未通过：高杠杆占比过高(51%),主滚动窗口取30d：-$15.09M，资金分-2.0；30d-$15.09M 质量=0.75 覆盖=100% 钱包=16 持续=359轮/28天；含断跑gap=6；历史样本不足；该币24h强于BTC，空头谨慎；同方向平均强平距离806.4%较安全；资金费率中性：+0.0013%；流动性可接受：24h成交额$40.85M,2026-08-14 09:23:25,2026-08-14 17:23:25,0.0,-1.4859979505988148,0.0,1.4859979505988148,只观察,WATCH,BLOCK,高杠杆占比过高(51%),short,8.0,8.0,2
18579,1216,HYPE,bearish,-1.495,低,低位破位,滚动建仓/减仓,observe,369963.9769999997,1631.8468217983277,-73581.47175902237,0.14982030548068326,-0.10676219383072907,-0.3143380410664594,-1.9511899400699761,0.0,7.0,6.807535995575519,141.48762594576678,0.5582515478404428,0.44174845215955716,同向仓位$313.89M，均杠杆=6.8x，均强平距离=141.5%，长期型占比=56%，高风险占比=44%,只观察 / 等待确认,历史样本/胜率不足；同方向高杠杆仓位偏多44%,主滚动窗口取72h：-$10.36M，资金分-1.6；72h-$10.36M 质量=1.00 覆盖=100% 钱包=5 持续=30轮/4天；历史样本不足；靠近24h低位，可能破位延续；同方向平均强平距离141.5%较安全；资金费率中性：+0.0007%；流动性可接受：24h成交额$198.79M,2026-08-14 09:23:25,2026-08-14 17:23:25,0.0,-1.465,0.0,1.465,只观察,WATCH,PASS,,short,7.0,7.0,2
18580,1216,KNTQ,bullish,0.8400000000000001,低,普通趋势,滚动建仓/减仓,observe,0.0,71045.10050249849,99463.14070349788,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认,主滚动窗口取15d：$43.44M，资金分+0.8；15d$43.44M 质量=0.40 覆盖=98% 钱包=6 持续=21轮/8天；现货主导100%且无合约低杠杆确认；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-08-14 09:23:25,2026-08-14 17:23:25,0.0,0.8400000000000001,0.8400000000000001,0.0,只观察,WATCH,BLOCK,spot-only/现货主导、缺少合约/低杠杆确认,long,8.0,8.0,2
18581,1216,NEKO,bearish,-0.7800000000000001,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认,主滚动窗口取30d：-$8.28B，资金分-0.8；30d-$8.28B 质量=0.30 覆盖=94% 钱包=48 持续=38轮/19天；含断跑gap=2；现货主导100%且无合约低杠杆确认；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-08-14 09:23:25,2026-08-14 17:23:25,0.0,-0.7800000000000001,0.0,0.7800000000000001,只观察,WATCH,BLOCK,spot-only/现货主导、缺少合约/低杠杆确认,short,8.0,8.0,2
18582,1216,BUDDY,bearish,-0.7800000000000001,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认,主滚动窗口取30d：-$28.43M，资金分-0.8；30d-$28.43M 质量=0.30 覆盖=98% 钱包=5 持续=25轮/13天；含断跑gap=3；现货主导100%且无合约低杠杆确认；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-08-14 09:23:25,2026-08-14 17:23:25,0.0,-0.7800000000000001,0.0,0.7800000000000001,只观察,WATCH,BLOCK,spot-only/现货主导、缺少合约/低杠杆确认,short,8.0,8.0,2
18583,1216,MAX,bullish,0.5300000000000001,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认,主滚动窗口取30d：$11.29M，资金分+0.8；30d$11.29M 质量=0.30 覆盖=94% 钱包=6 持续=46轮/22天；含断跑gap=3；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-08-14 09:23:25,2026-08-14 17:23:25,0.0,0.5300000000000001,0.5300000000000001,0.0,只观察,WATCH,BLOCK,spot-only/现货主导、缺少合约/低杠杆确认,long,8.0,8.0,2
18584,1216,UBONK,bullish,0.46799999999999997,低,普通趋势,滚动建仓/减仓,observe,0.0,0.0,0.0,,,,,0.0,8.0,,,,,,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；窗口内含断跑gap；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、缺少合约/低杠杆确认,主滚动窗口取30d：$51.68M，资金分+0.5；30d$51.68M 质量=0.18 覆盖=100% 钱包=2 持续=149轮/27天；含断跑gap=3；参与钱包少：2/3个；现货主导100%且无合约低杠杆确认；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；历史样本不足,2026-08-14 09:23:25,2026-08-14 17:23:25,0.0,0.46799999999999997,0.46799999999999997,0.0,只观察,WATCH,BLOCK,spot-only/现货主导、钱包集中度过高、缺少合约/低杠杆确认,long,8.0,8.0,2
