id,run_id,address,groups,status,error,perp_account_value,perp_total_ntl_pos,perp_withdrawable,perp_account_leverage,perp_position_count,spot_total_value,spot_usdc_value,spot_token_count,perp_ok,spot_ok
844544,349,0x9bd2ee53f6c6aa778209b8673f6c7df754830c88,smart_money,ok,,413322.209098,1481688.18866,0.0,3.5848259688089663,1,0.0013968885000000002,699713.81606075,2,1,1
844545,349,0xfdf1e791b257b259d2e2967a0b525d0e777d67fe,smart_money,ok,,0.0,0.0,0.0,,0,6.407880588e-05,322946.29308541,3,1,1
844546,349,0xc1bc869dd56ece95f406d9f9cb6770e6252cf1a1,money_printer,ok,,0.002493,0.0,0.002493,0.0,0,6.1752648021,0.00110817,3,1,1
844547,349,0x0c067f133e948a9f87222b0b163bd801428b675d,smart_money,ok,,0.0,0.0,0.0,,0,0.0,361267.34826,1,1,1
844548,349,0x474e2cb1aac71f66d0aa7adb0cd92c919f842fe4,smart_money,ok,,10938.351335,28592.4,1407.551335,2.6139588247189907,1,58167223.4636157,18207.40742738,5,1,1
844549,349,0x6a2cec2bda4749f113676bd9a5f3e64277260efd,smart_money,ok,,63192.499507,548160.454011,0.0,8.67445437809085,14,788707.6963549715,65315.31717823,3,1,1
844550,349,0x9c3c0be3f3c5f56458f51fa7fbb4bacf2084e56f,smart_money,ok,,0.0,0.0,0.0,,0,8801.467107292341,176964.34627053,6,1,1
844551,349,0xfdfb306dbff80664bd1f61699089ddead7d7dbb9,smart_money,ok,,0.0,0.0,0.0,,0,961.6266442734999,109434.77175748,4,1,1
844552,349,0xc30c7ea910a71ce06ae840868b0c7e47616ba4c9,money_printer,ok,,835086.25748,4062742.8742,0.0,4.865057756380694,2,0.0013636800000000001,835086.2679631,2,1,1
844553,349,0x0c14dc1dc0e7f1e55c400c40ff0f97b36f5ce8a7,smart_money,ok,,500.000752,0.0,500.000752,0.0,0,0.0,2e-08,1,1,1
844554,349,0x47807d3f6ae34ff6aa1fc8fe4e7b742197c1e125,smart_money,ok,,93059.83369,598423.490081,521.281943,6.430523958107022,26,1303515471.7284193,188944.18420676,6,1,1
844555,349,0x6a756a2cc6c1e8e1e44132800b2033a42ca086ad,smart_money,ok,,170994.256907,157846.779,336.777339,0.9231115819629508,1,0.0,186488.40855538,1,1,1
844556,349,0x9c972d06eceee9dc08e2d295742d2045f8e54fa2,smart_money,ok,,0.0,0.0,0.0,,0,222076278.15397975,99.29802788,10,1,1
844557,349,0xfe1fccb7f954050a4b0ca4bea43c8287b190c55a,smart_money,ok,,65000.0,0.0,65000.0,0.0,0,0.0,369955.800539,1,1,1
844558,349,0x4801af178dd07390941931c7e6f82b61a4344a0b,smart_money,ok,,18241.945445,143930.736696,0.0,7.890097968440668,2,45238746.595771864,182792.08507103,24,1,1
844559,349,0xc3fbfc41c60d61a01bd2dbb6846008b4338aefd3,money_printer,ok,,0.001925,0.0,0.001925,0.0,0,1861935.9959993633,0.41638319,13,1,1
844560,349,0x0c156975b3e10cccbb041d35dc14b0a10649f55a,smart_money,ok,,0.0,0.0,0.0,,0,7700250.938963607,180424.33629002,19,1,1
844561,349,0x6a9e7566877b52b13b28230b5543cbccf3685870,smart_money,ok,,10025.666289,16173.296,7330.116956,1.6131891421266515,1,0.0,0.0,0,1,1
