run_id,coin,long_value,short_value,long_avg_leverage,short_avg_leverage,long_avg_liq_distance,short_avg_liq_distance,long_longterm_ratio,short_longterm_ratio,long_highrisk_ratio,short_highrisk_ratio,dominant_leverage_style,style_mix
231,WLFI,1720780.306012,4266593.9717299985,4.928415086532179,4.895560331195212,9.206269271003036,1138.984855212405,0.9277742598664229,0.9974354216050321,0.07222574013357712,0.0025645783949681256,中杠杆趋势型,"中杠杆趋势型:$5.47M,低杠杆长期型:$377.44K,爆仓边缘型:$111.61K,极高杠杆短线型:$23.61K"
231,JUP,2105567.3215400004,3383078.3929000003,9.08400629628438,9.852104802339177,,1719.475533754848,0.16986388750486947,0.032967655669484446,0.8301361124951303,0.9670323443305154,高杠杆短线型,"高杠杆短线型:$4.93M,中杠杆趋势型:$437.59K,中高杠杆型:$69.87K,低杠杆长期型:$31.60K,极高杠杆短线型:$22.37K"
231,UNI,2059024.6224900002,3324141.1019999995,9.986008893611402,9.399760232109427,71.59105079474021,3523.704474346067,0.019732170220901436,0.07969411219054806,0.9802678297790985,0.9203058878094519,高杠杆短线型,"高杠杆短线型:$4.92M,低杠杆长期型:$225.22K,中高杠杆型:$103.88K,中杠杆趋势型:$80.33K,极高杠杆短线型:$53.21K"
231,GRAM,922113.8184999999,3743464.0410999996,5.082220565920301,5.087605362679973,40.905680049603774,660.9528978549988,0.9945186289386467,0.9941505261010694,0.005481371061353421,0.005849473898930676,中杠杆趋势型,"中杠杆趋势型:$4.64M,极高杠杆短线型:$26.95K,低杠杆长期型:$255.95"
231,LTC,516323.30191,3906721.153599999,10.22634025519997,9.218856362060071,,2669.392429289508,0.03813606158614209,0.1346828254059397,0.961863938413858,0.8653171745940603,高杠杆短线型,"高杠杆短线型:$3.78M,中杠杆趋势型:$376.85K,低杠杆长期型:$169.00K,中高杠杆型:$49.99K,极高杠杆短线型:$43.99K"
231,BCH,2131347.41855,2061934.6295099996,9.663069623126693,9.716388999107618,,3809.51620283255,0.1146456620883686,0.06069873121037906,0.8853543379116313,0.939301268789621,高杠杆短线型,"高杠杆短线型:$3.72M,中杠杆趋势型:$277.19K,低杠杆长期型:$92.32K,极高杠杆短线型:$85.67K,中高杠杆型:$22.83K"
231,XLM,1630022.65252,2304082.40813,5.243503500939923,5.124580686223359,,1460.2267785660663,0.9837664332706719,0.9880493519924284,0.016233566729328217,0.011950648007571792,中杠杆趋势型,"中杠杆趋势型:$3.82M,低杠杆长期型:$56.86K,极高杠杆短线型:$54.00K"
231,PENDLE,1064664.4708999998,2621005.0249000005,5.088907814421556,5.090284693677391,,2426.79009908926,0.9889881295746733,0.4477962194081559,0.011011870425326881,0.5522037805918438,中杠杆趋势型,"中杠杆趋势型:$2.19M,爆仓边缘型:$1.43M,低杠杆长期型:$37.57K,极高杠杆短线型:$27.61K"
231,kPEPE,712423.4313599999,2496060.5901609994,9.980466464993391,10.120453061556738,,3824.319223615884,0.10742053304999818,0.013110203993040595,0.8925794669500016,0.9868897960069594,高杠杆短线型,"高杠杆短线型:$3.01M,极高杠杆短线型:$89.07K,中杠杆趋势型:$84.12K,低杠杆长期型:$25.14K"
231,ONDO,468311.16475,2662002.8269599997,9.997829352455131,9.847557182062266,,4821.63764898479,0.0,0.02193833798692564,1.0,0.9780616620130744,高杠杆短线型,"高杠杆短线型:$3.02M,中杠杆趋势型:$57.94K,中高杠杆型:$46.13K,极高杠杆短线型:$7.06K,低杠杆长期型:$462.84"
