id,run_id,address,groups,coin,side,szi,abs_szi,mark_px,position_value,entry_px,unrealized_pnl,roe,leverage,liquidation_px,margin_mode,margin_used,liq_distance_pct,account_leverage,leverage_style,leverage_weight,leverage_risk_score,leverage_note
8233827,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,ARB,short,-100000.0,100000.0,0.08155,8169.0,0.1028,2111.438031,2.0538405315,10.0,2.2320884015,cross,816.9,2637.079584917229,4.233151643629638,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离2637.1%较安全；cross 共享保证金
8233834,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,BANANA,short,-100.0,100.0,3.7288,372.95,14.29598,1056.6484,2.2173676188,3.0,1939.0880613686,cross,124.316666,51903.005293086244,4.233151643629638,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离51903.0%较安全；cross 共享保证金
8233836,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,BIGTIME,short,-30000.0,30000.0,0.006419,192.75,0.061611,1655.602461,2.6871538236,3.0,6.8486017321,cross,64.25,106592.65823492756,4.233151643629638,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离106592.7%较安全；cross 共享保证金
8233829,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,CRV,short,-30300.0,30300.0,0.21059,6389.361,0.42052,6352.615746,4.985581023,10.0,7.3078944275,cross,638.9361,3370.200117526948,4.233151643629638,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离3370.2%较安全；cross 共享保证金
8233828,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,DOGE,short,-160000.0,160000.0,0.072721,11636.32,0.160484,14041.221724,5.4682889332,10.0,1.416726001,cross,1163.632,1848.166280716712,4.233151643629638,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1848.2%较安全；cross 共享保证金
8233833,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,DOT,short,-10000.0,10000.0,0.806,8050.0,1.55495,7499.598944,4.8230176039,10.0,22.3089840152,cross,805.0,2667.8640217369725,4.233151643629638,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离2667.9%较安全；cross 共享保证金
8233843,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,ENA,short,-93000.0,93000.0,0.092391,8598.873,0.105888,1248.75888,1.2680803824,10.0,2.4047173457,cross,859.8873,2502.7614656189453,4.233151643629638,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离2502.8%较安全；cross 共享保证金
8233826,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,ETH,short,-15.0,15.0,1960.55,29439.0,3925.51,29443.749998,2.5002016719,5.0,16720.2360888889,cross,5887.8,752.8339541908599,4.233151643629638,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离752.8%较安全；cross 共享保证金
8233842,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,ETHFI,short,-40000.0,40000.0,0.42506,17060.4,0.51088,3374.834518,0.8257391211,5.0,5.5581425491,cross,3412.08,1207.6136425681082,4.233151643629638,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离1207.6%较安全；cross 共享保证金
8233830,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,LINK,short,-2400.0,2400.0,8.7653,21045.36,8.88875,287.66137,0.134843239,10.0,98.3688333968,cross,2104.536,1022.2528994649357,4.233151643629638,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1022.3%较安全；cross 共享保证金
8233845,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,MORPHO,short,-6000.0,6000.0,1.95595,11726.4,1.69591,-1550.885001,-0.7620670802,5.0,36.1652836606,cross,2345.28,1748.9881469669467,4.233151643629638,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离1749.0%较安全；cross 共享保证金
8233837,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,RSR,short,-1200000.0,1200000.0,0.001293,1554.0,0.015138,16611.86484,2.7433648196,3.0,0.1625748801,cross,518.0,12473.463271461718,4.233151643629638,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离12473.5%较安全；cross 共享保证金
8233848,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,SKY,short,-460000.0,460000.0,0.057484,26459.66,0.066528,4143.342355,0.4061701829,3.0,0.478251122,cross,8819.886666,731.9725871546865,4.233151643629638,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离732.0%较安全；cross 共享保证金
8233831,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,SNX,short,-32000.0,32000.0,0.21666,6900.8,0.44599,7370.916555,1.5494106529,3.0,6.2636455043,cross,2300.266666,2791.002263592726,4.233151643629638,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离2791.0%较安全；cross 共享保证金
8233839,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,STRK,short,-500000.0,500000.0,0.03137,15685.0,0.04207,5351.534429,1.2719619876,5.0,0.4419006039,cross,3137.0,1308.6726295824037,4.233151643629638,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离1308.7%较安全；cross 共享保证金
8233846,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,SYRUP,short,-80000.0,80000.0,0.173745,13916.8,0.288151,9135.34109,1.1888710538,3.0,2.5931582017,cross,4638.933333,1392.508101930991,4.233151643629638,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离1392.5%较安全；cross 共享保证金
8233840,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,TAO,short,-360.0,360.0,198.615,71571.6,256.064,20611.514793,1.1179658465,5.0,768.9913943434,cross,14314.32,287.17689718470405,4.233151643629638,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离287.2%较安全；cross 共享保证金
8233835,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,TRB,short,-400.0,400.0,14.4705,5790.6,29.2547,5911.29136,1.5154707504,3.0,498.3161403429,cross,1930.2,3343.6691223033067,4.233151643629638,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离3343.7%较安全；cross 共享保证金
8233844,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,VIRTUAL,short,-20000.7,20000.7,0.60514,12101.223528,0.59646,-171.443982,-0.0718554695,5.0,10.8679458964,cross,2420.244705,1695.939104405592,4.233151643629638,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离1695.9%较安全；cross 共享保证金
8233838,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,W,short,-115000.0,115000.0,0.00909,1044.2,0.07462,7537.124018,4.3915857286,5.0,1.7939956692,cross,208.84,19635.92595379538,4.233151643629638,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离19635.9%较安全；cross 共享保证金
8233832,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,WLD,short,-60000.0,60000.0,0.34843,20835.0,0.38925,2520.552608,1.0792091501,10.0,3.9312473359,cross,2083.5,1028.2746422236892,4.233151643629638,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1028.3%较安全；cross 共享保证金
8233847,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,WLFI,short,-200000.0,200000.0,0.054711,10936.6,0.230461,35155.707524,3.8136198221,5.0,1.0810095098,cross,2187.32,1875.8540509221182,4.233151643629638,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离1875.9%较安全；cross 共享保证金
8233841,796,0x000000209e0a892842bc06c354e7d097392cbbbb,smart_money,kFLOKI,short,-400000.0,400000.0,0.022109,8853.2,0.066806,17869.283783,2.0060953834,3.0,0.5352962549,cross,2951.066666,2321.1690031209005,4.233151643629638,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离2321.2%较安全；cross 共享保证金
8234466,796,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,BTC,short,-9.607,9.607,65199.5,627548.454,69390.3,39084.1987,0.5862928937,10.0,110684.5555653735,cross,62754.8454,69.7628901531047,20.834329216017373,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离69.8%较安全；cross 共享保证金
8234469,796,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,DOGE,short,-1013000.0,1013000.0,0.072721,73668.399,0.093386,20931.89484,2.2126670003,10.0,0.4875639225,cross,7366.8399,570.4582204590147,20.834329216017373,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离570.5%较安全；cross 共享保证金
8234467,796,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,ETH,short,-1007.325,1007.325,1960.55,1977177.51,2022.19,59830.4454,0.2937172888,10.0,2392.2479673723,cross,197717.751,22.019227633689535,20.834329216017373,高杠杆短线型,0.42,32.0,杠杆10.0x，偏短线；强平距离22.0%正常；cross 共享保证金
8234470,796,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,HYPE,short,-1992.4,1992.4,59.4535,118056.47416,25.1262,-67994.83602,-6.791111772,5.0,270.1718172274,cross,23611.294832,354.42542024842953,20.834329216017373,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离354.4%较安全；cross 共享保证金
8234468,796,0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,SOL,short,-3750.0,3750.0,76.8525,288243.75,189.9103,423920.2312,5.9525648922,10.0,191.6605895175,cross,28824.375,149.38757947692005,20.834329216017373,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离149.4%较安全；cross 共享保证金
8233892,796,0x003a85c562730b196f7cba202a2515f2ff855736,smart_money,BTC,short,-5.04888,5.04888,65199.5,329717.1084,65163.8,-712.793085,-0.0866606366,40.0,70618.1548707734,cross,8242.92771,8.310884087720618,18.28683149836213,爆仓边缘型,0.08,0.0,杠杆40.0x，强降权；强平距离仅8.3%；cross 共享保证金
8233910,796,0x004593cdface692ccbc2733b775f624ed0ad703b,smart_money,BTC,short,-10.86583,10.86583,65199.5,709636.49147,80672.0,166932.80072,0.5713163884,3.0,107106.1132310994,isolated,468707.787089,64.27443957560932,1.5140275263556728,低杠杆长期型,1.2744,89.0,杠杆3.0x，偏长期；强平距离64.3%较安全；isolated 风险隔离
8233918,796,0x0048d42f232164a85a41f15ccf26cf859e58b108,smart_money,ALGO,long,2013675.0,2013675.0,0.082745,166490.649,0.124694,-84604.1085,-1.6847047972,5.0,,cross,33298.1298,,1.0321202994447756,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8233919,796,0x0048d42f232164a85a41f15ccf26cf859e58b108,smart_money,ZEC,long,9431.61,9431.61,501.785,4728066.093,541.3797,-378016.1344,-0.07403252,1.0,0.2763371832,cross,4728066.093,99.94492916623653,1.0321202994447756,低杠杆长期型,1.2744,86.0,杠杆1.0x，偏长期；强平距离99.9%较安全；cross 共享保证金
8230962,796,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,ADA,short,-2000000.0,2000000.0,0.16414,328300.0,0.208521,88743.79628,2.1279251021,10.0,2.9091728065,cross,32830.0,1672.3728564030705,9.738189584749133,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1672.4%较安全；cross 共享保证金
8230960,796,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,BTC,long,400.0,400.0,65199.5,26098800.0,65053.2,77497.67977,0.1191295944,40.0,50653.2078641266,cross,652470.0,22.310435104369517,9.738189584749133,极高杠杆短线型,0.25,19.0,杠杆40.0x，强降权；强平距离22.3%正常；cross 共享保证金
8230961,796,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,SUI,short,-500000.0,500000.0,0.71584,357310.0,1.02463,155008.18171,3.0256232795,10.0,11.694711226,cross,35731.0,1533.7046303643274,9.738189584749133,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1533.7%较安全；cross 共享保证金
8230963,796,0x007d76eec0ba411ce873a8819df50dd443d967a0,money_printer,TRUMP,short,-237685.7,237685.7,1.58345,376375.30595,3.47186,448837.021084,5.4390489136,10.0,24.6814213853,cross,37637.530595,1458.7117613628468,9.738189584749133,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离1458.7%较安全；cross 共享保证金
8230972,796,0x00b43bdee2d3fa676ab06739bf1d52f4bad6591e,money_printer,HYPE,long,34000.0,34000.0,59.4535,2017458.0,37.8762,729664.53891,5.6660059315,10.0,1.2329080637,cross,201745.8,97.92626495715139,10.018234310895,高杠杆短线型,0.4536,42.0,杠杆10.0x，偏短线；强平距离97.9%较安全；cross 共享保证金
8231148,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,0G,long,56639.0,56639.0,0.17644,9988.85404,0.175182,66.694302,0.13443505,20.0,,cross,499.442702,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231151,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,2Z,long,353431.0,353431.0,0.06112,21566.35962,0.061673,-230.997723,-0.2119502097,20.0,,cross,1078.317981,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231019,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AAVE,long,152.28,152.28,100.32,15255.4104,100.6601,-73.11267,-0.0953942786,20.0,,cross,762.77052,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231060,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ACE,long,127904.06,127904.06,0.0792,10117.211146,0.0796,-72.394376,-0.1420945607,20.0,,cross,505.860557,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231037,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ADA,long,201174.0,201174.0,0.16414,33032.7708,0.164974,-155.801539,-0.0938886659,20.0,,cross,1651.63854,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231158,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AERO,short,-25071.0,25071.0,0.45693,11418.08553,0.45508,-8.75034,-0.015338913,20.0,118.9123281052,cross,570.904276,25924.189286148863,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离25924.2%较安全；cross 共享保证金
8231114,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AIXBT,long,1369909.0,1369909.0,0.018557,25446.059675,0.018355,300.145472,0.2387230542,20.0,,cross,1272.302983,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231106,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ALGO,short,-366045.0,366045.0,0.082745,30265.698735,0.084087,514.152538,0.3340838352,20.0,8.1959829833,cross,1513.284936,9805.109654118076,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离9805.1%较安全；cross 共享保证金
8231070,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ALT,long,6968565.0,6968565.0,0.006024,41985.604125,0.006168,-1000.55137,-0.4655226123,20.0,,cross,2099.280206,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231122,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ANIME,long,12654971.0,12654971.0,0.002643,33459.743324,0.002687,-556.314405,-0.3270892879,20.0,,cross,1672.987166,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231001,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,APE,long,204480.0,204480.0,0.16141,33050.1024,0.1532,1722.18076,1.0994542056,20.0,,cross,1652.50512,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231150,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,APEX,long,138246.0,138246.0,0.281625,38954.95788,0.273274,1175.827134,0.6224744248,20.0,,cross,1947.747894,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231018,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,APT,short,-42029.95,42029.95,0.6234,26218.28281,0.6245,31.503283,0.0240026969,20.0,71.2837197095,cross,1310.91414,11334.667903352583,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离11334.7%较安全；cross 共享保证金
8231076,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AR,long,26637.49,26637.49,1.8614,49567.041392,1.8637,-77.800042,-0.031342649,20.0,,cross,2478.352069,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231004,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ARB,short,-644092.4,644092.4,0.08155,52577.262612,0.08194,200.62098,0.07602464,20.0,4.6925101973,cross,2628.86313,5654.151069650521,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离5654.2%较安全；cross 共享保证金
8231145,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ASTER,long,39888.0,39888.0,0.62547,24969.09024,0.627282,-51.954668,-0.0415287756,20.0,,cross,1248.454512,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8230996,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,ATOM,long,4056.44,4056.44,1.3773,5585.312236,1.386,-37.089418,-0.1319344305,20.0,,cross,279.265611,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8230999,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AVAX,short,-10076.06,10076.06,6.6331,66863.726554,6.6474,116.535518,0.0347969728,20.0,301.3773855007,cross,3343.186327,4443.537493791741,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离4443.5%较安全；cross 共享保证金
8231146,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AVNT,long,606647.0,606647.0,0.090927,55184.857649,0.091029,-38.045894,-0.013779027,20.0,,cross,2759.242882,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231163,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AXS,short,-21656.1,21656.1,0.88288,19110.425445,0.88872,135.968011,0.1412919374,20.0,138.0185406347,cross,955.521272,15532.76330132068,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离15532.8%较安全；cross 共享保证金
8231166,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,AZTEC,short,-2245644.0,2245644.0,0.01475,33204.092184,0.014272,-1153.664756,-0.7199060035,20.0,1.337272063,cross,1660.204609,8966.25127457627,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离8966.3%较安全；cross 共享保证金
8231130,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BABY,long,191995.0,191995.0,0.012395,2373.0582,0.012505,-27.962604,-0.2329226299,20.0,,cross,118.65291,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231030,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BANANA,short,-5320.4,5320.4,3.7288,19825.40652,3.70496,-113.489635,-0.1151482483,20.0,561.9235957663,cross,991.270326,14969.823958546986,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离14969.8%较安全；cross 共享保证金
8231017,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BCH,short,-79.152,79.152,218.05,17227.4328,217.402,-19.558422,-0.0227319442,20.0,37738.2798311483,cross,861.37164,17207.168003278282,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离17207.2%较安全；cross 共享保证金
8231125,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BERA,long,251819.0,251819.0,0.1776,44750.75449,0.18117,-873.705933,-0.3829989111,20.0,,cross,2237.537724,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231032,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BIGTIME,short,-2844110.0,2844110.0,0.006419,18259.1862,0.006496,216.95209,0.2348457092,20.0,1.0506246519,cross,912.95931,16267.419409565351,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离16267.4%较安全；cross 共享保证金
8231115,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BIO,long,1577465.0,1577465.0,0.026463,41613.5267,0.026659,-440.879793,-0.2096711521,20.0,,cross,2080.676335,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231034,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BLUR,long,3227787.0,3227787.0,0.015015,48436.171722,0.015138,-427.621345,-0.1750258497,20.0,,cross,2421.808586,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231000,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BNB,long,21.857,21.857,574.195,12550.07083,573.789,8.750259,0.0139542865,20.0,,cross,627.503541,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231078,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BOME,long,41530877.0,41530877.0,0.000533,22219.019195,0.000532,116.158492,0.1051072018,20.0,,cross,1110.950959,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231090,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BRETT,short,-3694701.0,3694701.0,0.004728,17487.019833,0.004691,-152.727103,-0.176213827,20.0,0.8085417229,cross,874.350991,17001.13627115059,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离17001.1%较安全；cross 共享保证金
8231036,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BSV,long,454.81,454.81,13.787,6265.00775,13.7124,28.461442,0.091273088,20.0,,cross,313.250387,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8230994,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,BTC,short,-0.33223,0.33223,65199.5,21686.31325,65169.2,-35.138751,-0.0324589791,20.0,9004362.055336827,cross,1084.315662,13710.477159083777,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离13710.5%较安全；cross 共享保证金
8231062,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,CAKE,short,-12434.2,12434.2,1.41235,17550.8733,1.41128,-2.628613,-0.00299587,20.0,240.2554057113,cross,877.543665,16911.038744737492,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离16911.0%较安全；cross 共享保证金
8231156,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,CC,long,94570.0,94570.0,0.1223,11539.4314,0.123316,-122.613593,-0.2102780311,20.0,,cross,576.97157,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231095,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,CELO,short,-225783.0,225783.0,0.065579,14796.463122,0.066289,170.586325,0.2279491701,20.0,13.2190171781,cross,739.823156,20057.393644459356,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离20057.4%较安全；cross 共享保证金
8231013,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,CFX,long,1063947.0,1063947.0,0.044077,46900.911654,0.044598,-549.018889,-0.2314097756,20.0,,cross,2345.045582,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231167,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,CHIP,long,561769.0,561769.0,0.02894,16171.082434,0.029055,-151.640814,-0.1858033267,20.0,,cross,808.554121,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231020,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,COMP,long,143.22,143.22,17.0495,2447.20014,17.1932,-15.213299,-0.1235641323,20.0,,cross,122.360007,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
8231009,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,CRV,short,-20972.1,20972.1,0.21059,4418.611749,0.21033,-7.511937,-0.0340592474,20.0,141.8194412645,cross,220.930587,67243.86308205518,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离67243.9%较安全；cross 共享保证金
8231164,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,DASH,short,-67.67,67.67,32.7095,2214.8391,32.7696,2.681797,0.0241873437,20.0,43919.7241243542,cross,110.741955,134172.0742425112,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离134172.1%较安全；cross 共享保证金
8231005,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,DOGE,short,-772107.0,772107.0,0.072721,56131.406793,0.072696,-2.108726,-0.0007513816,20.0,3.9190996833,cross,2806.570339,5289.226885356362,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离5289.2%较安全；cross 共享保证金
8231029,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,DOT,short,-13595.8,13595.8,0.806,10937.8211,0.8105,81.667749,0.1482242055,20.0,219.2420242645,cross,546.891055,27101.24370527295,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离27101.2%较安全；cross 共享保证金
8230997,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,DYDX,short,-55949.4,55949.4,0.12529,7010.45982,0.12546,8.992261,0.025620977,20.0,53.2059924184,cross,350.522991,42366.27218325485,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离42366.3%较安全；cross 共享保证金
8231072,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,DYM,short,-605464.4,605464.4,0.01475,8924.545256,0.01476,17.480192,0.0390967172,20.0,4.9197895659,cross,446.227262,33254.50553152543,1.3539885524619701,极高杠杆短线型,0.27,29.0,杠杆20.0x，强降权；强平距离33254.5%较安全；cross 共享保证金
8231086,796,0x010461c14e146ac35fe42271bdc1134ee31c703a,money_printer,EIGEN,long,98926.18,98926.18,0.2128,21061.383722,0.2123,51.765391,0.0492778024,20.0,,cross,1053.069186,,1.3539885524619701,极高杠杆短线型,0.25,15.0,杠杆20.0x，强降权；强平距离未知；cross 共享保证金
