id,run_id,address,groups,coin,token,total,hold,free,entry_ntl,mark_px,current_value,price_trusted,anomaly_reason,day_volume_usd,trusted_value_cap,is_canonical
11802832,995,0x0050f3427e5388e9cc458e977bc3444faf015618,smart_money,HYPE,150,0.10998,0.0,0.10998,5.01739757,0.11898,0.013085420399999999,1,,0.0,250000000.0,0
11802833,995,0x0050f3427e5388e9cc458e977bc3444faf015618,smart_money,MAX,734,3799.862513,0.0,3799.862513,0.0,6.7345,25590.174093798498,1,,15247.4303219,5000000.0,0
11802830,995,0x0050f3427e5388e9cc458e977bc3444faf015618,smart_money,SELL,30,40636.45016,0.0,40636.45016,0.0,1.329e-05,0.5400584226264,1,,0.0,250000000.0,0
11802829,995,0x0050f3427e5388e9cc458e977bc3444faf015618,smart_money,USDC,0,254401.4849233,0.0,254401.4849233,0.0,1.0,254401.4849233,1,,0.0,250000000.0,0
11800919,995,0x0068ebb362048f1041f30176de5c958061f2a78f,money_printer,HYPE,150,9.98184598,0.0,9.98184598,436.30243801,0.11898,1.1876400347004,1,,0.0,250000000.0,0
11800921,995,0x0068ebb362048f1041f30176de5c958061f2a78f,money_printer,LATINA,223,125437.4557,0.0,125437.4557,0.0,1.0,125437.4557,1,,0.0,250000000.0,0
11800922,995,0x0068ebb362048f1041f30176de5c958061f2a78f,money_printer,MAX,734,119584.059708,0.0,119584.059708,0.0,6.7345,805338.850103526,1,,15247.4303219,5000000.0,0
11800920,995,0x0068ebb362048f1041f30176de5c958061f2a78f,money_printer,STAR,154,2363.99275252,0.0,2363.99275252,0.23639927,0.000965,2.2812530061818,1,,747.4599057,5000000.0,0
11800918,995,0x0068ebb362048f1041f30176de5c958061f2a78f,money_printer,USDC,0,0.00564835,0.0,0.00564835,0.0,1.0,0.00564835,1,,0.0,250000000.0,0
11802849,995,0x006f24a47fc10e5cc690671a90da3ff0e0754f8f,smart_money,HYPE,150,0.00219288,0.0,0.00219288,0.02978729,0.11898,0.0002609088624,1,,0.0,250000000.0,0
11802848,995,0x006f24a47fc10e5cc690671a90da3ff0e0754f8f,smart_money,KNTQ,124,0.02710307,0.0,0.02710307,0.00536813,35.95,0.9743553665000001,1,,0.0,250000000.0,0
11802851,995,0x006f24a47fc10e5cc690671a90da3ff0e0754f8f,smart_money,UMON,383,42.496173,0.0,42.496173,1.18832048,0.055249,2.347871062077,1,,0.0,250000000.0,0
