【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=1065 | 北京时间=2026-08-08 09:00:52 | UTC=2026-08-08 01:17:11

MAX 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$19.64B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$19.64B，资金分-0.8；30d-$19.64B 质量=0.30 覆盖=84% 钱包=354 持续=36轮/18天；含断跑gap=4；现货主导100%且无合约低杠杆确认
NEKO 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$8.85B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$8.85B，资金分-0.8；30d-$8.85B 质量=0.30 覆盖=87% 钱包=49 持续=41轮/18天；含断跑gap=2；现货主导100%且无合约低杠杆确认
BUDDY 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$391.92M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$391.92M，资金分-0.8；30d-$391.92M 质量=0.30 覆盖=88% 钱包=6 持续=20轮/11天；含断跑gap=4；现货主导100%且无合约低杠杆确认
UANSEM 偏多 | rolling_score=+0.5 杠杆项=+0.0 | 最强窗口=30d $336.11M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$336.11M，资金分+0.8；30d$336.11M 质量=0.30 覆盖=87% 钱包=14 持续=57轮/12天；含断跑gap=3；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
ETH 偏空 | rolling_score=-1.8 杠杆项=+0.4 | 最强窗口=30d -$118.22M | 均杠杆=13.481531999653997 高风险占比=65% | 主滚动窗口取30d：-$118.22M，资金分-2.0；杠杆健康：低/中杠杆35% 均13.5x；30d-$118.22M 质量=0.75 覆盖=100% 钱包=48 持续=311轮/27天；含断跑gap=6；其他成熟窗口同向确认1组，确认分-0.2
KNTQ 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$100.49M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$100.49M，资金分-0.8；30d-$100.49M 质量=0.30 覆盖=90% 钱包=8 持续=24轮/12天；含断跑gap=1；现货主导100%且无合约低杠杆确认
BASED 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=30d $80.14M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$80.14M，资金分+0.4；30d$80.14M 质量=0.14 覆盖=81% 钱包=3 持续=31轮/14天；含断跑gap=3；Top1占比78%；现货主导100%且无合约低杠杆确认
BRIDGE 偏多 | rolling_score=+0.1 杠杆项=+0.0 | 最强窗口=72h $67.50M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：$67.50M，资金分+0.1；72h$67.50M 质量=0.05 覆盖=33% 钱包=3 持续=1轮/1天；窗口未成熟：覆盖33%/50% span=24.0h；持续性不足：1/6轮 1/2天；Top1占比98%；现货主导100%且无合约低杠杆确认
ZEC 偏多 | rolling_score=+2.0 杠杆项=+0.1 | 最强窗口=30d $52.63M | 均杠杆=5.6360318189568925 高风险占比=41% | 主滚动窗口取30d：$52.63M，资金分+2.0；30d$52.63M 质量=0.75 覆盖=100% 钱包=37 持续=333轮/28天；含断跑gap=6
UPUMP 偏空 | rolling_score=-0.3 杠杆项=+0.0 | 最强窗口=30d -$48.33M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$48.33M，资金分-0.8；30d-$48.33M 质量=0.30 覆盖=100% 钱包=16 持续=263轮/27天；含断跑gap=6；现货主导100%且无合约低杠杆确认；存在反向滚动窗口2组，冲突扣分+0.5
UBONK 偏多 | rolling_score=+0.3 杠杆项=+0.0 | 最强窗口=30d $44.50M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$44.50M，资金分+0.6；30d$44.50M 质量=0.23 覆盖=100% 钱包=4 持续=164轮/26天；含断跑gap=4；Top3占比99%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
