run_id,time_cn,coin,direction,direction_cn,alert_score,long_score_raw,long_candidate_score,short_candidate_score,candidate_side,candidate_state,candidate_gate,category,watchlist,avg_leverage,avg_liq_distance,longterm_leverage_ratio,highrisk_leverage_ratio,pct_24h,spot_active,perp_active,block_reasons,conclusion,risk
405,2026-07-07 21:25:52,SOL,bearish,偏空,-5.2356,-3.6825,0.0,3.6825,short,WATCH,BLOCK,短线异动观察,observe,16.64052418934369,244.20803238149986,0.1577743856068093,0.8422256143931905,1.1099741692351826,0.0,-4822586.543214995,钱包集中度过高、长窗口未成熟、高杠杆占比过高(84%)、平均杠杆过高(16.6x),只观察 / 等待确认,历史样本/胜率不足；滚动信号钱包集中度过高，可能是单钱包异动；长窗口未成熟，不能按15d/30d成熟信号处理；长期资格未通过：滚动窗口未成熟、钱包集中度过高、高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比84%；同方向平均杠杆16.6x，偏短线；长期多空硬门槛未通过：钱包集中度过高、长窗口未成熟、高杠杆占比过高(84%)、平均杠杆过高(16.6x)
405,2026-07-07 21:25:52,QONE,bullish,偏多,2.34,-0.0865,0.0865,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,17137828.59230051,0.0,spot-only/现货主导、钱包集中度过高、长窗口未成熟、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长窗口未成熟，不能按15d/30d成熟信号处理；本轮异动与滚动方向冲突；长期资格未通过：滚动窗口未成熟、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认、本轮异动与滚动方向冲突；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、长窗口未成熟、缺少合约/低杠杆确认
405,2026-07-07 21:25:52,BTC,bullish,偏多,1.9,-1.98,1.98,0.0,long,WATCH,BLOCK,只观察,observe,23.220205139843987,29.516894220625915,0.16098427409870547,0.8390157259012943,2.1989316931045644,0.0,14298240.922775,高杠杆占比过高(84%)、平均杠杆过高(23.2x),只观察 / 等待确认,历史样本/胜率不足；长期资格未通过：滚动窗口未成熟；同方向高杠杆/爆仓边缘仓位占比84%；同方向平均杠杆23.2x，极高杠杆短线风险；长期多空硬门槛未通过：高杠杆占比过高(84%)、平均杠杆过高(23.2x)
405,2026-07-07 21:25:52,HYPE,bullish,偏多,1.755,-1.3228,1.3228,0.0,long,WATCH,BLOCK,只观察,observe,7.595653629674032,37.77599737748306,0.4307696597370819,0.569230340262919,2.8009132944656523,23839.029122701897,2433023.2263549985,长窗口未成熟、高杠杆占比过高(57%),只观察 / 等待确认,历史样本/胜率不足；长窗口未成熟，不能按15d/30d成熟信号处理；本轮异动与滚动方向冲突；长期资格未通过：滚动窗口未成熟、本轮异动与滚动方向冲突；同方向高杠杆仓位偏多57%；长期多空硬门槛未通过：长窗口未成熟、高杠杆占比过高(57%)
405,2026-07-07 21:25:52,LIT,bullish,偏多,0.9,2.4625,2.4625,0.0,long,WATCH,PASS,只观察,observe,4.861652636600271,47.14267326571874,0.9917179093936344,0.008282090606365523,5.5856986678543965,0.0,63425.195750000006,,只观察 / 等待确认,历史样本/胜率不足
405,2026-07-07 21:25:52,ZEC,bearish,偏空,-0.4,-2.005,0.0,2.005,short,WATCH,BLOCK,只观察,observe,7.751361063238341,414.9431998101753,0.34653143543680337,0.6534685645631968,2.877851443982472,0.0,-512255.3102999998,长窗口未成熟、高杠杆占比过高(65%),只观察 / 等待确认,历史样本/胜率不足；长窗口未成熟，不能按15d/30d成熟信号处理；长期资格未通过：滚动窗口未成熟、高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比65%；长期多空硬门槛未通过：长窗口未成熟、高杠杆占比过高(65%)
405,2026-07-07 21:25:52,GRAM,bearish,偏空,0.125,-1.4225,0.0,1.4225,short,WATCH,BLOCK,只观察,observe,5.006803039008722,465.19277205609205,0.9993439102004373,0.0006560897995628609,-2.434106714978667,0.0,230352.38045,长窗口未成熟,只观察 / 等待确认,历史样本/胜率不足；长窗口未成熟，不能按15d/30d成熟信号处理；长期资格未通过：滚动窗口未成熟；流动性偏低：24h成交额$11.12M；长期多空硬门槛未通过：长窗口未成熟
405,2026-07-07 21:25:52,MAX,bearish,偏空,0.0,-0.64,0.0,0.64,short,WATCH,BLOCK,只观察,observe,,,,,,0.0,0.0,spot-only/现货主导、钱包集中度过高、长窗口未成熟、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长窗口未成熟，不能按15d/30d成熟信号处理；长期资格未通过：滚动窗口未成熟、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、长窗口未成熟、缺少合约/低杠杆确认
405,2026-07-07 21:25:52,UBONK,bearish,偏空,0.0,-0.288,0.0,0.288,short,WATCH,BLOCK,只观察,observe,,,,,,23127.218845846175,0.0,spot-only/现货主导、钱包集中度过高、Top1贡献过高(71%)、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、Top1贡献过高(71%)、缺少合约/低杠杆确认
405,2026-07-07 21:25:52,BASED,bullish,偏多,0.0,0.288,0.288,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,252423.89361006007,0.0,spot-only/现货主导、钱包集中度过高、长窗口未成熟、Top1贡献过高(76%)、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长窗口未成熟，不能按15d/30d成熟信号处理；长期资格未通过：滚动窗口未成熟、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、长窗口未成熟、Top1贡献过高(76%)、缺少合约/低杠杆确认
