run_id,coin,rolling_score,rolling_leverage_score,rolling_flow_core,selected_groups,candidate_windows,spot_only_risk,concentration_risk,persistence_risk,gap_risk,best_window,best_direction,best_flow,best_runs,best_same_days,best_wallet_count,best_top1_share,best_top3_share,best_spot_share,best_quality_mult,best_avg_leverage,best_avg_liq_distance,best_longterm_leverage_ratio,best_highrisk_leverage_ratio,best_leverage_health,reason,weighted_2h,active_2h,perp_2h,spot_2h,runs_2h,gaps_2h,spot_share_2h,bullish_runs_2h,bullish_days_2h,bullish_wallets_2h,bullish_top1_share_2h,bullish_top3_share_2h,bullish_wallet_spot_share_2h,bullish_avg_leverage_2h,bullish_avg_liq_distance_2h,bullish_longterm_leverage_ratio_2h,bullish_highrisk_leverage_ratio_2h,bullish_leverage_health_2h,bearish_runs_2h,bearish_days_2h,bearish_wallets_2h,bearish_top1_share_2h,bearish_top3_share_2h,bearish_wallet_spot_share_2h,bearish_avg_leverage_2h,bearish_avg_liq_distance_2h,bearish_longterm_leverage_ratio_2h,bearish_highrisk_leverage_ratio_2h,bearish_leverage_health_2h,weighted_6h,active_6h,perp_6h,spot_6h,runs_6h,gaps_6h,spot_share_6h,bullish_runs_6h,bullish_days_6h,bullish_wallets_6h,bullish_top1_share_6h,bullish_top3_share_6h,bullish_wallet_spot_share_6h,bullish_avg_leverage_6h,bullish_avg_liq_distance_6h,bullish_longterm_leverage_ratio_6h,bullish_highrisk_leverage_ratio_6h,bullish_leverage_health_6h,bearish_runs_6h,bearish_days_6h,bearish_wallets_6h,bearish_top1_share_6h,bearish_top3_share_6h,bearish_wallet_spot_share_6h,bearish_avg_leverage_6h,bearish_avg_liq_distance_6h,bearish_longterm_leverage_ratio_6h,bearish_highrisk_leverage_ratio_6h,bearish_leverage_health_6h,weighted_24h,active_24h,perp_24h,spot_24h,runs_24h,gaps_24h,spot_share_24h,bullish_runs_24h,bullish_days_24h,bullish_wallets_24h,bullish_top1_share_24h,bullish_top3_share_24h,bullish_wallet_spot_share_24h,bullish_avg_leverage_24h,bullish_avg_liq_distance_24h,bullish_longterm_leverage_ratio_24h,bullish_highrisk_leverage_ratio_24h,bullish_leverage_health_24h,bearish_runs_24h,bearish_days_24h,bearish_wallets_24h,bearish_top1_share_24h,bearish_top3_share_24h,bearish_wallet_spot_share_24h,bearish_avg_leverage_24h,bearish_avg_liq_distance_24h,bearish_longterm_leverage_ratio_24h,bearish_highrisk_leverage_ratio_24h,bearish_leverage_health_24h,weighted_72h,active_72h,perp_72h,spot_72h,runs_72h,gaps_72h,spot_share_72h,bullish_runs_72h,bullish_days_72h,bullish_wallets_72h,bullish_top1_share_72h,bullish_top3_share_72h,bullish_wallet_spot_share_72h,bullish_avg_leverage_72h,bullish_avg_liq_distance_72h,bullish_longterm_leverage_ratio_72h,bullish_highrisk_leverage_ratio_72h,bullish_leverage_health_72h,bearish_runs_72h,bearish_days_72h,bearish_wallets_72h,bearish_top1_share_72h,bearish_top3_share_72h,bearish_wallet_spot_share_72h,bearish_avg_leverage_72h,bearish_avg_liq_distance_72h,bearish_longterm_leverage_ratio_72h,bearish_highrisk_leverage_ratio_72h,bearish_leverage_health_72h,weighted_15d,active_15d,perp_15d,spot_15d,runs_15d,gaps_15d,spot_share_15d,bullish_runs_15d,bullish_days_15d,bullish_wallets_15d,bullish_top1_share_15d,bullish_top3_share_15d,bullish_wallet_spot_share_15d,bullish_avg_leverage_15d,bullish_avg_liq_distance_15d,bullish_longterm_leverage_ratio_15d,bullish_highrisk_leverage_ratio_15d,bullish_leverage_health_15d,bearish_runs_15d,bearish_days_15d,bearish_wallets_15d,bearish_top1_share_15d,bearish_top3_share_15d,bearish_wallet_spot_share_15d,bearish_avg_leverage_15d,bearish_avg_liq_distance_15d,bearish_longterm_leverage_ratio_15d,bearish_highrisk_leverage_ratio_15d,bearish_leverage_health_15d,weighted_30d,active_30d,perp_30d,spot_30d,runs_30d,gaps_30d,spot_share_30d,bullish_runs_30d,bullish_days_30d,bullish_wallets_30d,bullish_top1_share_30d,bullish_top3_share_30d,bullish_wallet_spot_share_30d,bullish_avg_leverage_30d,bullish_avg_liq_distance_30d,bullish_longterm_leverage_ratio_30d,bullish_highrisk_leverage_ratio_30d,bullish_leverage_health_30d,bearish_runs_30d,bearish_days_30d,bearish_wallets_30d,bearish_top1_share_30d,bearish_top3_share_30d,bearish_wallet_spot_share_30d,bearish_avg_leverage_30d,bearish_avg_liq_distance_30d,bearish_longterm_leverage_ratio_30d,bearish_highrisk_leverage_ratio_30d,bearish_leverage_health_30d
1689,BRIDGE,0.13,0.0,0.13,long,2,1,1,1,0,30d,bullish,423103474.15380377,22,8,4,0.9908667116253147,0.9977131168004579,1.0,0.05,0.0,0.0,0.0,0.0,0.0,主滚动窗口取30d：$423.10M，资金分+0.1；30d$423.10M 质量=0.05 覆盖=71% 钱包=4 持续=22轮/8天；持续性不足：22/20轮 8/10天；Top1占比99%；现货主导100%且无合约低杠杆确认；单钱包异常大额，按观察处理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286029099.0364359,-88305746.22685415,0.0,-88305746.22685415,21,0,1.0,19,5,2,0.9887147280893405,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0.9897742882915316,1.0,1.0,0.0,0.0,0.0,0.0,0.0,423103474.15380377,-81386581.35057968,0.0,-81386581.35057968,27,0,1.0,22,8,4,0.9908667116253147,0.9977131168004579,1.0,0.0,0.0,0.0,0.0,0.0,5,5,13,0.8019572306560901,0.9222670099162691,1.0,0.0,0.0,0.0,0.0,0.0
1689,NEKO,-0.78,0.0,-0.78,long,2,1,0,0,1,30d,bearish,-267275672.74824604,25,15,46,0.20771925011792725,0.3349930815808415,1.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,主滚动窗口取30d：-$267.28M，资金分-0.8；30d-$267.28M 质量=0.30 覆盖=87% 钱包=46 持续=25轮/15天；含断跑gap=2；现货主导100%且无合约低杠杆确认,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138724.0,1944000.0,0.0,1944000.0,4,0,1.0,2,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,329231251.7735531,781258012.9724929,0.0,781258012.9724929,15,0,1.0,8,3,44,0.201856544574333,0.2699948289130711,1.0,0.0,0.0,0.0,0.0,0.0,7,4,44,0.16609050176679876,0.2135646224957947,1.0,0.0,0.0,0.0,0.0,0.0,-267275672.74824604,782042639.0817335,0.0,782042639.0817335,49,2,1.0,24,12,46,0.23499903759393911,0.3769700164611904,1.0,0.0,0.0,0.0,0.0,0.0,25,15,46,0.20771925011792725,0.3349930815808415,1.0,0.0,0.0,0.0,0.0,0.0
1689,BTC,0.475,-0.6,1.075,"short,mid,long",5,0,0,0,1,15d,bullish,79837262.1629847,189,16,61,0.24821946935395772,0.4575218381778892,0.0,0.75,26.682412243671465,36.17323284448902,0.08129597779955976,0.9187040222004402,-2.1937269201450014,主滚动窗口取15d：$79.84M，资金分+1.6；杠杆风险：高风险92% 均26.7x；15d$79.84M 质量=0.75 覆盖=100% 钱包=61 持续=189轮/16天；含断跑gap=2；存在反向滚动窗口2组，冲突扣分-0.5,-13762385.761220474,4579116.966615003,4579116.966615003,0.0,3,0,0.0,1,1,2,0.5235933511759168,1.0,0.0,25.807122012428177,37.571251494621656,0.09855453412602112,0.9014454658739784,-2.2,2,1,1,1.0,1.0,0.0,17.394616346032755,71.1362021160835,0.29585167712028504,0.704148322879715,-1.4500000000000002,-19956690.300137915,-32626517.051944997,-32626517.051944997,0.0,7,0,0.0,2,1,2,0.5235933511759168,1.0,0.0,25.930368408830056,37.325524255985215,0.09294387145149619,0.9070561285485035,-2.2,5,1,1,1.0,1.0,0.0,17.38541793196524,72.0564495819165,0.2958114566545914,0.7041885433454086,-1.4500000000000002,-25097331.77522667,-23208641.514674958,-23208641.514674958,0.0,24,1,0.0,11,2,4,0.4681512670670882,0.9476221155787863,0.0,26.306490199855748,37.20264213644823,0.0877064153513981,0.9122935846486019,-2.2,13,2,4,0.5195849300297455,0.9425282601853542,0.0,17.411060305622524,72.54253127351079,0.2946812596912768,0.7053187403087232,-1.4500000000000002,-67803941.35062683,-47451977.41940999,-47451977.41940999,0.0,72,1,0.0,36,4,14,0.38154037721809586,0.7363890569071146,0.0,26.398623799004138,36.19913724250194,0.0875709260803747,0.9124290739196252,-2.2,36,4,12,0.47452816040836077,0.7689492965561195,0.0,17.305962702544516,71.01349901453511,0.29965155538960075,0.7003484446103994,-1.4500000000000004,79837262.1629847,-166501115.9478101,-166501115.9478101,0.0,358,2,0.0,189,16,61,0.24821946935395772,0.4575218381778892,0.0,26.682412243671465,36.17323284448902,0.08129597779955976,0.9187040222004402,-2.1937269201450014,169,16,56,0.2668411557503474,0.4789699413666655,0.0,17.98477584585892,67.05926320031412,0.2854670642390675,0.7145329357609325,-1.5027070269923997,46431961.27315511,-143442318.76584002,-143442318.76584002,0.0,709,8,0.0,361,31,72,0.2089100412107635,0.40590822147379785,0.0,26.097502308637473,34.23575271766746,0.08693546108993329,0.9130645389100668,-2.1952421209727446,348,31,66,0.21803869139236187,0.41284298080138004,0.0,19.471984352451038,67.31511851759555,0.25050357469664447,0.7494964253033556,-1.6470099928147501
1689,UBONK,0.13,0.0,0.13,long,1,1,1,0,1,30d,bullish,75033663.85148944,185,31,1,1.0,1.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,主滚动窗口取30d：$75.03M，资金分+0.1；30d$75.03M 质量=0.05 覆盖=100% 钱包=1 持续=185轮/31天；含断跑gap=4；参与钱包少：1/3个；Top1占比100%；现货主导100%且无合约低杠杆确认,5420.887458146437,-6023.2082868293755,0.0,-6023.2082868293755,2,0,1.0,1,1,,,,,0.0,0.0,0.0,0.0,0.0,1,1,,,,,0.0,0.0,0.0,0.0,0.0,6576.374201292456,-7307.082445880508,0.0,-7307.082445880508,4,0,1.0,2,1,,,,,0.0,0.0,0.0,0.0,0.0,2,1,,,,,0.0,0.0,0.0,0.0,0.0,-170197.59336266015,189108.43706962242,0.0,189108.43706962242,17,1,1.0,7,2,,,,,0.0,0.0,0.0,0.0,0.0,10,2,,,,,0.0,0.0,0.0,0.0,0.0,986085.1652300241,-785008.6411245189,0.0,-785008.6411245189,59,1,1.0,35,4,,,,,0.0,0.0,0.0,0.0,0.0,24,4,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-902608.0570277027,-4956203.525539441,0.0,-4956203.525539441,234,2,1.0,110,16,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,124,16,3,0.8751106974159827,1.0,1.0,0.0,0.0,0.0,0.0,0.0,75033663.85148944,-67088535.22571626,0.0,-67088535.22571626,381,4,1.0,185,31,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,196,29,3,0.9944284136614672,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1689,SOL,-1.6925,0.5075,-2.2,"mid,long",4,0,0,0,1,30d,bearish,-67191616.40236059,380,31,39,0.1957383784596702,0.43490984379928527,0.0,0.75,14.171702558144434,264.533783503926,0.17773637526445632,0.8222636247355436,-1.4500000000000002,主滚动窗口取30d：-$67.19M，资金分-2.0；杠杆健康：低/中杠杆18% 均14.2x；30d-$67.19M 质量=0.75 覆盖=100% 钱包=39 持续=380轮/31天；含断跑gap=8；其他成熟窗口同向确认1组，确认分-0.2,1254028.5530937384,-5927125.2885000035,-5927125.2885000035,0.0,3,0,0.0,3,1,,,,,14.20168253585063,51.20643458175847,0.371441668318561,0.628558331681439,-1.4500000000000002,0,0,1,1.0,1.0,0.0,,,,,,4034034.0857438706,-16969635.447315004,-16969635.447315004,0.0,7,0,0.0,5,1,1,1.0,1.0,0.0,14.189536496918116,51.00067940760361,0.37256899022360795,0.6274310097763923,-1.4500000000000004,2,1,2,0.5415402265633844,1.0,0.0,13.777836707197283,249.927602711217,0.16183211936301886,0.8381678806369812,-1.4500000000000004,-38680955.07272835,-20106004.309255004,-20106004.309255004,0.0,24,1,0.0,8,2,3,0.7709832669809006,1.0,0.0,14.340708021714407,51.45497563430967,0.3609362179005376,0.6390637820994626,-1.4500000000000002,16,2,5,0.2874307458275127,0.7111409110301801,0.0,13.612692252679333,252.08295566761845,0.16773032419266085,0.832269675807339,-1.4500000000000002,-15864963.439992,7339783.849644982,7339783.849644982,0.0,72,1,0.0,36,4,8,0.3304052135647879,0.7236135833788946,0.0,17.080006197867068,46.78506665477377,0.16217142422140593,0.8378285757785942,-1.4500000000000002,36,4,8,0.44862030152700394,0.6712321816626279,0.0,13.696469424045688,245.6614821613191,0.16366415104724977,0.8363358489527503,-1.4500000000000002,-34200526.74190559,-45727711.29155501,-45727711.29155501,0.0,358,2,0.0,168,16,32,0.19116122666442126,0.4377164131803996,0.0,16.544879696049712,55.59183892041847,0.17326167448703095,0.8267383255129691,-1.4513132034170815,190,16,34,0.20953549616151415,0.46556557085602923,0.0,13.656475790753186,246.94935339221797,0.18553546115677383,0.8144645388432261,-1.45,-67191616.40236059,-82742563.863725,-82742563.863725,0.0,709,8,0.0,329,31,36,0.1812466915618231,0.4185682923221622,0.0,15.994897613754151,53.912605887680506,0.21018574755579744,0.7898142524442026,-1.3952223505485317,380,31,39,0.1957383784596702,0.43490984379928527,0.0,14.171702558144434,264.533783503926,0.17773637526445632,0.8222636247355436,-1.4500000000000002
1689,ETH,1.4191,-0.5309,1.95,long,2,0,0,0,1,30d,bullish,57588268.23220033,373,31,73,0.21059547279696803,0.3659770418280644,0.0,0.75,16.685849325931596,48.095150554276685,0.12214624001340124,0.8778537599865989,-1.516855319013169,主滚动窗口取30d：$57.59M，资金分+2.0；杠杆风险：高风险88% 均16.7x；30d$57.59M 质量=0.75 覆盖=100% 钱包=73 持续=373轮/31天；含断跑gap=8,312364.1677160639,-4641243.690950005,-4641243.690950005,0.0,3,0,0.0,2,1,,,,,16.230422058172007,63.418076980337716,0.05997726781572393,0.9400227321842759,-1.45,1,1,1,1.0,1.0,0.0,13.69590399840401,77.3077493039523,0.3328131406780235,0.6671868593219757,-1.4500000000000002,1138517.5877590603,-37651630.39882999,-37651630.39882999,0.0,7,0,0.0,4,1,,,,,16.25497079658863,63.34079182812456,0.05920555947930285,0.9407944405206973,-1.4500000000000002,3,1,3,0.492732620130046,1.0,0.0,13.537635142084062,80.29730264445698,0.34110032065158574,0.6588996793484139,-1.4500000000000002,-12373258.950110115,-3020917.091624973,-3020917.091624973,0.0,24,1,0.0,12,2,6,0.33440292661906784,0.6762795376144203,0.0,16.374071205215067,60.32713337962049,0.05538253445385204,0.9446174655461481,-1.4500000000000002,12,2,8,0.22726612962722412,0.5238169174214767,0.0,13.622158059316694,80.961042437638,0.3340181235923382,0.6659818764076619,-1.45,-11458996.924917722,-85623782.73798996,-85623782.73798996,0.0,72,1,0.0,38,4,10,0.30283758389171167,0.5885234288898592,0.0,16.67999569620312,55.109580360538004,0.05618088949162345,0.9438191105083765,-1.4500000000000002,34,4,19,0.19442542599775592,0.3687415541370374,0.0,13.709283420379505,79.84465028889288,0.32773686944735675,0.6722631305526434,-1.4500000000000004,134739784.7533328,-162201725.58980998,-162201725.58980998,0.0,358,2,0.0,203,16,62,0.23473335215224259,0.39391863153957873,0.0,16.452176180311504,51.424194416849666,0.12283773167919095,0.877162268320809,-1.4634341822246972,155,16,66,0.21383583642103915,0.39299786140129384,0.0,13.717169469096982,75.84609621193896,0.31329132945570276,0.6867086705442973,-1.4462183829460364,57588268.23220033,-62556985.90393494,-62556985.90393494,0.0,709,8,0.0,373,31,73,0.21059547279696803,0.3659770418280644,0.0,16.685849325931596,48.095150554276685,0.12214624001340124,0.8778537599865989,-1.516855319013169,336,31,73,0.19503500774960214,0.37555087824077066,0.0,13.269633209326866,74.92034870007247,0.3497355639278657,0.6502644360721341,-1.311282647403822
1689,BUDDY,0.2835,0.0,0.2835,long,1,1,1,1,0,15d,bullish,54962920.297473736,6,5,4,0.5892848757144358,0.9794294498218497,1.0,0.135,0.0,0.0,0.0,0.0,0.0,主滚动窗口取15d：$54.96M，资金分+0.3；15d$54.96M 质量=0.14 覆盖=77% 钱包=4 持续=6轮/5天；持续性不足：6/12轮 5/6天；Top3占比98%；现货主导100%且无合约低杠杆确认,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54962920.297473736,21320722.438530106,0.0,21320722.438530106,10,0,1.0,6,5,4,0.5892848757144358,0.9794294498218497,1.0,0.0,0.0,0.0,0.0,0.0,4,3,3,0.5939494021088915,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4566060.362656081,77601225.11831358,0.0,77601225.11831358,56,2,1.0,28,12,7,0.5682336277963727,0.9358243211876152,1.0,0.0,0.0,0.0,0.0,0.0,28,13,6,0.5756714372227708,0.9430593997843367,1.0,0.0,0.0,0.0,0.0,0.0
1689,BASED,-0.12,0.0,-0.12,"mid,long",3,1,1,1,0,30d,bullish,52634045.153980784,19,15,2,0.7814980710592846,1.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,主滚动窗口取30d：$52.63M，资金分+0.1；30d$52.63M 质量=0.05 覆盖=81% 钱包=2 持续=19轮/15天；持续性不足：19/20轮 15/10天；参与钱包少：2/3个；Top1占比78%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209553.90984069847,272147.93485804996,0.0,272147.93485804996,1,0,1.0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,-14991268.591346007,-19469179.98876105,0.0,-19469179.98876105,2,0,1.0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-14991268.591346007,-19469179.98876105,0.0,-19469179.98876105,2,0,1.0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,562063.2967303164,293765.65629110846,0.0,293765.65629110846,21,0,1.0,10,9,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11,8,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,52634045.153980784,4158176.9680633876,0.0,4158176.9680633876,41,0,1.0,19,15,2,0.7814980710592846,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22,16,2,0.8914947887205408,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1689,KNTQ,-0.84,0.0,-0.84,"mid,long",3,1,0,0,0,15d,bearish,-42981266.72386042,54,14,23,0.2927288060289873,0.6197464106810513,1.0,0.4,0.0,0.0,0.0,0.0,0.0,主滚动窗口取15d：-$42.98M，资金分-0.8；15d-$42.98M 质量=0.40 覆盖=94% 钱包=23 持续=54轮/14天；现货主导100%且无合约低杠杆确认,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-620206.1465250009,-406384.9115000005,0.0,-406384.9115000005,3,0,1.0,0,0,,,,,,,,,,3,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-25515929.05814071,-15454578.329651808,0.0,-15454578.329651808,21,0,1.0,13,3,5,0.5761981880016329,0.9631585182570344,1.0,0.0,0.0,0.0,0.0,0.0,8,3,4,0.6247887110048435,0.994415334074676,1.0,0.0,0.0,0.0,0.0,0.0,-42981266.72386042,-73617149.26741235,0.0,-73617149.26741235,123,0,1.0,69,14,27,0.3509050172106777,0.49382163012341246,1.0,0.0,0.0,0.0,0.0,0.0,54,14,23,0.2927288060289873,0.6197464106810513,1.0,0.0,0.0,0.0,0.0,0.0,-17044459.69240866,-46318622.302150026,0.0,-46318622.302150026,218,1,1.0,116,21,29,0.2707346708210957,0.5128748404265363,1.0,0.0,0.0,0.0,0.0,0.0,102,23,29,0.2583920017954134,0.5668907366050641,1.0,0.0,0.0,0.0,0.0,0.0
1689,ZEC,-1.635,0.315,-1.95,"short,mid,long",5,0,0,0,1,30d,bearish,-41791747.085763276,361,31,90,0.13676690682533382,0.27628624061075335,0.0,0.75,8.416839050458503,350.61369847916035,0.2624274873695018,0.7375725126304982,-0.9000000000000001,主滚动窗口取30d：-$41.79M，资金分-2.0；杠杆健康：低/中杠杆26% 均8.4x；30d-$41.79M 质量=0.75 覆盖=100% 钱包=90 持续=361轮/31天；含断跑gap=8；其他成熟窗口同向确认1组，确认分-0.2；存在反向滚动窗口1组，冲突扣分+0.2,-325482.5135849848,-1018682.7896500006,-1018682.7896500006,0.0,3,0,0.0,1,1,,,,,8.56478111246526,29.386330483343656,0.2292762508874216,0.7707237491125785,-1.25,2,1,,,,,7.865341921429719,325.63346652709333,0.31881909965345695,0.6811809003465434,-0.9,-1763957.806593799,-4260551.998500001,-4260551.998500001,0.0,7,0,0.0,1,1,,,,,8.56478111246526,29.386330483343656,0.2292762508874216,0.7707237491125785,-1.25,6,1,,,,,7.852608933665368,323.4469540520625,0.31948293346985784,0.6805170665301424,-0.9000000000000001,5605945.733136341,7908626.929900002,7908626.929900002,0.0,24,1,0.0,13,2,13,0.2788184853573072,0.5099200098763085,0.0,8.254033207658768,27.195183893108613,0.2710496551788698,0.7289503448211303,-1.2500000000000002,11,2,11,0.23503401622874268,0.574440477888216,0.0,7.860502619925123,313.5981568258094,0.3171819163306397,0.6828180836693605,-0.8999999999999999,6462242.063239703,-5128827.719000003,-5128827.719000003,0.0,72,1,0.0,36,4,28,0.1622217315583856,0.40348032169399534,0.0,8.02013536938815,32.3461012090162,0.3137559199533883,0.6862440800466116,-1.25,36,4,28,0.18446981543185292,0.4148768984872959,0.0,8.0574283139291,298.7125810220501,0.30343154305801107,0.6965684569419889,-0.8999999999999999,-36980370.043972746,-51683998.444450006,-51683998.444450006,0.0,358,2,0.0,167,16,78,0.16462693021467592,0.3235833726733206,0.0,6.6715809858331845,41.813432167880514,0.4306960617683129,0.5693039382316871,-0.6210051338701538,191,16,83,0.14195242863698293,0.2838646444887426,0.0,8.283641299211897,294.03596547454225,0.28268413418837546,0.7173158658116245,-0.9,-41791747.085763276,-53240749.73030001,-53240749.73030001,0.0,709,8,0.0,348,31,81,0.15969678128091788,0.32115987911528127,0.0,6.359701116880491,42.39636879700543,0.4701303703083307,0.5298696296916694,-0.34843183112517584,361,31,90,0.13676690682533382,0.27628624061075335,0.0,8.416839050458503,350.61369847916035,0.2624274873695018,0.7375725126304982,-0.9000000000000001
