【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=1687 | 北京时间=2026-09-03 12:00:52 | UTC=2026-09-03 04:17:15

BRIDGE 偏多 | rolling_score=+0.1 杠杆项=+0.0 | 最强窗口=30d $423.10M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$423.10M，资金分+0.1；30d$423.10M 质量=0.05 覆盖=71% 钱包=4 持续=22轮/8天；持续性不足：22/20轮 8/10天；Top1占比99%；现货主导100%且无合约低杠杆确认；单钱包异常大额，按观察处理
NEKO 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$267.28M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$267.28M，资金分-0.8；30d-$267.28M 质量=0.30 覆盖=87% 钱包=46 持续=25轮/15天；含断跑gap=2；现货主导100%且无合约低杠杆确认
BTC 偏多 | rolling_score=+0.7 杠杆项=-0.6 | 最强窗口=15d $105.62M | 均杠杆=26.67474527398788 高风险占比=92% | 主滚动窗口取15d：$105.62M，资金分+1.6；杠杆风险：高风险92% 均26.7x；15d$105.62M 质量=0.75 覆盖=100% 钱包=61 持续=191轮/16天；含断跑gap=2；存在反向滚动窗口1组，冲突扣分-0.2
UBONK 偏多 | rolling_score=+0.1 杠杆项=+0.0 | 最强窗口=30d $75.03M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$75.03M，资金分+0.1；30d$75.03M 质量=0.05 覆盖=99% 钱包=1 持续=184轮/31天；含断跑gap=4；参与钱包少：1/3个；Top1占比100%；现货主导100%且无合约低杠杆确认
SOL 偏空 | rolling_score=-1.7 杠杆项=+0.5 | 最强窗口=30d -$67.66M | 均杠杆=14.171702558144434 高风险占比=82% | 主滚动窗口取30d：-$67.66M，资金分-2.0；杠杆健康：低/中杠杆18% 均14.2x；30d-$67.66M 质量=0.75 覆盖=100% 钱包=39 持续=380轮/31天；含断跑gap=8；其他成熟窗口同向确认1组，确认分-0.2
ETH 偏多 | rolling_score=+1.4 杠杆项=-0.5 | 最强窗口=30d $59.14M | 均杠杆=16.68927417788384 高风险占比=88% | 主滚动窗口取30d：$59.14M，资金分+2.0；杠杆风险：高风险88% 均16.7x；30d$59.14M 质量=0.75 覆盖=100% 钱包=73 持续=373轮/31天；含断跑gap=8
BUDDY 偏多 | rolling_score=+0.3 杠杆项=+0.0 | 最强窗口=15d $54.96M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$54.96M，资金分+0.3；15d$54.96M 质量=0.14 覆盖=77% 钱包=4 持续=6轮/5天；持续性不足：6/12轮 5/6天；Top3占比98%；现货主导100%且无合约低杠杆确认
BASED 偏多 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=30d $52.63M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$52.63M，资金分+0.1；30d$52.63M 质量=0.05 覆盖=81% 钱包=2 持续=19轮/15天；持续性不足：19/20轮 15/10天；参与钱包少：2/3个；Top1占比78%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
KNTQ 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=15d -$42.98M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$42.98M，资金分-0.8；15d-$42.98M 质量=0.40 覆盖=94% 钱包=23 持续=54轮/14天；现货主导100%且无合约低杠杆确认
ZEC 偏空 | rolling_score=-1.6 杠杆项=+0.3 | 最强窗口=30d -$41.39M | 均杠杆=8.416967486492648 高风险占比=74% | 主滚动窗口取30d：-$41.39M，资金分-2.0；杠杆健康：低/中杠杆26% 均8.4x；30d-$41.39M 质量=0.75 覆盖=100% 钱包=90 持续=360轮/31天；含断跑gap=8；其他成熟窗口同向确认1组，确认分-0.2；存在反向滚动窗口1组，冲突扣分+0.2
HYPE 偏空 | rolling_score=-2.1 杠杆项=+0.1 | 最强窗口=30d -$38.36M | 均杠杆=6.793608647824441 高风险占比=44% | 主滚动窗口取30d：-$38.36M，资金分-2.0；30d-$38.36M 质量=0.75 覆盖=100% 钱包=98 持续=339轮/31天；含断跑gap=8；其他成熟窗口同向确认1组，确认分-0.2
LIT 偏多 | rolling_score=+2.7 杠杆项=+0.5 | 最强窗口=30d $32.45M | 均杠杆=4.758570904221378 高风险占比=0% | 主滚动窗口取30d：$32.45M，资金分+2.0；杠杆健康：低/中杠杆100% 均4.8x；30d$32.45M 质量=0.75 覆盖=100% 钱包=13 持续=359轮/31天；含断跑gap=8；其他成熟窗口同向确认1组，确认分+0.2
UAVAX 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=30d -$28.69M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$28.69M，资金分-0.1；30d-$28.69M 质量=0.05 覆盖=99% 钱包=1 持续=78轮/29天；含断跑gap=3；参与钱包少：1/3个；Top1占比100%；现货主导100%且无合约低杠杆确认
XMR 偏空 | rolling_score=-2.2 杠杆项=-0.5 | 最强窗口=30d -$23.27M | 均杠杆=4.587491791905156 高风险占比=0% | 主滚动窗口取30d：-$23.27M，资金分-1.5；杠杆风险：高风险0% 均4.6x；30d-$23.27M 质量=0.56 覆盖=100% 钱包=4 持续=401轮/31天；含断跑gap=8；Top3占比92%；其他成熟窗口同向确认1组，确认分-0.2
UANSEM 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=15d -$20.17M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$20.17M，资金分-0.8；15d-$20.17M 质量=0.40 覆盖=95% 钱包=6 持续=18轮/9天；现货主导100%且无合约低杠杆确认
MAX 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$19.96M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$19.96M，资金分-0.8；30d-$19.96M 质量=0.30 覆盖=95% 钱包=10 持续=50轮/23天；含断跑gap=3；现货主导100%且无合约低杠杆确认
HWAVE 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=30d -$18.95M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$18.95M，资金分-0.1；30d-$18.95M 质量=0.05 覆盖=90% 钱包=1 持续=12轮/11天；持续性不足：12/20轮 11/10天；参与钱包少：1/3个；Top1占比100%；现货主导100%且无合约低杠杆确认
HREKT 偏多 | rolling_score=+0.1 杠杆项=+0.0 | 最强窗口=15d $14.04M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$14.04M，资金分+0.1；15d$14.04M 质量=0.05 覆盖=78% 钱包=1 持续=4轮/2天；持续性不足：4/12轮 2/6天；参与钱包少：1/3个；Top1占比100%；现货主导100%且无合约低杠杆确认
PUMP 偏多 | rolling_score=+1.4 杠杆项=-0.2 | 最强窗口=15d $12.27M | 均杠杆=7.469934604932931 高风险占比=60% | 主滚动窗口取15d：$12.27M，资金分+1.6；杠杆风险：高风险60% 均7.5x；15d$12.27M 质量=0.75 覆盖=100% 钱包=28 持续=190轮/16天；含断跑gap=2
UPUMP 偏多 | rolling_score=+0.1 杠杆项=+0.0 | 最强窗口=30d $13.41M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：$13.41M，资金分+0.4；30d$13.41M 质量=0.14 覆盖=100% 钱包=19 持续=373轮/31天；含断跑gap=8；Top1占比83%；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
