run_id,time_cn,coin,direction,direction_cn,alert_score,long_score_raw,long_candidate_score,short_candidate_score,candidate_side,candidate_state,candidate_gate,category,watchlist,avg_leverage,avg_liq_distance,longterm_leverage_ratio,highrisk_leverage_ratio,pct_24h,spot_active,perp_active,block_reasons,conclusion,risk
676,2026-07-18 20:00:40,HYPE,bearish,偏空,-4.6675,-2.82,0.0,2.82,short,WATCH,PASS,只观察,observe,6.671895138635443,126.3649129797884,0.5717551519349483,0.4282448480650521,-1.385559336809111,1024.4761776786486,-2507124.8998700017,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；同方向高杠杆仓位偏多43%
676,2026-07-18 20:00:40,UANSEM,bullish,偏多,3.72,1.02,1.02,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,2409586.114058,0.0,spot-only/现货主导、钱包集中度过高、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长期资格未通过：钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、缺少合约/低杠杆确认
676,2026-07-18 20:00:40,DRV,bearish,偏空,-2.6056,-0.4125,0.0,0.4125,short,WATCH,BLOCK,只观察,observe,,,,,,-1407057.434,0.0,spot-only/现货主导、钱包集中度过高、长窗口未成熟、Top1贡献过高(100%)、缺少合约/低杠杆确认、长期空单缺少明确short确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号钱包集中度过高，可能是单钱包异动；长窗口未成熟，不能按15d/30d成熟信号处理；长期资格未通过：滚动窗口未成熟、钱包集中度过高、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认；长期多空硬门槛未通过：spot-only/现货主导、钱包集中度过高、长窗口未成熟、Top1贡献过高(100%)、缺少合约/低杠杆确认、长期空单缺少明确short确认
676,2026-07-18 20:00:40,BUDDY,bearish,偏空,-2.34,-0.1407,0.0,0.1407,short,WATCH,BLOCK,只观察,observe,,,,,,-16957265.100983124,0.0,spot-only/现货主导、持续性不足、缺少合约/低杠杆确认、长期空单缺少明确short确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；滚动信号持续性不足，不能按长期建仓处理；窗口内含断跑gap；本轮异动与滚动方向冲突；长期资格未通过：持续性不足、现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认、本轮异动与滚动方向冲突；长期多空硬门槛未通过：spot-only/现货主导、持续性不足、缺少合约/低杠杆确认、长期空单缺少明确short确认
676,2026-07-18 20:00:40,MAX,bullish,偏多,2.34,0.0845,0.0845,0.0,long,WATCH,BLOCK,只观察,observe,,,,,,14436471.207802955,0.0,spot-only/现货主导、缺少合约/低杠杆确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；窗口内含断跑gap；本轮异动与滚动方向冲突；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认、本轮异动与滚动方向冲突；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认
676,2026-07-18 20:00:40,UPUMP,bearish,偏空,-1.04,-0.312,0.0,0.312,short,WATCH,BLOCK,只观察,observe,,,,,,-1610768.3536751182,0.0,spot-only/现货主导、缺少合约/低杠杆确认、长期空单缺少明确short确认,只观察 / 等待确认,历史样本/胜率不足；滚动信号现货主导，可能是转账/归集/划转，不等于合约方向；本轮异动与滚动方向冲突；长期资格未通过：现货主导，可能是转账/归集/划转、缺少合约/低杠杆确认、本轮异动与滚动方向冲突；长期多空硬门槛未通过：spot-only/现货主导、缺少合约/低杠杆确认、长期空单缺少明确short确认
676,2026-07-18 20:00:40,ZEC,bullish,偏多,0.5,2.5456,2.5456,0.0,long,WATCH,PASS,只观察,observe,4.856933755202806,36.58004752648973,0.652867783940207,0.34713221605979316,2.385163997666598,0.0,-47776.10384999969,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap
676,2026-07-18 20:00:40,LIT,bullish,偏多,0.35,2.749,2.749,0.0,long,WATCH,PASS,只观察,observe,4.872416014632225,58.95328000230584,0.9976659070451829,0.0023340929548172824,1.2832263978001845,0.0,118073.67,,只观察 / 等待确认,历史样本/胜率不足；窗口内含断跑gap；流动性偏低：24h成交额$14.27M
676,2026-07-18 20:00:40,BTC,bearish,偏空,-0.26,0.0,0.0,0.0,short,WATCH,BLOCK,只观察,observe,22.097006119625004,76.76619179274735,0.15821857624536326,0.8417814237546373,1.569904743790912,0.0,-5568363.555169991,高杠杆占比过高(84%)、平均杠杆过高(22.1x),只观察 / 等待确认,历史样本/胜率不足；本轮异动与滚动方向冲突；长期资格未通过：高杠杆占比过高、本轮异动与滚动方向冲突；同方向高杠杆/爆仓边缘仓位占比84%；同方向平均杠杆22.1x，极高杠杆短线风险；长期多空硬门槛未通过：高杠杆占比过高(84%)、平均杠杆过高(22.1x)
676,2026-07-18 20:00:40,ETH,bearish,偏空,0.0,-0.6825,0.0,0.6825,short,WATCH,BLOCK,只观察,observe,14.267075204602786,74.43190444512844,0.2789592016840456,0.7210407983159541,0.9983588621444202,0.0,-267874.99725000147,高杠杆占比过高(72%)、平均杠杆过高(14.3x),只观察 / 等待确认,历史样本/胜率不足；长期资格未通过：高杠杆占比过高；同方向高杠杆/爆仓边缘仓位占比72%；同方向平均杠杆14.3x，偏短线；长期多空硬门槛未通过：高杠杆占比过高(72%)、平均杠杆过高(14.3x)
