【滚动建仓资金流 + 杠杆质量】
说明：短线异动看上一轮；长期建仓看滚动窗口，但已修正嵌套窗口重复加分。
新逻辑：2h/6h、24h/72h、15d/30d 分组取最高；同时检查持续性、钱包广度、单钱包集中度、现货-only、杠杆质量。
run_id=785 | 北京时间=2026-07-27 11:00:28 | UTC=2026-07-27 03:16:54

MAX 偏空 | rolling_score=-0.5 杠杆项=+0.0 | 最强窗口=30d -$21.18B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$21.18B，资金分-0.8；30d-$21.18B 质量=0.30 覆盖=80% 钱包=364 持续=47轮/16天；含断跑gap=3；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分+0.2
NEKO 偏空 | rolling_score=-0.6 杠杆项=+0.0 | 最强窗口=15d -$8.49B | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$8.49B，资金分-0.6；15d-$8.49B 质量=0.30 覆盖=92% 钱包=49 持续=27轮/10天；含断跑gap=2；现货主导100%且无合约低杠杆确认
BUDDY 偏空 | rolling_score=-0.4 杠杆项=+0.0 | 最强窗口=30d -$365.16M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$365.16M，资金分-0.4；30d-$365.16M 质量=0.14 覆盖=76% 钱包=5 持续=12轮/8天；持续性不足：12/20轮 8/10天；含断跑gap=3；现货主导100%且无合约低杠杆确认
UPUMP 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$135.49M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$135.49M，资金分-0.8；30d-$135.49M 质量=0.30 覆盖=91% 钱包=13 持续=354轮/26天；含断跑gap=4；现货主导100%且无合约低杠杆确认
ETH 偏空 | rolling_score=-1.4 杠杆项=+0.5 | 最强窗口=30d -$109.87M | 均杠杆=15.101352740464431 高风险占比=73% | 主滚动窗口取30d：-$109.87M，资金分-2.0；杠杆健康：低/中杠杆27% 均15.1x；30d-$109.87M 质量=0.75 覆盖=91% 钱包=44 持续=413轮/25天；含断跑gap=4
BASED 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$106.01M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$106.01M，资金分-0.8；30d-$106.01M 质量=0.30 覆盖=91% 钱包=5 持续=198轮/22天；含断跑gap=4；现货主导100%且无合约低杠杆确认
HYPE 偏空 | rolling_score=-1.8 杠杆项=+0.1 | 最强窗口=30d -$77.58M | 均杠杆=6.691256927676166 高风险占比=44% | 主滚动窗口取30d：-$77.58M，资金分-2.0；30d-$77.58M 质量=0.75 覆盖=91% 钱包=62 持续=407轮/25天；含断跑gap=4
KNTQ 偏空 | rolling_score=-0.8 杠杆项=+0.0 | 最强窗口=30d -$49.89M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取30d：-$49.89M，资金分-0.8；30d-$49.89M 质量=0.30 覆盖=86% 钱包=9 持续=20轮/12天；含断跑gap=2；现货主导100%且无合约低杠杆确认
SOL 偏空 | rolling_score=-1.4 杠杆项=+0.5 | 最强窗口=30d -$41.63M | 均杠杆=16.37988862074649 高风险占比=83% | 主滚动窗口取30d：-$41.63M，资金分-2.0；杠杆健康：低/中杠杆17% 均16.4x；30d-$41.63M 质量=0.75 覆盖=91% 钱包=31 持续=378轮/26天；含断跑gap=4
ZEC 偏多 | rolling_score=+2.4 杠杆项=-0.0 | 最强窗口=30d $28.88M | 均杠杆=6.314012292978029 高风险占比=44% | 主滚动窗口取30d：$28.88M，资金分+2.0；30d$28.88M 质量=0.75 覆盖=91% 钱包=42 持续=363轮/26天；含断跑gap=4；其他成熟窗口同向确认2组，确认分+0.5
LIT 偏多 | rolling_score=+2.4 杠杆项=+0.4 | 最强窗口=30d $27.86M | 均杠杆=4.864716116714009 高风险占比=1% | 主滚动窗口取30d：$27.86M，资金分+2.0；杠杆健康：低/中杠杆99% 均4.9x；30d$27.86M 质量=0.75 覆盖=91% 钱包=11 持续=379轮/26天；含断跑gap=4
HWAVE 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=15d -$18.19M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：-$18.19M，资金分-0.1；15d-$18.19M 质量=0.05 覆盖=90% 钱包=1 持续=5轮/5天；持续性不足：5/12轮 5/6天；含断跑gap=1；参与钱包少：1/3个；Top1占比100%
UANSEM 偏多 | rolling_score=+0.4 杠杆项=+0.0 | 最强窗口=15d $11.93M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取15d：$11.93M，资金分+0.6；15d$11.93M 质量=0.30 覆盖=93% 钱包=14 持续=37轮/9天；含断跑gap=3；现货主导100%且无合约低杠杆确认；存在反向滚动窗口1组，冲突扣分-0.2
UBONK 偏空 | rolling_score=-0.1 杠杆项=+0.0 | 最强窗口=72h -$9.81M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取72h：-$9.81M，资金分-0.1；72h-$9.81M 质量=0.05 覆盖=34% 钱包=1 持续=6轮/2天；窗口未成熟：覆盖34%/50% span=24.7h；含断跑gap=1；参与钱包少：1/2个；Top1占比100%
UXPL 偏空 | rolling_score=-0.2 杠杆项=+0.0 | 最强窗口=2h -$1.33M | 均杠杆=0.0 高风险占比=0% | 主滚动窗口取2h：-$1.33M，资金分-0.2；2h-$1.33M 质量=0.40 覆盖=50% 钱包=0 持续=2轮/1天；现货主导100%且无合约低杠杆确认
